owner/fleet,car/truck,region,vintage,powertrain,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
4,1,1,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
4,1,1,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,3,3,8,3,4
4,1,1,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,8
4,1,1,23,1,0,1338,1325,1313,1301,1289,1277,1265,1253,1241,1230,1218,1207,1195,1185,1174,1163,1152,1141,1131,1016,985,1307,847,901,742,866,896,937,828
4,1,1,23,2,0,0,0,0,6,9,13,23,33,17,34,32,23,27,24,20,13,8,8,7,1,0,4,4,4,4,5,3,5,9
4,1,1,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,43,31,13
4,1,1,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
4,1,1,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,3,7,3
4,1,1,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5
4,1,1,24,1,0,0,1116,1105,1095,1085,1075,1065,1055,1045,1035,1026,1016,1007,997,988,979,970,961,952,943,847,964,1081,752,807,638,753,850,856
4,1,1,24,2,0,0,0,0,0,6,9,12,22,31,16,32,30,22,26,23,19,12,8,8,7,1,3,4,5,3,3,5,3,4
4,1,1,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,42,30
4,1,1,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,3,6
4,1,1,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
4,1,1,25,1,0,0,0,13675,13548,13422,13297,13173,13050,12929,12809,12690,12572,12455,12339,12225,12111,11998,11886,11775,11665,11556,11575,11593,12282,12692,12561,13138,13790,14379
4,1,1,25,2,0,0,0,0,0,0,6,14,25,45,72,84,110,133,147,164,178,187,189,187,185,138,125,111,109,97,96,96,97,95
4,1,1,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,48
4,1,1,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,11,14
4,1,1,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,1,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1,2,1,1,92793.48188,72212.31533,75948.94706,71897.87724,71085.66015,71447.58292,56089.73902,55110.44749,51569.85651,42675.94873,44013.27733,40005.69789,44474.91225,34873.97465,27880.1634,29852.52032,27877.82709,36286.40567,48675.54272,55274.65002,59979.94022,63324.49427,54638.37024,54003.18314,32410,24210,18571,18356,27563,25601
4,1,2,1,2,37.16129032,50.26519788,37.66816143,132.3962698,89.1805191,112.3651563,90.20596206,163.5945466,116.5775034,127.2338597,270.8804311,801.2020249,13.77983871,539.7921269,855.8541379,1216.442685,758.4643044,434.3926148,489.4794851,795.00661,480.6932706,139.976616,75.77888117,112.9862814,7,0,0,0,0,0
4,1,2,1,3,0,0,6.001176701,103.7106247,14.8721921,973.7242842,541.0508011,490.0093902,877.9929087,657,797.4130677,1767.993603,1594.993851,4166.015606,2657.731374,3291.278109,7591.163513,4533.680965,2569.21887,4231.768748,3900.606126,2322.680467,1975.369893,1009.029909,586,77,0,0,25,0
4,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10.94017094,0,0,43.77856302,97.05544273,299.3741899,114.9216056,168.0030579,160.7726414,114,24.00374357,60,30,10,74,47,602
4,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.00490456,189,250,295.5038363,426.114288,487.2658202,939,535,426,262,443,346,580
4,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,148.0098588,118,121,272.783609,423.9912512,66,47,266,286,675,772
4,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.01230934,25.99456067,33.43024772,72.1640966,139.5337666,390.0127123,288,184,446,776,1217,1455
4,1,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,1,9,0,0,0,0,0,0,0,125.2311111,26.43111111,33.01777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,1,11,0,93.33333333,27.49003984,32.95774648,65.91549296,33.8028169,57.19063545,128.0117057,87.21571906,9.420289855,0,0,85.08333333,52.13696225,134.0843298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.981549815,2,1,0,3,2,0,0
4,1,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.3649619,52.21334225,14.82997371,34.49743213,133.225884,431.0048201,392,816,1512,2913,4852,3437
4,1,2,1,16,0,0,0,0,0,7.795598657,159,231,323.9931674,639.7228753,1793.884458,772.006251,1831.993256,1650.408953,1463.776031,2205.206615,2362.140847,3591.900172,4209.633468,5266.751889,5144.346127,2862.354015,2396.645386,1983.018075,2306,1958,1128,1341,1943,2176
4,1,2,2,1,78404,78935,62997,66005,62767,62050,62022,51354,47361,44873,39140,37993,35619,37533,30977,24286,24629,26137,31038,43065,48426,50698,51266,42958,37823,31350,23355,17913,17574,18948
4,1,2,2,2,4,36,48,36,123,87,108,88,159,114,124,224,248,14,17,175,259,261,413,490,787,464,100,112,54,7,0,0,0,0
4,1,2,2,3,5,0,0,6,110,20,976,719,485,869,650,783,1750,1579,4472,2845,3047,6142,3353,2398,3755,3917,1417,783,587,703,147,0,0,535
4,1,2,2,4,0,0,0,0,0,0,0,0,234,0,0,0,0,0,8,0,0,44,107,405,141,180,185,72,74,26,14,5,9,6
4,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,187,248,291,313,885,653,519,410,254,387,174
4,1,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,147,117,95,178,260,68,23,262,301,408
4,1,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,38,36,65,258,161,296,119,408,1201,802
4,1,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,2,9,0,7,19,19,39,156,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,2,10,0,336,180,148,177,261,85,409,269,33,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,2,11,0,28,64,69,39,0,18,57,0,0,26,0,0,85,52,134,18,22,72,11,16,7,0,0,0,0,0,0,0,0
4,1,2,2,12,0,0,172,108,122,168,54,268,79,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,3,2,5
4,1,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,48,36,65,149,465,401,891,1543,2535,5448
4,1,2,2,16,0,0,0,0,0,0,19,157,229,321,452,1047,764,1814,1848,1386,2451,2560,3424,4325,5345,5044,2737,2190,1833,2185,1742,1079,1294,1625
4,1,2,3,1,83640,77628,78153,62373,65351,62146,61436,61408,50846,46892,44429,38752,37617,35266,37161,30670,24046,24385,25878,30731,42639,47947,42744,43669,40147,33098,29490,24429,17292,17939
4,1,2,3,2,38,4,36,48,36,122,86,107,87,157,113,123,222,246,14,17,173,256,258,409,485,779,430,59,96,48,7,0,0,0
4,1,2,3,3,8,5,0,0,6,109,20,966,712,480,860,644,775,1733,1563,4428,2817,3017,6081,3320,2374,3718,2981,1341,669,410,511,181,0,0
4,1,2,3,4,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,8,0,0,44,117,381,157,237,206,76,74,16,3,7,7
4,1,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,185,246,249,252,829,653,499,374,207,377
4,1,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,146,105,69,151,216,41,23,280,266
4,1,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,46,48,86,246,157,287,145,357,1136
4,1,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,3,9,0,0,7,19,19,39,156,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,3,10,0,0,320,179,148,177,261,85,409,269,33,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,3,11,0,0,28,64,69,39,0,18,57,0,0,26,0,0,85,52,134,18,22,72,11,16,7,0,0,0,0,0,0,0
4,1,2,3,12,0,0,0,171,107,121,166,54,265,78,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,1,9
4,1,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,46,48,355,159,576,465,936,1633,2401
4,1,2,3,16,0,0,0,0,0,0,0,19,155,227,318,448,1037,756,1796,1830,1372,2427,2535,3390,4282,5292,4589,2652,1963,1628,1850,1593,1041,1227
4,1,2,4,1,80785,82812,76859,77379,61755,64704,61531,60828,60800,50343,46428,43989,38368,37245,34917,36793,30366,23808,24144,25622,30427,42217,35819,34790,34945,35852,27947,27274,21371,14432
4,1,2,4,2,134,38,4,36,48,36,121,85,106,86,156,112,122,220,244,14,17,171,254,256,405,480,618,395,57,99,46,8,0,0
4,1,2,4,3,0,8,5,0,0,6,108,20,957,705,476,852,638,768,1717,1548,4387,2791,2989,6024,3289,2352,2631,2045,1036,552,439,426,160,0
4,1,2,4,4,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,7,0,0,40,96,357,133,293,195,97,56,38,1,4
4,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,183,200,207,234,862,589,465,361,177
4,1,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,111,93,29,151,194,41,16,259
4,1,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,56,59,89,304,161,307,140,318
4,1,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,4,9,0,0,0,7,19,19,39,154,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,4,10,0,0,0,305,178,147,175,259,85,405,267,33,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,4,11,0,0,0,27,63,68,38,0,18,57,0,0,26,0,0,84,52,134,18,22,72,11,16,32,0,0,0,0,0,0
4,1,2,4,12,0,0,0,0,169,106,120,165,53,263,77,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,5
4,1,2,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,56,235,376,228,579,470,1146,1618
4,1,2,4,16,0,0,0,0,0,0,0,0,19,154,225,315,444,1027,749,1779,1813,1359,2404,2511,3358,4242,4582,4134,2172,1872,1318,1764,1526,918
4,1,2,5,1,74530,80030,82038,76140,76656,61178,64099,60956,60259,60232,49872,45994,43578,38009,36897,34591,36449,30082,23585,23918,25382,30143,32941,23690,24516,24218,23309,20427,18765,14237
4,1,2,5,2,139,132,38,4,36,47,36,119,84,105,85,154,111,120,217,241,14,17,169,251,253,400,396,456,285,39,56,44,8,0
4,1,2,5,3,0,0,8,5,0,0,6,107,20,945,696,470,841,630,758,1695,1528,4331,2756,2951,5948,3247,1791,1544,1316,591,338,301,374,123
4,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,7,0,0,29,77,269,108,175,160,54,55,23,1
4,1,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,132,153,136,183,685,523,401,292
4,1,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,75,58,22,71,155,29,9
4,1,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,65,37,59,243,157,269,135
4,1,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,5,9,0,0,0,0,7,19,19,39,152,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,5,10,0,0,0,0,301,176,145,173,256,84,400,264,33,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,5,11,0,0,0,0,27,62,67,38,0,18,56,0,0,25,0,0,83,52,133,18,22,71,11,54,32,0,0,0,0,0
4,1,2,5,12,0,0,0,0,0,167,104,118,163,53,259,76,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,3,1
4,1,2,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,110,173,280,155,572,331,890
4,1,2,5,16,0,0,0,0,0,0,0,0,0,19,152,222,311,438,1014,740,1756,1790,1342,2374,2479,3315,3696,3871,3602,1813,1451,1190,1395,1306
4,1,2,6,1,68544,73585,79016,80998,75175,75684,60403,63287,60183,59495,59469,49240,45411,43026,37527,36429,34153,35987,29701,23286,23615,25060,25072,23665,20858,21278,22002,20941,17335,15590
4,1,2,6,2,142,137,130,37,4,35,46,35,117,83,103,84,152,109,118,214,238,14,17,167,247,249,322,311,405,212,33,46,31,6
4,1,2,6,3,0,0,0,8,5,0,0,6,105,20,931,686,463,829,621,747,1671,1506,4269,2716,2908,5862,2642,1229,1410,1049,529,297,266,339
4,1,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,8,0,0,18,61,181,84,93,150,42,48,17
4,1,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,80,138,125,152,663,487,359
4,1,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,65,36,14,69,95,25
4,1,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,63,32,42,229,131,265
4,1,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,6,9,0,0,0,0,0,7,18,19,38,150,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,6,10,0,0,0,0,0,297,173,143,170,252,82,394,260,32,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,6,11,0,0,0,0,0,27,61,66,37,0,17,55,0,0,25,0,0,82,51,131,18,22,70,52,51,32,0,0,0,0
4,1,2,6,12,0,0,0,0,0,0,164,103,117,160,52,256,75,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,3
4,1,2,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,106,148,219,169,519,293
4,1,2,6,16,0,0,0,0,0,0,0,0,0,0,19,150,219,307,432,999,729,1731,1764,1323,2340,2443,2798,3149,3255,3215,1541,1327,1011,1171
4,1,2,7,1,62918,67556,72524,77877,79830,74091,74593,59532,62375,59315,58637,58612,48530,44756,42406,36986,35904,33661,35468,29273,22950,23275,21141,20000,21054,18542,19466,20217,18887,15326
4,1,2,7,2,209,140,135,128,36,4,34,45,34,115,82,101,83,150,107,116,211,234,14,17,164,243,213,244,311,357,185,28,35,32
4,1,2,7,3,0,0,0,0,8,5,0,0,6,103,20,916,675,456,816,611,735,1645,1482,4201,2673,2862,5345,2036,1070,1133,985,512,274,213
4,1,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,6,0,0,16,45,173,55,94,160,47,45
4,1,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,81,135,123,156,651,459
4,1,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,59,33,13,66,79
4,1,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,62,25,42,209,136
4,1,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,7,9,0,0,0,0,0,0,7,18,18,37,148,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,7,10,0,0,0,0,0,0,292,170,141,168,248,81,388,256,32,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,7,11,0,0,0,0,0,0,26,60,65,37,0,17,54,0,0,24,0,0,81,50,129,18,22,109,51,48,32,0,0,0
4,1,2,7,12,0,0,0,0,0,0,0,162,101,115,158,51,252,74,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
4,1,2,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,100,138,213,157,403
4,1,2,7,16,0,0,0,0,0,0,0,0,0,0,0,19,148,216,302,425,983,717,1704,1736,1302,2303,2029,2280,2578,2632,2656,1395,1180,914
4,1,2,8,1,57668,61921,66485,71374,76642,78564,72916,73410,58588,61386,58375,57707,57683,47761,44046,41734,36400,35335,33127,34906,28809,22586,19430,17222,17398,18097,16691,17840,18430,16579
4,1,2,8,2,336,205,138,133,126,35,4,33,44,33,113,81,99,82,147,105,114,207,230,14,17,161,165,177,261,236,264,186,26,33
4,1,2,8,3,0,0,0,0,0,8,5,0,0,6,101,20,900,663,448,802,600,722,1617,1456,4129,2627,2557,4827,1788,931,1013,994,483,276
4,1,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,6,0,0,14,41,157,63,100,145,48
4,1,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,55,127,111,154,619
4,1,2,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,48,41,43,15,57
4,1,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,23,41,195
4,1,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,8,9,0,0,0,0,0,0,0,7,18,18,37,145,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,8,10,0,0,0,0,0,0,0,287,167,138,165,244,80,381,251,31,51,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,2,8,11,0,0,0,0,0,0,0,26,59,64,36,0,17,53,0,0,24,0,0,80,49,127,18,17,102,49,39,31,0,0
4,1,2,8,12,0,0,0,0,0,0,0,0,159,100,113,155,50,247,73,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
