ivtyp,iregn,ildv,iage,2016,2017,2018,2019,2020,2021,2022,2023,2024
2,3,15,15,8680,6146,3612,7312,8285,6917,8069,10968,11518
2,3,15,16,8140,5788,3436,6994,7936,6555,7766,10776,11081
2,3,15,17,7714,5499,3285,6649,7577,6267,7340,10588,10889
2,3,15,18,7371,5238,3105,6353,7188,5994,7006,10227,10707
2,3,15,19,6909,4931,2952,6004,6856,5678,6715,10009,10335
2,3,15,20,6617,4725,2834,5713,6482,5416,6361,9767,10109
2,3,15,21,6202,4446,2689,5485,6155,5119,6060,9771,9863
2,3,15,22,5820,4201,2582,5210,5924,4879,5740,9685,9865
2,3,15,23,5393,3930,2466,5007,5627,4682,5464,9574,9784
2,3,15,24,4859,3592,2325,4788,5407,4458,5233,9485,9669
2,3,15,25,3693,2765,1837,3848,4447,3755,4498,9007,9178
2,4,15,1,10981,7081,3181,2686,5815,7764,4395,11448,10514
2,4,15,2,8844,5621,2398,8502,3316,6223,15743,14376,11248
2,4,15,3,9736,6253,2770,8222,8536,6099,10688,13568,14560
2,4,15,4,10287,6546,2804,8639,10368,7176,10289,16358,13693
2,4,15,5,10825,6899,2972,9005,10928,8029,9444,15673,16596
2,4,15,6,10937,6987,3037,9558,11396,8439,10156,15013,15988
2,4,15,7,10680,6836,2993,9650,11540,8540,10266,14128,15252
2,4,15,8,10427,6694,2961,9487,11457,8607,10335,13795,14182
2,4,15,9,10317,6600,2884,9392,11197,8512,10341,13495,13842
2,4,15,10,10113,6468,2822,9089,10976,8337,10181,13130,13534
2,4,15,11,9766,6251,2737,8798,10523,8147,9948,12668,13164
2,4,15,12,9609,6133,2658,8620,10172,7826,9690,12365,12704
2,4,15,13,9111,5815,2520,8376,9911,7517,9238,12002,12398
2,4,15,14,8745,5592,2440,7921,9605,7344,8880,11538,12035
2,4,15,15,8306,5320,2334,7659,9042,7103,8626,11092,11571
2,4,15,16,7906,5066,2226,7322,8702,6698,8363,10900,11128
2,4,15,17,7422,4770,2117,6976,8259,6415,7844,10711,10935
2,4,15,18,7180,4589,1999,6656,7894,6124,7518,10329,10751
2,4,15,19,6675,4281,1888,6292,7505,5822,7167,10125,10362
2,4,15,20,6452,4133,1814,5944,7112,5560,6815,9906,10149
2,4,15,21,5937,3824,1712,5712,6705,5264,6493,9884,9934
2,4,15,22,5703,3669,1636,5397,6501,4972,6177,9777,9905
2,4,15,23,5194,3372,1551,5164,6133,4796,5833,9694,9802
2,4,15,24,4786,3130,1475,4885,5892,4557,5643,9553,9714
2,4,15,25,3334,2215,1095,3719,4500,3584,4554,8999,9102
2,5,15,1,10902,6913,2925,2905,4643,7858,5260,11246,10558
2,5,15,2,8996,6479,3962,5950,5518,5116,10770,14025,11022
2,5,15,3,10072,7375,4677,6620,6999,6418,9842,13543,14215
2,5,15,4,10359,7529,4698,7073,8990,7181,8519,16181,13630
2,5,15,5,10727,7883,5039,7389,9490,7826,8761,15469,16400
2,5,15,6,10932,8053,5174,7922,9890,8260,8946,14570,15684
2,5,15,7,10599,7851,5103,8003,10056,8355,9127,13813,14807
2,5,15,8,10260,7657,5054,7887,9955,8455,9168,13588,14068
2,5,15,9,10360,7607,4854,7807,9724,8327,9208,13292,13834
2,5,15,10,10229,7472,4714,7500,9557,8117,9022,13034,13526
2,5,15,11,9822,7237,4653,7252,9087,7975,8788,12569,13261
2,5,15,12,9520,7035,4550,7174,8735,7568,8605,12244,12791
2,5,15,13,9189,6768,4347,7018,8599,7246,8133,11909,12461
2,5,15,14,8744,6463,4181,6690,8372,7129,7771,11372,12120
2,5,15,15,8354,6189,4025,6441,7925,6927,7616,11001,11577
2,5,15,16,7966,5904,3841,6192,7604,6559,7392,10871,11199
2,5,15,17,7585,5627,3669,5905,7305,6290,6982,10755,11072
2,5,15,18,7245,5376,3507,5652,6953,6041,6692,10364,10956
2,5,15,19,6785,5061,3336,5405,6642,5751,6435,10127,10559
2,5,15,20,6466,4834,3203,5143,6361,5510,6129,9931,10312
2,5,15,21,6039,4540,3042,4944,6052,5267,5872,9918,10108
2,5,15,22,5730,4319,2908,4690,5820,5016,5616,9844,10091
2,5,15,23,5411,4077,2744,4480,5506,4828,5354,9737,10021
2,5,15,24,4931,3768,2604,4249,5289,4591,5151,9662,9906
2,5,15,25,3675,2836,1998,3332,4173,3706,4249,9016,9274
2,6,15,1,11849,7689,3528,2601,5700,7764,4751,12124,11575
2,6,15,2,10174,6168,2162,4912,1447,5900,12279,15305,11938
2,6,15,3,11258,6882,2506,9468,8239,8031,10858,14326,15429
2,6,15,4,11721,7134,2547,9953,9875,7793,9928,17077,14277
2,6,15,5,12062,7385,2708,10516,10409,9002,9527,16218,17080
2,6,15,6,12207,7482,2757,11104,10844,9401,10744,15655,16336
2,6,15,7,11802,7254,2707,11119,10889,9564,10890,14880,15684
2,6,15,8,11397,7031,2665,10913,10774,9566,11001,14604,15002
2,6,15,9,11326,6940,2554,10763,10451,9399,10930,14345,14713
2,6,15,10,11054,6760,2467,10288,10233,9131,10684,14003,14433
2,6,15,11,10546,6481,2417,9907,9701,8923,10339,13507,14096
2,6,15,12,10232,6291,2350,9738,9302,8438,10084,13115,13598
2,6,15,13,9792,6008,2224,9449,9087,8066,9473,12792,13203
2,6,15,14,9308,5724,2140,8922,8764,7855,9050,12206,12884
2,6,15,15,8875,5459,2043,8579,8264,7585,8800,11800,12297
2,6,15,16,8445,5192,1939,8215,7918,7136,8497,11629,11891
2,6,15,17,7990,4920,1850,7791,7567,6839,7975,11494,11726
2,6,15,18,7588,4675,1762,7433,7168,6541,7645,11043,11592
2,6,15,19,7142,4405,1667,7083,6846,6207,7313,10844,11136
2,6,15,20,6787,4191,1594,6715,6506,5926,6932,10623,10934
2,6,15,21,6382,3942,1502,6423,6200,5647,6623,10587,10706
2,6,15,22,6049,3745,1442,6051,5915,5365,6307,10513,10667
2,6,15,23,5655,3512,1368,5765,5620,5153,6022,10394,10600
2,6,15,24,5171,3232,1293,5498,5321,4876,5787,10264,10472
2,6,15,25,3750,2363,976,4246,4200,3907,4681,9580,9765
2,7,15,1,12169,7572,2974,2499,4531,7181,4922,12284,12054
2,7,15,2,11110,7672,4234,7109,3622,4412,12074,15177,12000
2,7,15,3,12590,8848,5105,7656,6910,5583,9284,14336,15279
2,7,15,4,13224,9258,5291,8168,9280,6893,8421,16700,14358
2,7,15,5,13368,9509,5650,8619,9714,8008,8432,15724,16829
2,7,15,6,13413,9565,5716,9052,9952,8235,9402,14790,15820
2,7,15,7,12853,9224,5596,9051,10065,8315,9473,13987,14929
2,7,15,8,12391,8957,5523,8861,9922,8380,9489,13726,14078
2,7,15,9,12393,8813,5232,8740,9621,8228,9505,13476,13808
2,7,15,10,12051,8552,5054,8285,9418,7971,9267,13188,13549
2,7,15,11,11355,8144,4933,7919,8825,7798,8964,12665,13267
2,7,15,12,11041,7925,4810,7799,8439,7298,8756,12309,12744
2,7,15,13,10628,7580,4531,7590,8246,6963,8156,11986,12392
2,7,15,14,10139,7256,4373,7151,7997,6790,7767,11349,12065
2,7,15,15,9719,6957,4195,6893,7512,6585,7558,11008,11432
2,7,15,16,9274,6641,4008,6623,7229,6175,7325,10828,11090
2,7,15,17,8686,6262,3838,6323,6938,5949,6861,10704,10908
2,7,15,18,8280,5975,3669,6062,6611,5714,6613,10272,10785
2,7,15,19,7722,5595,3469,5794,6323,5449,6342,10084,10356
2,7,15,20,7351,5332,3313,5491,6047,5215,6056,9901,10156
2,7,15,21,6898,5014,3130,5245,5731,4994,5793,9863,9965
2,7,15,22,6594,4789,2984,4958,5486,4741,5547,9824,9927
2,7,15,23,6207,4533,2859,4725,5182,4537,5281,9762,9894
2,7,15,24,5624,4172,2720,4542,4963,4292,5053,9703,9826
2,7,15,25,3892,2955,2019,3482,3908,3451,4136,9063,9236
2,8,15,1,10752,7852,4952,3754,4834,8303,5565,11105,10399
2,8,15,2,9009,5514,2019,8015,6244,5997,11841,13778,10885
2,8,15,3,10125,6249,2373,6695,8822,6305,9570,13283,13975
2,8,15,4,10545,6476,2407,7172,9413,7568,8681,15973,13437
2,8,15,5,10666,6619,2571,7487,9872,8004,8646,15248,16297
2,8,15,6,10758,6695,2632,7963,10084,8286,9000,14343,15459
2,8,15,7,10381,6479,2577,8026,10237,8331,9121,13611,14587
2,8,15,8,10054,6306,2557,7875,10150,8422,9118,13341,13745
2,8,15,9,10097,6273,2449,7808,9909,8316,9170,13034,13466
2,8,15,10,9935,6158,2380,7491,9757,8135,9038,12700,13146
2,8,15,11,9568,5958,2348,7285,9310,8010,8828,12272,12811
2,8,15,12,9333,5817,2300,7208,9005,7643,8668,11957,12380
2,8,15,13,8991,5599,2208,7054,8864,7394,8282,11670,12063
2,8,15,14,8651,5396,2141,6774,8645,7264,7966,11202,11777
2,8,15,15,8334,5199,2063,6567,8266,7094,7828,10764,11303
2,8,15,16,8063,5024,1984,6335,7970,6773,7640,10642,10865
2,8,15,17,7684,4798,1912,6079,7681,6531,7267,10515,10745
2,8,15,18,7384,4613,1842,5862,7321,6288,7023,10109,10616
2,8,15,19,6967,4365,1763,5643,7058,6003,6761,9923,10205
2,8,15,20,6683,4186,1689,5400,6777,5780,6462,9734,10010
2,8,15,21,6329,3968,1607,5186,6485,5567,6212,9717,9823
2,8,15,22,5958,3753,1548,4938,6215,5303,5978,9633,9797
2,8,15,23,5602,3541,1481,4745,5923,5093,5708,9583,9717
2,8,15,24,5139,3269,1399,4570,5677,4831,5477,9502,9666
2,8,15,25,3625,2332,1038,3451,4418,3854,4485,8985,9136
2,9,15,1,11177,7326,3476,2624,5277,8662,5422,11584,10769
2,9,15,2,9150,5940,2730,6773,2912,4481,12122,14087,11264
2,9,15,3,10244,6753,3263,7404,7729,6339,9407,13566,14158
2,9,15,4,10539,6915,3291,7975,8894,7265,8387,16190,13613
2,9,15,5,10943,7244,3544,8270,9427,7200,8297,15126,16319
2,9,15,6,11115,7371,3628,8874,9732,7619,9193,14104,15272
2,9,15,7,10736,7153,3569,8962,9878,7686,9361,13426,14240
2,9,15,8,10562,7048,3534,8819,9801,7772,9380,13192,13503
2,9,15,9,10538,6971,3403,8740,9566,7660,9390,12923,13266
2,9,15,10,10412,6880,3347,8431,9421,7533,9294,12603,12991
2,9,15,11,10064,6678,3291,8240,8999,7398,9093,12207,12669
2,9,15,12,9825,6527,3229,8153,8789,7107,8944,11935,12274
2,9,15,13,9491,6301,3111,7996,8645,6897,8551,11638,12001
2,9,15,14,9209,6116,3024,7714,8462,6795,8305,11133,11701
2,9,15,15,8912,5913,2914,7487,8101,6632,8131,10777,11191
2,9,15,16,8644,5735,2825,7237,7880,6375,7952,10709,10834
2,9,15,17,8253,5490,2726,6985,7571,6167,7624,10638,10771
2,9,15,18,7900,5275,2651,6770,7321,5953,7363,10318,10698
2,9,15,19,7501,5018,2535,6554,7059,5736,7103,10112,10379
2,9,15,20,7171,4802,2432,6275,6837,5543,6838,9930,10170
2,9,15,21,6711,4516,2320,6015,6537,5348,6606,9928,9983
2,9,15,22,6338,4285,2232,5752,6279,5126,6371,9875,9977
2,9,15,23,5945,4028,2111,5524,5980,4924,6096,9836,9925
2,9,15,24,5451,3739,2027,5274,5768,4694,5858,9849,9885
2,9,15,25,4313,2971,1630,4335,4806,4006,5073,9338,9473
2,1,16,1,10839,9033,7227,6529,5954,7488,8026,14993,10209
2,1,16,2,9478,9541,9604,9176,7538,7161,9500,15998,15063
2,1,16,3,9436,10645,11855,11226,11215,8796,9897,15945,16082
2,1,16,4,12252,11547,10843,11216,11236,9622,9562,14770,15815
2,1,16,5,13217,12645,12074,10957,11822,10958,10197,14802,14831
2,1,16,6,12867,13194,13521,12402,12277,11752,11591,14036,14778
2,1,16,7,12778,13027,13277,13055,12526,11371,11837,13934,14038
2,1,16,8,12574,13006,13437,12921,13266,11829,11263,13491,13899
2,1,16,9,12692,12804,12916,12562,12779,12214,11796,13005,13478
2,1,16,10,12151,12651,13150,12546,12420,12278,11998,12187,12968
2,1,16,11,12281,12471,12661,12681,12295,11709,11915,12917,12164
2,1,16,12,10286,11348,12410,12323,12528,11722,11644,12840,12882
2,1,16,13,9863,11072,12281,11874,11935,11495,11222,12368,12811
2,1,16,14,9276,10249,11222,11817,11574,11399,11102,12294,12371
2,1,16,15,8803,9776,10748,10520,11372,10923,10930,12058,12275
2,1,16,16,8229,9237,10245,10071,9809,10658,10458,11732,12080
2,1,16,17,7719,8763,9806,9598,9346,9056,10249,11481,11749
2,1,16,18,7253,8250,9247,9179,8905,8637,8542,11253,11470
2,1,16,19,6819,7806,8792,8675,8494,8212,8153,10626,11269
2,1,16,20,6458,7420,8382,8213,8038,7858,7757,10364,10646
2,1,16,21,6015,6998,7981,7850,7592,7397,7414,10346,10382
2,1,16,22,5552,6596,7639,7501,7258,7064,6974,10294,10363
2,1,16,23,5229,6278,7327,7151,6926,6709,6658,10156,10313
2,1,16,24,5021,5939,6858,6862,6647,6404,6349,10049,10169
2,1,16,25,3939,4642,5344,5400,5346,5279,5370,9367,9492
2,2,16,1,10729,9213,7697,6777,6100,7543,8497,15386,10497
2,2,16,2,9143,9217,9291,9004,6973,5911,9052,16433,15463
2,2,16,3,9102,9786,10470,10960,10471,8410,8797,16155,16542
2,2,16,4,11143,11002,10862,10600,11383,9335,9030,14528,16057
2,2,16,5,12662,12137,11613,10880,11661,11209,10233,14608,14588
2,2,16,6,12130,12447,12764,11521,11566,11767,11624,13948,14604
2,2,16,7,12857,12938,13020,12282,12268,11278,11639,13870,13986
2,2,16,8,13145,12818,12491,12546,12324,11554,10864,13280,13877
2,2,16,9,12367,12566,12765,12000,11975,11721,11297,12735,13292
2,2,16,10,11865,12407,12949,12177,12085,11848,11452,12057,12728
2,2,16,11,11583,11840,12098,12265,11830,11496,11741,12585,12037
2,2,16,12,9945,10939,11933,11697,11566,11115,11099,12375,12584
2,2,16,13,9568,10521,11475,11530,11151,10919,10610,12051,12443
2,2,16,14,9092,9594,10097,11067,11202,10765,10257,11898,12086
2,2,16,15,8667,9200,9732,9720,10589,10736,10244,11560,11927
2,2,16,16,8164,8731,9299,9376,9208,10085,10322,11299,11571
2,2,16,17,7759,8318,8878,8933,8865,8994,9704,11194,11332
2,2,16,18,7428,7928,8428,8542,8433,8651,8351,10944,11200
2,2,16,19,7080,7555,8031,8106,8057,8241,8036,9988,10972
2,2,16,20,6746,7237,7729,7738,7639,7891,7664,9723,9966
2,2,16,21,6348,6870,7391,7446,7313,7460,7333,9709,9702
2,2,16,22,5991,6546,7101,7123,7033,7155,6985,9631,9684
2,2,16,23,5702,6225,6748,6849,6716,6919,6646,9524,9610
2,2,16,24,5334,5835,6336,6527,6484,6586,6413,9457,9497
2,2,16,25,4259,4720,5180,5381,5356,5583,5561,8895,8968
2,3,16,1,10916,9319,7722,6815,6423,8047,8708,14747,10919
2,3,16,2,10308,9959,9610,9449,7128,6130,9340,16036,14845
2,3,16,3,10117,10775,11432,11070,10494,8876,9187,16216,16158
2,3,16,4,12114,12020,11926,11231,11143,9828,9737,14729,16154
2,3,16,5,12780,12360,11940,11577,11595,10869,10490,14821,14834
2,3,16,6,12480,12648,12815,12092,12275,11476,11205,14122,14830
2,3,16,7,12333,12801,13269,12486,12381,11294,11383,14055,14135
2,3,16,8,12966,12877,12788,13025,12622,11651,11296,13444,14047
2,3,16,9,12448,12554,12660,12389,12796,12011,11380,12979,13448
2,3,16,10,11981,12639,13296,12218,12446,12069,11694,12495,12987
2,3,16,11,11986,12267,12547,12732,11996,11801,11965,13051,12469
2,3,16,12,10306,11230,12154,12188,12203,11559,11601,12901,13047
2,3,16,13,9842,10862,11883,11788,11828,11635,11179,12582,12920
2,3,16,14,9353,10235,11116,11500,11299,11082,11172,12396,12599
2,3,16,15,8922,9783,10644,10323,11158,10750,10694,12134,12386
2,3,16,16,8366,9247,10128,9875,10186,10616,10448,11771,12139
2,3,16,17,7929,8805,9681,9388,9725,9685,10205,11453,11781
2,3,16,18,7576,8363,9151,8969,9226,9263,8844,11263,11481
2,3,16,19,7101,7901,8701,8477,8799,8774,8478,10970,11248
2,3,16,20,6801,7576,8351,8067,8319,8370,8031,10705,10966
2,3,16,21,6375,7150,7926,7745,7900,7910,7650,10710,10699
2,3,16,22,5982,6797,7611,7356,7603,7539,7247,10616,10701
2,3,16,23,5543,6406,7268,7070,7222,7235,6898,10494,10613
2,3,16,24,4994,5923,6852,6760,6940,6889,6607,10397,10489
2,3,16,25,3796,4604,5413,5433,5708,5802,5679,9873,9956
2,4,16,1,10334,8966,7598,6816,6560,8317,8798,14873,10523
2,4,16,2,8972,8903,8833,8594,7300,6776,9976,16146,14960
2,4,16,3,8730,10008,11286,10611,11092,9099,10050,16413,16283
2,4,16,4,11173,10831,10488,10772,11100,10127,9993,15077,16324
2,4,16,5,12673,11974,11276,10761,11450,10584,10679,14974,15154
2,4,16,6,11881,12042,12203,11863,11818,11226,11219,14128,15004
2,4,16,7,11849,12294,12740,12548,12400,11312,11537,14047,14118
2,4,16,8,12836,12661,12486,12704,12804,11518,11512,13549,14033
2,4,16,9,12169,12194,12218,12225,13083,12597,11475,13254,13512
2,4,16,10,11785,12441,13097,12222,12425,12406,12145,12448,13221
2,4,16,11,12082,12231,12379,12894,12381,11940,12223,13088,12435
2,4,16,12,9894,10891,11888,12294,12740,11685,11782,13120,13077
2,4,16,13,9382,10584,11786,11774,12041,11942,11222,12806,13109
2,4,16,14,9004,9756,10508,11517,11655,11574,11530,12582,12816
2,4,16,15,8552,9302,10053,10381,11519,11092,11118,12349,12547
2,4,16,16,8141,8865,9588,9924,10090,10894,10541,11934,12313
2,4,16,17,7642,8381,9119,9455,9577,9790,10578,11645,11897
2,4,16,18,7394,8001,8607,9021,9153,9346,9682,11466,11639
2,4,16,19,6873,7502,8132,8528,8702,8885,9230,11412,11443
2,4,16,20,6643,7228,7813,8055,8246,8485,8777,11166,11422
2,4,16,21,6114,6742,7371,7741,7774,8033,8362,11140,11180
2,4,16,22,5872,6459,7046,7314,7538,7587,7955,11020,11148
2,4,16,23,5348,6013,6678,6999,7111,7319,7513,10926,11032
2,4,16,24,4928,5640,6352,6621,6832,6955,7268,10768,10933
2,4,16,25,3433,4075,4718,5041,5218,5469,5865,10143,10244
2,5,16,1,10766,9096,7425,6713,6184,7966,8436,15528,10761
2,5,16,2,9707,9355,9003,8575,7136,5945,9334,16436,15598
2,5,16,3,9807,10390,10974,10507,10326,8253,9062,16501,16501
2,5,16,4,11315,11129,10943,10956,11104,9569,9282,14844,16310
2,5,16,5,12061,12189,12316,11116,11496,10604,10157,14545,14894
2,5,16,6,12403,12516,12628,12022,11526,11068,10867,13952,14537
2,5,16,7,11895,12482,13069,12158,12441,10845,10990,13854,13943
2,5,16,8,12323,12649,12975,12520,12257,11953,11000,13435,13826
2,5,16,9,12307,12344,12382,12436,12269,11455,11656,13040,13433
2,5,16,10,11958,12602,13245,12093,12273,11807,11095,12728,13035
2,5,16,11,12027,12282,12537,12724,11838,11786,11459,12955,12709
2,5,16,12,10604,11405,12206,12130,12349,11395,11266,12757,12946
2,5,16,13,10236,11114,11993,11779,11822,11674,11044,12534,12773
2,5,16,14,9740,10515,11291,11589,11452,11171,11133,12398,12552
2,5,16,15,9305,10087,10868,10770,11205,10891,10791,12427,12400
2,5,16,16,8873,9622,10371,10353,10303,10664,10349,11914,12407
2,5,16,17,8448,9178,9908,9874,9899,9751,10204,11585,11892
2,5,16,18,8070,8770,9469,9450,9422,9365,9040,11405,11601
2,5,16,19,7558,8283,9008,9038,9000,8915,8693,10922,11398
2,5,16,20,7202,7925,8648,8599,8619,8542,8279,10711,10899
2,5,16,21,6727,7470,8214,8267,8201,8166,7932,10697,10683
2,5,16,22,6383,7118,7853,7841,7886,7776,7586,10618,10666
2,5,16,23,6027,6718,7408,7492,7461,7484,7233,10502,10591
2,5,16,24,5492,6262,7032,7105,7167,7118,6959,10421,10470
2,5,16,25,4093,4744,5395,5572,5655,5745,5739,9724,9802
2,6,16,1,11606,9490,7373,6773,6322,8519,8766,16047,11606
2,6,16,2,11723,11249,10774,9431,8708,7368,11444,17117,16115
2,6,16,3,10107,11322,12537,11944,12127,10252,10910,17330,17157
2,6,16,4,12468,12193,11917,12298,12182,10670,11174,15722,17171
2,6,16,5,13989,13381,12773,11911,12587,11789,11257,15446,15756
2,6,16,6,12657,13159,13661,13198,12699,12385,12189,14706,15403
2,6,16,7,12340,13400,14461,13804,14014,11889,12547,14672,14695
2,6,16,8,13471,13415,13359,13671,13704,13101,11344,14286,14672
2,6,16,9,13040,13156,13273,13371,14010,13166,12833,13840,14182
2,6,16,10,12447,13352,14258,12850,13147,13242,12341,13563,13785
2,6,16,11,12658,13177,13696,13497,12909,12495,13010,13888,13516
2,6,16,12,11437,12107,12776,13220,12794,12130,11819,13807,13798
2,6,16,13,10945,11778,12610,12348,12824,12135,11943,13493,13782
2,6,16,14,10405,10832,11260,12145,12137,12069,11740,13372,13448
2,6,16,15,9921,10336,10751,10724,11816,11506,11638,13233,13267
2,6,16,16,9440,9822,10205,10269,10300,11212,10970,12688,13171
2,6,16,17,8931,9333,9734,9740,9843,8989,10649,12327,12625
2,6,16,18,8482,8878,9274,9292,9324,8598,9351,12231,12297
2,6,16,19,7984,8378,8773,8855,8905,8159,8945,12123,12171
2,6,16,20,7587,7987,8387,8394,8464,7790,8479,11877,12101
2,6,16,21,7133,7519,7905,8030,8065,7422,8102,11836,11848
2,6,16,22,6762,7174,7585,7564,7694,7053,7715,11754,11805
2,6,16,23,6321,6760,7200,7207,7311,6773,7366,11620,11730
2,6,16,24,5780,6291,6803,6873,6922,6409,7079,11475,11589
2,6,16,25,4191,4664,5136,5308,5463,5135,5726,10710,10807
2,7,16,1,9766,8283,6799,6786,6079,8228,8381,15922,11767
2,7,16,2,9600,9579,9558,8011,7787,6149,10407,16951,15985
2,7,16,3,10038,10218,10397,9816,10080,8488,9388,17077,17028
2,7,16,4,11286,10996,10707,10568,10750,9188,9508,15188,16879
2,7,16,5,12324,12143,11961,10723,11497,10349,10037,14459,15210
2,7,16,6,11957,12152,12347,12001,11580,10995,10973,13961,14471
2,7,16,7,11841,12411,12982,12161,12197,11107,11287,13902,13945
2,7,16,8,12516,12625,12734,12394,12286,11634,10781,13474,13889
2,7,16,9,12153,12121,12089,12353,12523,11449,11718,13173,13483
2,7,16,10,11472,12509,13547,11681,11897,11935,11234,12851,13190
2,7,16,11,11600,12029,12458,12772,11743,11814,11521,13076,12816
2,7,16,12,10902,11391,11881,11961,12294,11262,11300,12899,13121
2,7,16,13,10494,11159,11824,11636,11726,11732,11107,12982,12831
2,7,16,14,10012,10504,10996,11400,11353,11307,11135,12482,12927
2,7,16,15,9597,10072,10548,11183,11176,10746,10681,12677,12462
2,7,16,16,9157,9617,10076,10744,10781,10555,10304,11988,12677
2,7,16,17,8577,9113,9650,10258,10346,10175,10096,11720,11957
2,7,16,18,8176,8700,9224,9835,9859,9774,9719,11553,11703
2,7,16,19,7625,8173,8721,9401,9430,9320,9321,11079,11528
2,7,16,20,7258,7794,8330,8909,9017,8920,8901,10878,11109
2,7,16,21,6812,7341,7870,8509,8547,8541,8514,10836,10900
2,7,16,22,6511,7007,7502,8044,8181,8108,8152,10793,10858
2,7,16,23,6129,6659,7189,7665,7728,7759,7762,10725,10821
2,7,16,24,5554,6196,6839,7369,7400,7341,7426,10661,10748
2,7,16,25,3843,4460,5077,5648,5828,5903,6079,9957,10102
2,8,16,1,10096,8651,7205,6710,6101,7625,8007,14651,10261
2,8,16,2,9462,9222,8981,8916,7464,6322,8126,15574,14786
2,8,16,3,9640,9797,9953,9586,10102,8343,8539,15605,15717
2,8,16,4,10925,10664,10403,10038,10537,9333,8980,14245,15518
2,8,16,5,11807,11536,11264,10230,10792,10152,9747,14054,14349
2,8,16,6,11646,11772,11897,11265,10769,10370,10145,13495,14077
2,8,16,7,11363,11844,12326,11535,11668,10489,10471,13351,13524
2,8,16,8,12045,11920,11795,11791,11613,11059,10306,12959,13354
2,8,16,9,12090,11888,11685,11247,11831,10957,10808,12589,12970
2,8,16,10,11447,11852,12257,11384,11408,11521,11020,11969,12613
2,8,16,11,11628,11797,11965,11895,11380,10767,11257,12539,11984
2,8,16,12,10137,10911,11684,11567,11711,10811,10420,12476,12554
2,8,16,13,9766,10690,11613,11308,11380,11111,10722,12061,12473
2,8,16,14,9396,10185,10974,11177,11004,10873,10693,12007,12079
2,8,16,15,9052,9814,10575,10398,10844,10553,10508,11773,12035
2,8,16,16,8758,9464,10169,10030,10074,10429,10286,11387,11773
2,8,16,17,8346,9073,9801,9624,9709,9511,10121,11099,11393
2,8,16,18,8020,8732,9444,9281,9254,9157,9033,10916,11115
2,8,16,19,7568,8302,9036,8935,8922,8741,8696,10428,10930
2,8,16,20,7258,7958,8657,8549,8566,8416,8312,10230,10469
2,8,16,21,6874,7556,8238,8210,8198,8106,7991,10212,10273
2,8,16,22,6471,7202,7933,7818,7856,7721,7689,10124,10247
2,8,16,23,6085,6837,7590,7513,7487,7417,7342,10071,10163
2,8,16,24,5582,6377,7173,7235,7177,7035,7045,9986,10110
2,8,16,25,3938,4629,5321,5464,5585,5612,5769,9443,9555
2,9,16,1,9793,8568,7343,6572,6002,7547,7796,15471,10971
2,9,16,2,9129,8569,8009,8247,7164,6016,8427,15856,15542
2,9,16,3,9680,9779,9878,9432,10013,7980,8733,15546,15966
2,9,16,4,10750,10384,10019,9845,10267,8705,8537,14302,15463
2,9,16,5,11739,11321,10903,9811,10442,9600,9229,13901,14327
2,9,16,6,11582,11573,11564,10885,10769,10266,10262,13360,13871
2,9,16,7,11689,11815,11941,11396,11319,10167,10253,13267,13361
2,9,16,8,12353,12002,11652,11542,11595,10732,10109,12813,13272
2,9,16,9,12166,11822,11479,11346,11172,10919,10684,12535,12818
2,9,16,10,11805,11960,12115,11119,11343,10770,10736,11873,12543
2,9,16,11,11764,11798,11832,11661,11067,10845,10665,12293,11876
2,9,16,12,10765,11097,11430,11422,11447,10663,10592,12143,12311
2,9,16,13,10399,10897,11395,11134,11252,10852,10326,11942,12172
2,9,16,14,10090,10477,10864,11097,10908,10712,10517,11829,11939
2,9,16,15,9765,10117,10470,10458,10807,10395,10375,11667,11835
2,9,16,16,9471,9811,10151,10109,10085,10252,10048,11346,11678
2,9,16,17,9043,9419,9796,9756,9690,9625,9930,11157,11362
2,9,16,18,8656,9090,9523,9456,9370,9291,9071,10974,11158
2,9,16,19,8218,8663,9108,9154,9034,8953,8750,10424,10990
2,9,16,20,7857,8298,8739,8765,8750,8651,8425,10237,10418
2,9,16,21,7353,7845,8337,8402,8366,8347,8138,10235,10227
