YEAR,ICD_19,ICL_19,IGP_19,ILDV_19,IOWN_19,SALES_19 (millions)
2019,3,2,11,3,2,1.29E-09
2019,3,2,11,3,1,4.91E-06
2019,3,2,11,1,2,1.50E-05
2019,3,2,11,1,3,4.01E-06
2019,3,2,11,1,1,0.01507357
2019,3,3,6,1,2,4.91E-05
2019,3,3,6,1,3,6.51E-05
2019,3,3,6,1,1,0.00024059
2019,3,3,7,3,2,5.47E-06
2019,3,3,7,3,3,4.01E-06
2019,3,3,7,3,1,3.38E-05
2019,3,3,7,1,2,0.000235404
2019,3,3,7,1,3,0.000168947
2019,3,3,7,1,1,0.001343647
2019,3,3,9,1,2,0.000154367
2019,3,3,9,1,3,5.15E-06
2019,3,3,9,1,1,0.00029021
2019,3,3,1,6,1,0.000510703
2019,3,3,1,6,4,8.55E-05
2019,3,3,1,2,1,4.61E-05
2019,3,3,1,2,4,4.20E-06
2019,3,3,1,1,2,0.002941427
2019,3,3,1,1,3,0.000176473
2019,3,3,1,1,1,0.023541419
2019,3,3,2,16,2,1.02E-06
2019,3,3,2,16,3,1.10E-06
2019,3,3,2,16,1,0.001144722
2019,3,3,2,1,2,6.77E-05
2019,3,3,2,1,1,0.023476917
2019,3,3,3,4,1,2.95E-05
2019,3,3,3,4,4,2.34E-05
2019,3,3,3,3,2,1.04E-06
2019,3,3,3,3,1,0.000711847
2019,3,3,3,1,2,0.000830373
2019,3,3,3,1,1,0.023109896
2019,3,3,4,5,1,0.000273365
2019,3,3,4,5,4,4.20E-05
2019,3,3,4,2,1,0.000002
2019,3,3,4,1,2,3.81E-05
2019,3,3,4,1,1,0.011522269
2019,3,3,5,1,2,1.01E-06
2019,3,3,5,1,1,0.000653388
2019,3,4,1,4,3,2.48E-05
2019,3,4,1,4,1,0.000247995
2019,3,4,1,4,4,6.10E-05
2019,3,4,1,7,3,1.75E-06
2019,3,4,1,7,1,0.002317471
2019,3,4,1,7,4,0.000184288
2019,3,4,1,16,2,0.000710266
2019,3,4,1,16,3,0.000206962
2019,3,4,1,16,1,0.014236507
2019,3,4,1,5,3,6.07E-06
2019,3,4,1,5,1,0.000827795
2019,3,4,1,5,4,0.000159182
2019,3,4,1,2,1,3.49E-05
2019,3,4,1,2,4,2.05E-06
2019,3,4,1,1,2,0.009729469
2019,3,4,1,1,3,0.000758446
2019,3,4,1,1,1,0.108516586
2019,3,4,2,4,4,9.92E-07
2019,3,4,2,16,2,3.17E-05
2019,3,4,2,16,3,7.19E-06
2019,3,4,2,16,1,0.011799085
2019,3,4,2,5,3,1.01E-06
2019,3,4,2,5,1,0.000340713
2019,3,4,2,5,4,1.22E-05
2019,3,4,2,6,1,4.57E-05
2019,3,4,2,6,4,5.08E-06
2019,3,4,2,1,2,0.002766117
2019,3,4,2,1,3,1.36E-05
2019,3,4,2,1,1,0.082638059
2019,3,4,3,5,1,0.000136832
2019,3,4,3,5,4,1.77E-05
2019,3,4,3,1,2,7.64E-05
2019,3,4,3,1,1,0.004171258
2019,3,4,4,15,2,3.08E-06
2019,3,4,4,15,3,3.46E-07
2019,3,4,4,15,1,0.004096987
2019,3,4,4,15,4,0.000352614
2019,3,4,4,16,1,0.001052009
2019,3,4,4,5,1,3.18E-06
2019,3,4,4,5,4,1.59E-06
2019,3,4,4,1,2,0.000258175
2019,3,4,4,1,3,0.00000172
2019,3,4,4,1,1,0.015725278
2019,3,4,5,16,1,1.92E-05
2019,3,4,5,1,2,6.19E-06
2019,3,4,5,1,1,0.002688077
2019,3,4,6,3,2,0.00373107
2019,3,4,6,3,3,0.000772558
2019,3,4,6,3,1,0.01956695
2019,3,4,6,5,3,2.11E-06
2019,3,4,6,5,1,0.000312315
2019,3,4,6,5,4,6.33E-05
2019,3,4,6,1,2,0.000344682
2019,3,4,6,1,3,1.65E-05
2019,3,4,6,1,1,0.020870677
2019,3,4,7,3,2,1.30E-06
2019,3,4,7,3,3,5.52E-06
2019,3,4,7,3,1,3.93E-06
2019,3,4,7,1,2,3.25E-05
2019,3,4,7,1,3,0.000144519
2019,3,4,7,1,1,0.000164348
2019,3,4,9,1,2,0.000139396
2019,3,4,9,1,3,1.03E-05
2019,3,4,9,1,1,0.029121619
2019,3,4,10,1,2,4.20E-06
2019,3,4,10,1,3,2.19E-06
2019,3,4,10,1,1,0.000119814
2019,3,5,6,1,2,0.000385344
2019,3,5,6,1,3,8.21E-06
2019,3,5,6,1,1,0.017148003
2019,3,5,9,1,2,0.000193655
2019,3,5,9,1,3,1.02E-06
2019,3,5,9,1,1,0.009274574
2019,3,5,11,1,2,9.88E-07
2019,3,5,11,1,1,0.002050273
2019,3,5,1,3,2,0.000368072
2019,3,5,1,3,3,0.000603578
2019,3,5,1,3,1,0.007425284
2019,3,5,1,16,2,3.89E-05
2019,3,5,1,16,1,0.001512529
2019,3,5,1,1,2,0.002936608
2019,3,5,1,1,3,0.00103784
2019,3,5,1,1,1,0.037941906
2019,3,5,2,16,2,2.00E-06
2019,3,5,2,16,1,0.002327056
2019,3,5,2,1,2,3.35E-05
2019,3,5,2,1,3,2.04E-06
2019,3,5,2,1,1,0.024616573
2019,3,5,3,1,2,1.03E-06
2019,3,5,3,1,1,0.00167363
2019,3,5,4,1,2,0.000183913
2019,3,5,4,1,3,8.92E-07
2019,3,5,4,1,1,0.005075992
2019,3,5,5,15,1,0.000555501
2019,3,5,5,15,4,0.000127439
2019,3,5,5,5,1,4.97E-05
2019,3,5,5,5,4,1.49E-05
2019,3,5,5,1,2,6.16E-06
2019,3,5,5,1,1,0.002184741
2019,3,6,1,1,1,0.000112113
2019,3,6,2,1,1,0.000938338
2019,3,6,3,4,1,3.02E-06
2019,3,6,3,4,4,3.02E-06
2019,3,6,3,1,1,0.000299257
2019,3,6,4,1,2,1.02E-06
2019,3,6,4,1,1,0.003638265
2019,3,6,5,16,1,1.81E-05
2019,3,6,5,1,2,2.07E-06
2019,3,6,5,1,1,0.001869056
2019,3,6,7,1,2,0.000194286
2019,3,6,7,1,3,8.80E-05
2019,3,6,7,1,1,0.004788696
2019,3,6,8,3,2,0.000447079
2019,3,6,8,3,3,0.000215549
2019,3,6,8,3,1,0.007657303
2019,3,6,8,1,2,0.000464713
2019,3,6,8,1,3,0.000319927
2019,3,6,8,1,1,0.009146356
2019,3,6,9,1,2,0.000383568
2019,3,6,9,1,3,1.02E-06
2019,3,6,9,1,1,0.004500018
2019,3,6,11,1,2,0.000353741
2019,3,6,11,1,3,1.21E-05
2019,3,6,11,1,1,0.017440056
2019,3,7,6,1,2,0.000572653
2019,3,7,6,1,3,0.000300838
2019,3,7,6,1,1,0.076266514
2019,3,7,7,1,2,0.000367206
2019,3,7,7,1,3,0.00017915
2019,3,7,7,1,1,0.043110965
2019,3,7,8,2,2,1.02E-06
2019,3,7,8,2,1,0.000215302
2019,3,7,8,2,4,0.000263407
2019,3,7,8,1,2,0.000905653
2019,3,7,8,1,3,0.000119525
2019,3,7,8,1,1,0.080048694
2019,3,7,9,16,2,3.03E-06
2019,3,7,9,16,3,2.53E-05
2019,3,7,9,16,1,0.009080248
2019,3,7,9,5,1,3.22E-05
2019,3,7,9,5,4,2.01E-06
2019,3,7,9,2,1,4.87E-05
2019,3,7,9,2,4,6.50E-06
2019,3,7,9,1,2,0.002973149
2019,3,7,9,1,3,4.81E-05
2019,3,7,9,1,1,0.199085066
2019,3,7,10,3,2,7.44E-07
2019,3,7,10,3,1,0.000587664
2019,3,7,10,1,2,3.59E-05
2019,3,7,10,1,1,0.00369363
2019,3,7,11,1,2,3.92E-06
2019,3,7,11,1,1,0.004137775
2019,3,7,1,4,4,9.93E-07
2019,3,7,1,7,3,2.34E-05
2019,3,7,1,7,1,0.000644873
2019,3,7,1,7,4,8.25E-05
2019,3,7,1,15,1,1.04E-05
2019,3,7,1,15,4,3.13E-06
2019,3,7,1,3,2,3.50E-05
2019,3,7,1,3,3,5.72E-05
2019,3,7,1,3,1,0.002913929
2019,3,7,1,16,2,5.87E-05
2019,3,7,1,16,3,1.03E-06
2019,3,7,1,16,1,0.0035876
2019,3,7,1,5,1,0.000445321
2019,3,7,1,5,4,4.83E-05
2019,3,7,1,2,3,2.13E-06
2019,3,7,1,2,1,0.000138782
2019,3,7,1,2,4,3.07E-05
2019,3,7,1,1,2,0.003646524
2019,3,7,1,1,3,8.96E-05
2019,3,7,1,1,1,0.236800831
2019,3,7,2,1,2,0.000166423
2019,3,7,2,1,3,2.08E-06
2019,3,7,2,1,1,0.035946018
2019,3,7,3,1,2,9.56E-05
2019,3,7,3,1,1,0.001912968
2019,3,7,4,7,3,3.06E-06
2019,3,7,4,7,1,0.000681592
2019,3,7,4,7,4,5.10E-05
2019,3,7,4,15,1,2.92E-05
2019,3,7,4,15,4,8.35E-06
2019,3,7,4,1,1,0.001939426
2019,3,8,6,3,2,4.39E-05
2019,3,8,6,3,1,0.001314585
2019,3,8,6,1,2,0.001310752
2019,3,8,6,1,3,0.000102321
2019,3,8,6,1,1,0.060636172
2019,3,8,7,3,2,8.51E-05
2019,3,8,7,3,3,8.56E-05
2019,3,8,7,3,1,0.00659352
2019,3,8,7,1,2,0.000388872
2019,3,8,7,1,3,0.000973086
2019,3,8,7,1,1,0.044327403
2019,3,8,8,1,2,0.000367971
2019,3,8,8,1,3,6.98E-05
2019,3,8,8,1,1,0.074489169
2019,3,8,9,16,2,4.07E-06
2019,3,8,9,16,3,2.03E-06
2019,3,8,9,16,1,0.003583331
2019,3,8,9,1,2,0.000814281
2019,3,8,9,1,3,7.92E-06
2019,3,8,9,1,1,0.099404265
2019,3,8,10,1,2,0.000327187
2019,3,8,10,1,3,3.05E-06
2019,3,8,10,1,1,0.032901376
2019,3,8,11,7,2,1.03E-06
2019,3,8,11,7,1,0.000901016
2019,3,8,11,7,4,0.000350142
2019,3,8,11,15,1,0.000153087
2019,3,8,11,15,4,4.20E-05
2019,3,8,11,16,1,0.000310412
2019,3,8,11,5,1,0.000449757
2019,3,8,11,5,4,8.12E-05
2019,3,8,11,2,1,9.68E-05
2019,3,8,11,2,4,1.74E-05
2019,3,8,11,1,2,0.000608919
2019,3,8,11,1,3,0.000210358
2019,3,8,11,1,1,0.094563592
2019,3,8,1,1,2,0.000924784
2019,3,8,1,1,3,4.97E-05
2019,3,8,1,1,1,0.028792066
2019,3,8,2,1,2,2.41E-05
2019,3,8,2,1,3,1.05E-06
2019,3,8,2,1,1,0.000968097
2019,3,8,3,1,2,4.92E-05
2019,3,8,3,1,1,0.000217596
2019,3,8,4,14,4,3.18E-06
2019,3,8,4,16,1,0.000188362
2019,3,8,4,1,2,3.46E-06
2019,3,8,4,1,1,0.002907118
2019,3,8,5,7,1,7.00E-05
2019,3,8,5,7,4,2.14E-05
2019,3,8,5,15,1,0.000386594
2019,3,8,5,15,4,0.000105989
2019,3,8,5,1,1,3.82E-05
2019,4,1,2,1,1,0.000139762
2019,4,1,3,1,2,1.05E-06
2019,4,1,3,1,1,0.00027578
2019,4,1,5,1,2,1.03E-06
2019,4,1,5,1,1,0.000145114
2019,4,1,8,2,2,3.21E-06
2019,4,1,8,2,3,4.07E-06
2019,4,1,8,2,1,0.000138098
2019,4,1,8,2,4,2.33E-05
2019,4,1,8,1,2,0.000465962
2019,4,1,8,1,3,0.000106897
2019,4,1,8,1,1,0.007973003
2019,4,1,9,3,2,0.000498251
2019,4,1,9,3,3,4.23E-07
2019,4,1,9,3,1,0.000525496
2019,4,1,9,1,2,0.00234024
2019,4,1,9,1,3,4.73E-06
2019,4,1,9,1,1,0.010453824
2019,4,1,11,2,1,0.000109399
2019,4,1,11,2,4,1.00E-05
2019,4,1,11,1,2,1.01E-06
2019,4,1,11,1,1,0.000474974
2019,4,2,1,1,2,0.001302111
2019,4,2,1,1,3,2.03E-06
2019,4,2,1,1,1,0.00702309
2019,4,2,2,1,2,1.06E-06
2019,4,2,2,1,1,6.35E-06
2019,4,2,3,1,1,0.001082474
2019,4,2,4,7,1,4.05E-06
2019,4,2,4,7,4,2.02E-06
2019,4,2,4,6,1,2.43E-05
2019,4,2,4,6,4,1.01E-06
2019,4,2,4,1,2,5.59E-05
2019,4,2,4,1,1,0.003724203
2019,4,2,5,5,1,1.87E-05
2019,4,2,5,5,4,5.18E-06
2019,4,2,5,1,2,1.36E-06
2019,4,2,5,1,1,0.000240084
2019,4,2,6,3,2,0.001863249
2019,4,2,6,3,3,0.000258398
2019,4,2,6,3,1,0.003724068
2019,4,2,6,2,2,1.02E-06
2019,4,2,6,2,1,0.000103155
2019,4,2,6,2,4,1.42E-05
2019,4,2,6,1,2,0.001777252
2019,4,2,6,1,3,0.000354458
2019,4,2,6,1,1,0.031702625
2019,4,2,7,3,2,0.001986814
2019,4,2,7,3,3,0.000604983
2019,4,2,7,3,1,0.010474238
2019,4,2,7,2,2,7.97E-06
2019,4,2,7,2,3,4.98E-06
2019,4,2,7,2,1,0.00037719
2019,4,2,7,2,4,0.000133792
2019,4,2,7,1,2,0.00103783
2019,4,2,7,1,3,0.000234874
2019,4,2,7,1,1,0.031758978
2019,4,2,8,3,2,2.98E-06
2019,4,2,8,3,3,7.28E-07
2019,4,2,8,3,1,7.74E-05
2019,4,2,8,1,2,0.001518288
2019,4,2,8,1,3,0.000318344
2019,4,2,8,1,1,0.033396224
2019,4,2,9,3,2,2.10E-05
2019,4,2,9,3,3,2.38E-07
2019,4,2,9,3,1,0.000992828
2019,4,2,9,1,2,0.000190634
2019,4,2,9,1,3,7.76E-07
2019,4,2,9,1,1,0.00846466
2019,4,2,11,3,2,1.16E-09
2019,4,2,11,3,3,1.29E-09
2019,4,2,11,3,1,3.82E-06
2019,4,2,11,1,2,5.54E-05
2019,4,2,11,1,3,9.74E-07
2019,4,2,11,1,1,0.011274331
2019,4,3,6,1,2,0.000570812
2019,4,3,6,1,3,1.98E-05
2019,4,3,6,1,1,8.87E-05
2019,4,3,7,3,2,1.10E-05
2019,4,3,7,3,3,1.77E-06
2019,4,3,7,3,1,1.00E-05
2019,4,3,7,1,2,0.000461682
2019,4,3,7,1,3,7.85E-05
2019,4,3,7,1,1,0.000395287
2019,4,3,9,1,2,0.000972512
2019,4,3,9,1,3,8.23E-06
2019,4,3,9,1,1,0.000140989
2019,4,3,1,6,2,3.05E-06
2019,4,3,1,6,1,0.00012615
2019,4,3,1,6,4,1.22E-05
2019,4,3,1,2,1,2.20E-05
2019,4,3,1,2,4,1.05E-06
2019,4,3,1,1,2,0.003321998
2019,4,3,1,1,3,8.48E-05
2019,4,3,1,1,1,0.008450034
2019,4,3,2,16,2,1.10E-05
2019,4,3,2,16,1,0.000389886
2019,4,3,2,1,2,5.33E-05
2019,4,3,2,1,3,1.10E-06
2019,4,3,2,1,1,0.008508092
2019,4,3,3,4,1,1.02E-05
2019,4,3,3,3,1,0.000210342
2019,4,3,3,1,2,0.000358377
2019,4,3,3,1,1,0.008883291
2019,4,3,4,5,2,6.67E-06
2019,4,3,4,5,1,7.85E-05
2019,4,3,4,5,4,1.59E-05
2019,4,3,4,1,2,0.000247243
2019,4,3,4,1,1,0.003737797
2019,4,3,5,1,1,0.000178875
2019,4,4,1,4,2,1.76E-05
2019,4,4,1,4,3,1.97E-05
2019,4,4,1,4,1,0.000217223
2019,4,4,1,4,4,1.55E-05
2019,4,4,1,7,2,1.04E-06
2019,4,4,1,7,1,0.000860878
2019,4,4,1,7,4,6.56E-05
2019,4,4,1,16,2,0.000773013
2019,4,4,1,16,3,0.000149338
2019,4,4,1,16,1,0.003076666
2019,4,4,1,5,2,2.06E-06
2019,4,4,1,5,3,1.13E-05
2019,4,4,1,5,1,0.000188274
2019,4,4,1,5,4,7.95E-05
2019,4,4,1,2,1,9.23E-06
2019,4,4,1,1,2,0.018929118
2019,4,4,1,1,3,0.000563127
2019,4,4,1,1,1,0.035314997
2019,4,4,2,16,2,6.24E-05
2019,4,4,2,16,3,8.85E-05
2019,4,4,2,16,1,0.005263502
2019,4,4,2,5,2,2.03E-06
2019,4,4,2,5,3,2.03E-06
2019,4,4,2,5,1,0.000153118
2019,4,4,2,5,4,4.97E-05
2019,4,4,2,6,1,1.73E-05
2019,4,4,2,1,2,0.001945151
2019,4,4,2,1,3,8.24E-06
2019,4,4,2,1,1,0.027426478
2019,4,4,3,5,1,6.40E-05
2019,4,4,3,5,4,8.83E-06
2019,4,4,3,1,2,2.66E-05
2019,4,4,3,1,1,0.001522631
2019,4,4,4,15,2,9.23E-06
2019,4,4,4,15,1,0.001642973
2019,4,4,4,15,4,0.000137097
2019,4,4,4,16,2,1.03E-06
2019,4,4,4,16,1,0.000319513
2019,4,4,4,5,2,1.59E-06
2019,4,4,4,5,1,6.36E-06
2019,4,4,4,1,2,0.000177381
2019,4,4,4,1,1,0.004350782
2019,4,4,5,16,1,4.52E-06
2019,4,4,5,1,2,8.25E-06
2019,4,4,5,1,1,0.000916884
2019,4,4,6,3,2,0.004875795
2019,4,4,6,3,3,0.000747469
2019,4,4,6,3,1,0.008460508
2019,4,4,6,5,2,3.17E-06
2019,4,4,6,5,3,7.39E-06
2019,4,4,6,5,1,0.000134
2019,4,4,6,5,4,2.22E-05
2019,4,4,6,1,2,0.000270418
2019,4,4,6,1,3,8.32E-06
2019,4,4,6,1,1,0.006655555
2019,4,4,7,3,2,1.07E-05
2019,4,4,7,3,3,4.05E-06
2019,4,4,7,3,1,1.30E-06
2019,4,4,7,1,2,0.00027666
2019,4,4,7,1,3,0.000107783
2019,4,4,7,1,1,4.85E-05
2019,4,4,9,1,2,0.000680784
2019,4,4,9,1,3,1.03E-05
2019,4,4,9,1,1,0.010545482
2019,4,4,10,1,2,2.72E-05
2019,4,4,10,1,1,2.55E-05
2019,4,5,6,1,2,0.000184691
2019,4,5,6,1,3,9.88E-07
2019,4,5,6,1,1,0.006269301
2019,4,5,9,1,2,9.61E-05
2019,4,5,9,1,3,3.06E-06
2019,4,5,9,1,1,0.005398497
2019,4,5,11,1,2,7.90E-06
2019,4,5,11,1,1,0.001069106
2019,4,5,1,3,2,0.000134936
2019,4,5,1,3,3,0.000233803
2019,4,5,1,3,1,0.002932996
2019,4,5,1,16,2,3.30E-05
2019,4,5,1,16,1,0.000535244
2019,4,5,1,1,2,0.002469945
2019,4,5,1,1,3,0.000572594
2019,4,5,1,1,1,0.013101969
2019,4,5,2,16,3,1.00E-06
2019,4,5,2,16,1,0.000770675
2019,4,5,2,1,2,1.11E-05
2019,4,5,2,1,1,0.00671355
2019,4,5,3,1,2,2.05E-06
2019,4,5,3,1,1,0.000553709
2019,4,5,4,1,2,8.50E-05
2019,4,5,4,1,1,0.001200716
2019,4,5,5,15,1,0.000165169
2019,4,5,5,15,4,5.41E-05
2019,4,5,5,5,1,1.04E-05
2019,4,5,5,5,4,3.16E-06
2019,4,5,5,1,2,1.03E-05
2019,4,5,5,1,3,1.08E-06
2019,4,5,5,1,1,0.000560536
2019,4,6,1,1,1,6.12E-05
2019,4,6,2,1,2,1.02E-06
2019,4,6,2,1,1,0.000380242
2019,4,6,3,4,1,2.02E-06
2019,4,6,3,4,4,1.01E-06
2019,4,6,3,1,1,9.60E-05
2019,4,6,4,1,1,0.00111185
2019,4,6,5,16,1,4.25E-06
2019,4,6,5,1,1,0.000573038
2019,4,6,7,1,2,0.000846989
2019,4,6,7,1,3,1.58E-05
2019,4,6,7,1,1,0.003183902
2019,4,6,8,3,2,0.000232968
2019,4,6,8,3,3,0.000166743
2019,4,6,8,3,1,0.004651994
2019,4,6,8,1,2,0.000279204
2019,4,6,8,1,3,0.000230916
2019,4,6,8,1,1,0.004834442
2019,4,6,9,1,2,0.000599998
2019,4,6,9,1,1,0.002750157
2019,4,6,11,1,2,0.000478957
2019,4,6,11,1,3,2.02E-06
2019,4,6,11,1,1,0.009996177
2019,4,7,6,1,2,0.000698148
2019,4,7,6,1,3,0.000134921
2019,4,7,6,1,1,0.028880778
2019,4,7,7,1,2,0.00093476
2019,4,7,7,1,3,0.000150914
2019,4,7,7,1,1,0.013538157
2019,4,7,8,2,2,4.06E-06
2019,4,7,8,2,1,8.22E-05
2019,4,7,8,2,4,5.80E-05
2019,4,7,8,1,2,0.000712905
2019,4,7,8,1,3,0.000111483
2019,4,7,8,1,1,0.03027915
2019,4,7,9,16,2,1.82E-05
2019,4,7,9,16,3,0.000156792
2019,4,7,9,16,1,0.004672046
2019,4,7,9,5,2,2.01E-06
2019,4,7,9,5,1,9.05E-06
2019,4,7,9,5,4,1.01E-06
2019,4,7,9,2,1,1.73E-05
2019,4,7,9,2,4,1.08E-06
2019,4,7,9,1,2,0.002061537
2019,4,7,9,1,3,1.54E-05
2019,4,7,9,1,1,0.08443655
2019,4,7,10,3,1,0.000156313
2019,4,7,10,1,2,2.74E-05
2019,4,7,10,1,3,1.02E-06
2019,4,7,10,1,1,0.001248039
2019,4,7,11,1,2,3.99E-06
2019,4,7,11,1,1,0.000742848
2019,4,7,1,4,1,9.93E-07
2019,4,7,1,7,2,3.06E-06
2019,4,7,1,7,3,2.04E-05
2019,4,7,1,7,1,0.000232268
2019,4,7,1,7,4,4.48E-05
2019,4,7,1,15,2,1.04E-06
2019,4,7,1,15,1,7.31E-06
2019,4,7,1,3,2,3.57E-05
2019,4,7,1,3,3,7.47E-05
2019,4,7,1,3,1,0.001441076
2019,4,7,1,16,2,3.23E-05
2019,4,7,1,16,1,0.00140514
2019,4,7,1,5,2,1.03E-06
2019,4,7,1,5,3,5.15E-05
2019,4,7,1,5,1,0.000357032
2019,4,7,1,5,4,1.65E-05
2019,4,7,1,2,1,3.18E-05
2019,4,7,1,2,4,8.49E-06
2019,4,7,1,1,2,0.003359093
2019,4,7,1,1,3,7.00E-05
2019,4,7,1,1,1,0.050457747
2019,4,7,2,1,2,0.000401337
2019,4,7,2,1,3,3.14E-06
2019,4,7,2,1,1,0.011860388
2019,4,7,3,1,2,5.09E-05
2019,4,7,3,1,1,0.000818097
2019,4,7,4,7,2,1.02E-06
2019,4,7,4,7,3,1.02E-06
2019,4,7,4,7,1,0.000360646
2019,4,7,4,7,4,2.85E-05
2019,4,7,4,15,1,2.09E-05
2019,4,7,4,15,4,2.09E-06
2019,4,7,4,1,2,1.23E-06
2019,4,7,4,1,1,0.000728751
2019,4,8,6,3,2,0.00014223
2019,4,8,6,3,1,0.000629579
2019,4,8,6,1,2,0.001140185
2019,4,8,6,1,3,0.000112949
2019,4,8,6,1,1,0.022416753
2019,4,8,7,3,2,0.000278418
2019,4,8,7,3,3,3.79E-05
2019,4,8,7,3,1,0.002440826
2019,4,8,7,1,2,0.001383337
2019,4,8,7,1,3,0.000381901
2019,4,8,7,1,1,0.013574915
2019,4,8,8,1,2,0.000312798
2019,4,8,8,1,3,3.81E-05
2019,4,8,8,1,1,0.02614063
2019,4,8,9,16,2,9.01E-06
2019,4,8,9,16,3,1.65E-05
2019,4,8,9,16,1,0.001960945
2019,4,8,9,1,2,0.001395213
2019,4,8,9,1,3,1.11E-05
2019,4,8,9,1,1,0.048153079
2019,4,8,10,1,2,0.000169437
2019,4,8,10,1,3,1.01E-06
2019,4,8,10,1,1,0.013135558
2019,4,8,11,7,1,0.000367316
2019,4,8,11,7,4,3.07E-05
2019,4,8,11,15,1,4.80E-05
2019,4,8,11,15,4,1.03E-05
2019,4,8,11,16,1,0.000117067
2019,4,8,11,5,2,1.04E-06
2019,4,8,11,5,1,0.000191226
2019,4,8,11,5,4,3.30E-05
2019,4,8,11,2,1,4.22E-05
2019,4,8,11,2,4,9.16E-06
2019,4,8,11,1,2,0.000820258
2019,4,8,11,1,3,0.000218045
2019,4,8,11,1,1,0.035125046
2019,4,8,1,1,2,0.000849323
2019,4,8,1,1,3,6.05E-06
2019,4,8,1,1,1,0.012385709
2019,4,8,2,1,2,5.23E-06
2019,4,8,2,1,1,0.000372481
2019,4,8,3,1,2,1.73E-05
2019,4,8,3,1,1,6.97E-05
2019,4,8,4,16,2,2.00E-07
2019,4,8,4,16,1,8.48E-05
2019,4,8,4,1,2,1.47E-05
2019,4,8,4,1,3,1.92E-07
2019,4,8,4,1,1,0.000879359
2019,4,8,5,7,1,2.37E-05
2019,4,8,5,7,4,6.95E-06
2019,4,8,5,15,1,0.000121239
2019,4,8,5,15,4,2.59E-05
2019,4,8,5,1,1,6.08E-06
2019,5,1,2,1,1,0.001088838
2019,5,1,3,4,1,1.02E-06
2019,5,1,3,1,2,9.28E-06
2019,5,1,3,1,3,2.09E-06
2019,5,1,3,1,1,0.002306376
2019,5,1,5,1,2,1.07E-06
2019,5,1,5,1,1,0.002195008
2019,5,1,8,2,2,1.02E-06
2019,5,1,8,2,1,0.000354121
2019,5,1,8,2,4,4.65E-05
2019,5,1,8,1,2,4.26E-05
2019,5,1,8,1,3,0.000255335
2019,5,1,8,1,1,0.024952719
2019,5,1,9,3,2,0.0001662
2019,5,1,9,3,3,3.04E-05
2019,5,1,9,3,1,0.004450298
2019,5,1,9,1,2,0.001251521
2019,5,1,9,1,3,0.0003148
2019,5,1,9,1,1,0.074107768
2019,5,1,11,2,1,0.00030587
2019,5,1,11,2,4,2.01E-05
2019,5,1,11,1,1,0.000628938
2019,5,2,1,1,2,0.001202515
2019,5,2,1,1,3,1.16E-05
2019,5,2,1,1,1,0.036961056
2019,5,2,2,1,2,1.06E-06
2019,5,2,2,1,1,0.000599482
2019,5,2,3,1,2,7.28E-05
2019,5,2,3,1,1,0.0104403
2019,5,2,4,7,1,9.01E-05
2019,5,2,4,7,4,1.02E-06
2019,5,2,4,6,1,0.000227696
2019,5,2,4,6,4,9.09E-06
2019,5,2,4,1,2,0.000125863
2019,5,2,4,1,3,6.46E-06
2019,5,2,4,1,1,0.027500145
2019,5,2,5,16,1,5.43E-06
2019,5,2,5,5,2,1.04E-06
2019,5,2,5,5,1,0.000300552
2019,5,2,5,5,4,5.29E-05
2019,5,2,5,1,1,0.002946786
2019,5,2,6,3,2,2.21E-05
2019,5,2,6,3,3,0.000837007
2019,5,2,6,3,1,0.006754433
2019,5,2,6,2,3,2.02E-06
2019,5,2,6,2,1,0.000706484
2019,5,2,6,2,4,7.81E-05
2019,5,2,6,1,2,0.000980119
2019,5,2,6,1,3,0.000613245
2019,5,2,6,1,1,0.071729097
2019,5,2,7,3,2,0.000163969
2019,5,2,7,3,3,0.002950678
2019,5,2,7,3,1,0.031352756
2019,5,2,7,2,3,9.96E-07
2019,5,2,7,2,1,0.00071758
2019,5,2,7,2,4,0.000162466
2019,5,2,7,1,2,0.00056906
2019,5,2,7,1,3,0.000601992
2019,5,2,7,1,1,0.063695807
2019,5,2,8,3,2,1.65E-07
2019,5,2,8,3,3,1.08E-06
2019,5,2,8,3,1,0.000145072
2019,5,2,8,1,2,0.000107219
2019,5,2,8,1,3,0.000833712
2019,5,2,8,1,1,0.068617691
2019,5,2,9,3,2,9.29E-06
2019,5,2,9,3,1,0.003295207
2019,5,2,9,1,2,0.000130926
2019,5,2,9,1,3,1.63E-05
2019,5,2,9,1,1,0.031332559
2019,5,2,11,3,1,5.25E-06
2019,5,2,11,1,2,2.23E-05
2019,5,2,11,1,3,3.04E-06
2019,5,2,11,1,1,0.023887509
2019,5,3,6,1,2,1.04E-05
2019,5,3,6,1,3,2.36E-05
2019,5,3,6,1,1,0.000408531
2019,5,3,7,3,2,1.24E-06
2019,5,3,7,3,3,9.14E-06
2019,5,3,7,3,1,4.37E-05
2019,5,3,7,1,2,5.18E-05
2019,5,3,7,1,3,0.000378396
2019,5,3,7,1,1,0.001704204
2019,5,3,9,1,2,7.51E-05
2019,5,3,9,1,3,0.000123494
2019,5,3,9,1,1,0.000979716
2019,5,3,1,6,3,6.10E-06
2019,5,3,1,6,1,0.000413039
2019,5,3,1,6,4,2.03E-05
2019,5,3,1,2,1,2.83E-05
2019,5,3,1,2,4,2.10E-06
2019,5,3,1,1,2,0.003057937
