YEAR_H,ICL_H,IGP_H,ILDV_H,PRICE_H,MPGTST_H,MPGADJ_H,MPGCOMP_H,HRSPWR_H,TANKSZ_H,EV_RANGE_H,RANGE_H,CURBWGT_H,BATTKWH_H,FTPRNT_H,PHEV_EVMT_H,SALES_H
2006,3,6,3,19095,24.80338778,20.02873563,41,180,0,0,400.5747126,3950,0,0,0,0.011821
2006,3,7,1,24744.75308,22.76314721,18.38124137,22.76314721,197.3685279,0,0,477.9122756,4320.304569,0,0,0,0.05516
2006,3,8,1,25234.28281,24.15248617,19.50313258,24.15248617,212.4210474,0,0,487.5783145,4459.315711,0,0,0,0.1012
2006,3,9,1,25027.43163,25.19271773,20.34311957,25.19271773,231.0210651,0,0,417.6740373,4333.51748,0,0,0,0.472631
2006,4,1,1,21760.78124,28.76079768,23.43429795,28.76079768,190.8485482,0,0,391.2816306,3375.326695,0,0,0,0.876193
2006,4,1,3,21699.33068,28.64226238,23.33771539,47.34565971,200,0,0,387.3445269,3302.451394,0,0,0,0.029657
2006,4,2,1,20458.87511,30.78613345,25.08454153,30.78613345,176.2861262,0,0,442.8658464,3211.611605,0,0,0,1.233641
2006,4,2,16,22154.86653,64.35057264,52.43284659,64.35057264,83.79466568,0,0,630.7447692,2971.064156,0,0,0,0.091558
2006,4,3,1,25843.82961,27.71913231,22.58554901,27.71913231,246.0476062,0,0,417.8326566,3553.741489,0,0,0,0.011133
2006,4,3,2,23900,29.3,23.87364,29.3,200,0,0,441.66234,3349,0,0,0,0.051619
2006,4,4,1,40883.06826,25.90800097,21.10983919,25.90800097,258.9521262,0,0,392.9629376,3705.653963,0,0,0,0.453902
2006,4,4,2,51050,35.4632,28.89541536,35.4632,201,0,0,595.2455564,3589,0,0,0,0.00547
2006,4,5,1,92617.8931,18.35950634,14.95932577,18.35950634,409.7678909,0,0,279.8828269,4136.554394,0,0,0,0.010047
2006,4,7,1,21875,18.95171199,15.30350743,18.95171199,228.6858543,0,0,535.62276,4841.822584,0,0,0,0.034901
2006,4,8,1,23980,19.90089391,16.06997184,19.90089391,272.3055665,0,0,498.1691269,5133.076251,0,0,0,0.035462
2006,5,1,1,25500.48037,25.95240625,21.14602061,25.95240625,223.3408808,0,0,389.6945643,3686.284743,0,0,0,0.801016
2006,5,1,3,22106.21391,27.72918156,22.59373713,45.83633711,202.3466629,0,0,391.3390244,3666.200337,0,0,0,0.225914
2006,5,2,1,22722.96375,28.81966336,23.4822617,28.81966336,236.1629243,0,0,425.940018,3542.466525,0,0,0,0.300655
2006,5,4,1,42972.54142,23.11281644,18.83232284,23.11281644,300.6745658,0,0,362.5596228,4039.067164,0,0,0,0.220192
2006,5,4,3,46435,23.09189353,18.81527485,38.1709,239,0,0,357.4902221,4415,0,0,0,0.0208
2006,5,5,1,78942.66379,22.6212134,18.43176468,22.6212134,340.3834546,0,0,427.1675547,4432.178508,0,0,0,0.04811
2006,5,6,1,18730,18.38848632,14.84870271,18.38848632,186.9723015,0,0,282.1253514,3610.840953,0,0,0,0.078524
2006,5,9,1,25545.35754,22.59242306,18.24338162,22.59242306,223.5029046,0,0,386.0206363,4136.344778,0,0,0,0.151486
2006,6,1,1,21903.44689,27.07010172,22.05671888,27.07010172,183.0905625,0,0,296.0071924,2867.900646,0,0,0,0.022294
2006,6,2,1,28294.79292,27.15863139,22.12885286,27.15863139,239.0700475,0,0,357.4450425,3020.782881,0,0,0,0.053892
2006,6,2,16,20554.65753,70.50901768,57.45074761,70.50901768,72.11332503,0,0,608.9779247,1917.457036,0,0,0,0.000803
2006,6,4,1,48927.52947,25.21952123,20.54886589,25.21952123,326.4108134,0,0,360.931766,3177.248791,0,0,0,0.07278
2006,6,5,1,121898.6308,20.03468703,16.32426299,20.03468703,398.5049241,0,0,326.2118551,3915.38817,0,0,0,0.016145
2006,6,6,1,28845,18.57584752,14.99999687,18.57584752,262.5766143,0,0,404.9999155,5075.144669,0,0,0,0.082948
2006,6,6,3,36024.80601,18.33825137,14.80813798,30.31312951,235,0,0,399.8197254,5176.092896,0,0,0,0.000732
2006,6,7,1,30236.89939,19.07998239,15.40708578,19.07998239,251.6192867,0,0,373.3283315,5028.719504,0,0,0,0.31234
2006,6,8,1,29746.65452,20.16234277,16.28109179,20.16234277,282.8399999,0,0,377.9264576,4827.548407,0,0,0,0.445131
2006,6,8,3,37981.7776,19.03036075,15.3670163,31.45718632,295,0,0,447.671767,5613.526434,0,0,0,0.078232
2006,6,9,1,38939.15022,19.71771613,15.92205577,19.71771613,274.2967364,0,0,391.4722009,5005.14784,0,0,0,0.150568
2006,6,10,1,38950,18.45408115,14.90167053,18.45408115,280.2548926,0,0,339.758088,5700,0,0,0,0.023045
2006,6,11,1,65926.03588,17.79719871,14.37123796,17.79719871,309.4287489,0,0,391.8498978,5668.935909,0,0,0,0.06522
2006,7,6,1,20103.628,24.19448355,19.53704546,24.19448355,197.7509284,0,0,365.3719544,3781.87084,0,0,0,0.354902
2006,7,6,2,23095,27.2,21.964,27.2,160,0,0,450.262,4200,0,0,0,0.00695
2006,7,7,1,21725.72321,25.56114912,20.64062791,25.56114912,191.0764618,0,0,353.7409779,3618.372434,0,0,0,0.216618
2006,7,7,16,20227.83553,37.58162335,30.34716086,37.58162335,133,0,0,460.3684161,3650.918832,0,0,0,0.020624
2006,7,8,1,20364.18274,26.60671143,21.48491948,26.60671143,179.7088241,0,0,355.3683486,3601.979257,0,0,0,0.432814
2006,7,9,1,23831.65615,25.245785,20.38597138,25.245785,203.9623374,0,0,368.714229,3909.377214,0,0,0,1.127563
2006,7,9,16,25090.00807,34.97112188,28.23918091,34.97112188,207.9147165,0,0,485.690387,4361.185782,0,0,0,0.043971
2006,7,11,1,37348.01372,22.86374843,18.46247686,22.86374843,238.391616,0,0,359.8507846,4158.369317,0,0,0,0.115792
2006,7,11,16,37020,34.55653024,27.90439817,34.55653024,208,0,0,479.9556485,4450,0,0,0,0.035818
2006,8,6,1,27911.05353,19.9947629,16.14577105,19.9947629,240.0157085,0,0,334.9301421,4650.518319,0,0,0,0.248592
2006,8,9,1,36784,18.9,15.26175,18.9,215,0,0,363.22965,4700,0,0,0,0.004373
2006,8,10,1,36729.70902,21.30063531,17.20026301,21.30063531,236.8275374,0,0,386.2807066,4885.811887,0,0,0,0.045175
2006,8,11,1,44176.7394,20.49139608,16.54680233,20.49139608,276.0919362,0,0,403.2010114,4988.48213,0,0,0,0.162504
2007,1,1,1,25864.54256,26.61157891,21.8534286,26.61157891,204.1886296,0,0,386.8056862,3606.197174,0,0,0,0.012172
2007,1,3,1,19983.39984,35.09745737,28.82203199,35.09745737,149.028497,0,0,363.2296299,2818.62952,0,0,0,0.051023
2007,1,4,1,65455,24.2013,19.87410756,24.2013,288,0,0,393.5073297,3950,0,0,0,0.004129
2007,1,5,1,98262.39638,23.94598555,19.66444334,23.94598555,385.571038,0,0,358.8570511,3625.258444,0,0,0,0.022678
2007,1,6,1,22833.5395,21.22166818,17.13649706,21.22166818,212.6504243,0,0,415.7442101,4310.951554,0,0,0,0.056806
2007,1,6,3,24585,18.253781,14.73992816,30.1735,230,0,0,324.2784195,4444,0,0,0,0.003602
2007,1,7,1,16233.03015,23.89195023,19.29274981,23.89195023,160.7724887,0,0,340.215302,3460.289803,0,0,0,0.077539
2007,1,8,1,16025.24363,21.54452745,17.39720592,21.54452745,225.9807122,0,0,377.689653,3980.001688,0,0,0,0.153983
2007,1,8,3,16915,20.97151337,16.93449705,34.6659116,286.9536,0,0,440.2969232,4450,0,0,0,0.01875
2007,1,9,1,19136.00733,22.93489634,18.5199288,22.93489634,227.9810849,0,0,392.3377743,4095.719688,0,0,0,0.276075
2007,1,9,3,24005,17.90060496,14.45473851,29.5897,230,0,0,318.0042471,4444,0,0,0,0.000195
2007,2,1,1,18082.00195,29.5968244,24.3049122,29.5968244,183.2457236,0,0,337.4826908,3057.708817,0,0,0,0.491011
2007,2,2,1,16588.83753,36.55581367,30.01963419,36.55581367,139.5797721,0,0,378.4325951,2732.221627,0,0,0,0.397451
2007,2,3,1,23224.99159,28.79136944,23.64347258,28.79136944,182.1196949,0,0,357.9486485,3251.217407,0,0,0,0.025565
2007,2,4,1,42932.35563,26.37272681,21.65728326,26.37272681,273.3879098,0,0,351.7595101,3716.893408,0,0,0,0.067294
2007,2,5,1,87123.22935,20.73400219,17.0267626,20.73400219,409.1438324,0,0,313.890435,4138.69214,0,0,0,0.010547
2007,2,6,1,27373.03638,18.47634885,14.9196517,18.47634885,329.4164833,0,0,394.3325952,5120.440172,0,0,0,0.113133
2007,2,6,3,28502.3842,17.97535321,14.51509772,29.71325885,234.4408467,0,0,370.4776814,5158.29258,0,0,0,0.058678
2007,2,7,1,20643.0626,19.5644352,15.79828142,19.5644352,246.5371913,0,0,402.0348759,5080.115839,0,0,0,0.286371
2007,2,7,3,21651.55157,18.4478771,14.89666076,30.49434085,300,0,0,387.3131797,5494.31498,0,0,0,0.183707
2007,2,8,1,20172.29188,21.63926124,17.47370345,21.63926124,302.9828013,0,0,457.1070126,5029.862205,0,0,0,0.457128
2007,2,8,3,28722.15909,19.9182993,16.08402669,32.92494875,310.8282435,0,0,450.4109231,5402.2163,0,0,0,0.183865
2007,2,8,16,22053.07965,21.74025451,17.55525552,21.74025451,311.920354,0,0,456.4366435,5012.389381,0,0,0,0.000565
2007,2,9,1,16837.95206,19.80059316,15.98897898,19.80059316,333.5601714,0,0,345.2672937,5507.749359,0,0,0,0.209327
2007,2,9,3,26911.29979,18.08887214,14.60676426,29.90090565,304.7453416,0,0,408.6744718,5031.207039,0,0,0,0.02415
2007,2,11,1,40283.33419,17.48086352,14.11579729,17.48086352,297.9452479,0,0,422.359909,5643.654545,0,0,0,0.00968
2007,3,1,1,16489.88851,33.43860427,27.45978182,33.43860427,160.5001327,0,0,381.4363083,2916.004876,0,0,0,0.99478
2007,3,2,1,16408.30118,36.90616975,30.3073466,36.90616975,144.6729331,0,0,415.9792101,2767.060183,0,0,0,0.836153
2007,3,2,11,25190,30.70790268,25.21732968,250.165,113,0,0,170,2904,0,0,0,0.001021
2007,3,2,16,22600,58.8362,48.31628744,58.8362,110,0,0,594.2903355,2875,0,0,0,0.032509
2007,3,3,1,23296.84787,31.17995977,25.60498296,31.17995977,179.4392635,0,0,404.2302981,3368.618908,0,0,0,0.260593
2007,3,4,1,37628.02252,27.13744495,22.28526979,27.13744495,244.7439577,0,0,364.5095557,3498.126133,0,0,0,0.166824
2007,3,5,1,115021.7753,19.43827059,15.80278139,19.43827059,449.1003367,0,0,373.5898708,4870.529721,0,0,0,0.016335
2007,3,6,1,25106.9139,23.83001812,19.24273963,23.83001812,186.1207191,0,0,384.8547926,3988.49216,0,0,0,0.274886
2007,3,6,3,22995,24.88511797,20.09473276,41.1351,170,0,0,401.8946552,3950,0,0,0,0.008638
2007,3,7,1,25174.81224,22.73968184,18.36229309,22.73968184,197.6289986,0,0,469.0445364,4281.619313,0,0,0,0.020132
2007,3,8,1,20976.16317,31.33795836,25.30540137,31.33795836,223.4667271,0,0,538.6970655,4406.665912,0,0,0,0.070643
2007,3,9,1,25659.15787,24.88787884,20.09696216,24.88787884,249.8617281,0,0,415.4186677,4448.408484,0,0,0,0.403191
2007,4,1,1,20012.00296,30.8853532,25.36305205,30.8853532,186.5861419,0,0,429.9300796,3290.826281,0,0,0,1.149232
2007,4,1,3,20342.72139,29.09007946,23.88877325,48.08590135,200.2042851,0,0,404.9423059,3306.220707,0,0,0,0.026977
2007,4,1,16,24696.65321,45.61488434,37.45894302,45.61488434,251.5332844,0,0,737.4922854,3381.41581,0,0,0,0.008172
2007,4,2,1,20735.78362,31.26308768,25.6732476,31.26308768,180.867663,0,0,455.50867,3335.499909,0,0,0,1.118402
2007,4,2,16,23387.50248,59.80228655,49.10963772,59.80228655,97.38824244,0,0,644.6395171,3175.932138,0,0,0,0.227139
2007,4,3,1,23998.41203,29.12673665,23.91887614,29.12673665,205.9387332,0,0,442.4992085,3432.38122,0,0,0,0.027976
2007,4,4,1,38850.31988,26.5877263,21.83384084,26.5877263,276.601784,0,0,406.5127636,3721.13777,0,0,0,0.452247
2007,4,4,2,51550,35.0856,28.81229472,35.0856,210,0,0,607.9394186,3925,0,0,0,0.002441
2007,4,4,16,31090,36.3271,29.83181452,36.3271,253,0,0,510.1240283,3626,0,0,0,0.003823
2007,4,5,1,113601.8648,18.09460988,14.85929364,18.09460988,471.4762942,0,0,314.7255642,4461.813872,0,0,0,0.005969
2007,4,8,1,25961.81962,19.98541053,16.138219,19.98541053,271.8393764,0,0,500.2847891,5630.353449,0,0,0,0.028352
2007,4,8,3,26457.8565,19.84756781,16.02691101,32.8080296,252.0523169,0,0,496.8342413,5650.17997,0,0,0,0.003345
2007,5,1,1,24707.92605,26.7423355,21.94937787,26.7423355,222.0862748,0,0,407.1135142,3640.641192,0,0,0,0.834334
2007,5,1,3,22477.06013,27.04505286,22.20939741,44.70547238,213.4619182,0,0,384.6874429,3685.99087,0,0,0,0.211059
2007,5,2,1,26875,29.8142,24.48342104,29.8142,268,0,0,452.9432892,3575,0,0,0,0.079137
2007,5,4,1,49048.52202,23.54105407,19.33191361,23.54105407,307.6195344,0,0,378.3577,4052.81985,0,0,0,0.125307
2007,5,4,3,42175,22.91603146,18.81864503,37.8802,239,0,0,357.5542556,4400,0,0,0,0.021356
2007,5,5,1,86603.38797,22.00759617,18.07263798,22.00759617,378.424864,0,0,421.0842658,4520.474382,0,0,0,0.068742
2007,5,6,1,22614.71378,20.42710725,16.4948891,20.42710725,190,0,0,321.5282398,3854.195998,0,0,0,0.100955
2007,5,7,1,23244.17787,25.01040041,20.19589833,25.01040041,194.5919513,0,0,333.2323224,3504.4296,0,0,0,0.018885
2007,5,7,16,27950,36.4598,29.4412885,36.4598,133,0,0,441.6193275,3706,0,0,0,0.001957
2007,5,8,1,25243.35261,20.13591429,16.25975079,20.13591429,280.483036,0,0,346.8868651,4409.797413,0,0,0,0.061159
2007,5,9,1,23090.80548,23.71497902,19.14984556,23.71497902,235.3713235,0,0,347.6056624,3873.908875,0,0,0,0.062288
2007,6,1,1,26538.73146,27.11470105,22.2665925,27.11470105,233.1404798,0,0,335.1701296,3260.583219,0,0,0,0.048733
2007,6,2,1,25526.95181,29.06162092,23.8654031,29.06162092,184.1539978,0,0,305.9663198,2601.147152,0,0,0,0.01826
2007,6,3,1,35326.17658,27.86829946,22.88544751,27.86829946,228.6542201,0,0,336.1941076,5017.763127,0,0,0,0.005142
2007,6,4,1,48025.59965,25.30518077,20.78061445,25.30518077,352.8303368,0,0,362.5936502,3237.754588,0,0,0,0.064463
2007,6,5,1,123667.6139,19.84743693,16.2987152,19.84743693,420.1172353,0,0,346.6136411,4022.988214,0,0,0,0.011285
2007,6,6,1,32148.51144,18.95428167,15.30558245,18.95428167,305.6797818,0,0,413.2507262,4805.354789,0,0,0,0.042521
2007,6,6,3,31816.38616,17.82652749,14.39492095,29.46724994,235,0,0,388.6628656,4770.98418,0,0,0,0.031984
2007,6,7,1,28833.44727,19.33945367,15.61660884,19.33945367,241.8991286,0,0,369.2610226,4967.145676,0,0,0,0.164784
2007,6,8,1,33650.42491,20.17773081,16.29351763,20.17773081,294.9954264,0,0,396.3357816,5143.244519,0,0,0,0.339998
2007,6,8,3,37928.37494,20.3161188,16.40526593,33.58254438,297.6119932,0,0,460.8935023,5592.115228,0,0,0,0.365223
2007,6,9,1,27997.23098,21.55360021,17.40453217,21.55360021,252.1198283,0,0,375.5776709,4463.129292,0,0,0,0.350076
2007,6,9,3,38597.45012,15.96217628,12.88945735,26.38547739,305,0,0,360.9048057,5387.954503,0,0,0,0.021452
2007,6,11,1,60964.86406,18.14311135,14.65056242,18.14311135,338.0336289,0,0,382.8943935,5609.845761,0,0,0,0.075798
2007,7,6,1,22959.8489,24.38744915,19.69286519,24.38744915,197.5729199,0,0,356.222096,3563.19008,0,0,0,0.505877
2007,7,6,2,29773.51019,25.44674301,20.54824498,25.44674301,215,0,0,433.5679691,4412.949403,0,0,0,0.002846
2007,7,7,1,23682.45413,24.84263429,20.06042719,24.84263429,224.6479788,0,0,386.8048755,3890.06103,0,0,0,0.256138
2007,7,7,16,26339.13449,38.83385439,31.35833742,38.83385439,133,0,0,470.3750613,3695.905331,0,0,0,0.01238
2007,7,8,1,20810.34806,27.04566864,21.83937743,27.04566864,184.0696526,0,0,372.7502834,3584.297801,0,0,0,0.313757
2007,7,8,16,22870,33.8433,27.32846475,33.8433,148,0,0,437.255436,3325,0,0,0,0.007487
2007,7,9,1,24408.44387,26.40793544,21.32440787,26.40793544,203.2847234,0,0,377.6264652,3823.208201,0,0,0,1.17611
2007,7,9,16,33452.98655,34.68761951,28.01025275,34.68761951,208,0,0,481.7763473,4371.961883,0,0,0,0.0223
2007,7,11,1,38460.31217,23.58768423,19.04705501,23.58768423,257.1964366,0,0,374.6031002,4216.563777,0,0,0,0.232136
2007,7,11,3,35180,19.20875279,15.51106788,31.75206836,235,0,0,327.2835322,4982.88809,0,0,0,0.017103
2007,7,11,16,42282.00941,34.66211528,27.98965809,34.66211528,208,0,0,481.4221191,4450,0,0,0,0.017219
2007,8,6,1,31421.03302,20.34564109,16.42910518,20.34564109,213.139972,0,0,346.6541193,4685.028083,0,0,0,0.027134
2007,8,6,3,38526.14174,18.83983329,15.21316538,31.14224442,235,0,0,320.9977895,4725.003396,0,0,0,0.01531
2007,8,7,1,35770,23.0238,18.5917185,23.0238,265,0,0,371.83437,4535,0,0,0,0.018972
2007,8,8,1,31179.15553,23.21506684,18.74616647,23.21506684,270.8087733,0,0,407.1285786,4911.192345,0,0,0,0.050061
2007,8,9,1,28026.42039,23.11457735,18.66502121,23.11457735,268.1879387,0,0,402.0505108,4845.418175,0,0,0,0.032484
2007,8,10,1,36428.06188,21.38168711,17.26571234,21.38168711,232.4405008,0,0,377.1351921,4765.379553,0,0,0,0.028992
2007,8,11,1,46770.47281,20.1581539,16.27770928,20.1581539,302.4364013,0,0,380.8981223,5124.623293,0,0,0,0.13755
2007,8,11,2,53298.59162,20.40081314,16.47365661,20.40081314,313.2034031,0,0,427.3605765,5368.923089,0,0,0,0.0382
2008,1,1,1,25699,27.51286664,22.57705836,27.51286664,186.9543269,0,0,399.613933,3568.68149,0,0,0,0.005824
2008,1,3,1,21305.39769,35.45599946,29.09519316,35.45599946,156.1598641,0,0,367.5099921,2845.890661,0,0,0,0.052113
2008,1,3,2,34800,34.2,28.06452,34.2,200,0,0,406.93554,3099,0,0,0,0.002582
2008,1,4,1,57022.3048,24.87325182,20.41099045,24.87325182,272.8798799,0,0,371.166489,3641.134277,0,0,0,0.004662
2008,1,5,1,100479.4736,24.36357132,19.99274662,24.36357132,383.1320176,0,0,354.4195273,3525.906275,0,0,0,0.012718
2008,1,6,1,22083.10377,20.72537352,16.59687911,20.72537352,212.9279574,0,0,365.1313405,4852.844863,0,0,0,0.019544
2008,1,6,3,21052.66129,19.16652031,15.34854946,31.68225806,302,0,0,337.6680881,5034.274194,0,0,0,0.002232
2008,1,7,1,15272.73832,24.3866129,19.52879961,24.3866129,159.0328858,0,0,331.9895933,3671.033603,0,0,0,0.085052
2008,1,8,1,17895.9043,23.95790534,19.1854906,23.95790534,214.9681938,0,0,356.7143322,4015.555478,0,0,0,0.028768
2008,1,8,16,16000,22,17.6176,22,242,0,0,334.7344,4000,0,0,0,0.000377
2008,1,9,1,18688.77554,23.22688886,18.6000926,23.22688886,225.3078633,0,0,393.2709031,4383.427673,0,0,0,0.238411
2008,2,1,1,18496.6777,30.01280032,24.62631625,30.01280032,191.3986613,0,0,355.5418342,3094.612709,0,0,0,0.397543
2008,2,2,1,16675.42658,37.31637296,30.62181565,37.31637296,142.0649263,0,0,397.3086406,2748.798818,0,0,0,0.715442
2008,2,2,11,24590,30.71974069,25.20861921,250.2,113,0,0,170,2904,0,0,0,0.001142
2008,2,3,1,26848.13717,30.2967829,24.86154004,30.2967829,209.9984523,0,0,362.3946047,3316.817056,0,0,0,0.045227
2008,2,3,2,33597.12846,30.14856423,24.73991181,30.14856423,200,0,0,358.7287212,3524.201511,0,0,0,0.001985
2008,2,4,1,45459.87353,25.91029301,21.26198645,25.91029301,290.4753922,0,0,346.1597751,3801.352535,0,0,0,0.07713
2008,2,4,2,41850,29,23.7974,29,200,0,0,395.03684,4002,0,0,0,0.002115
2008,2,5,1,104851.5355,20.54105066,16.85598618,20.54105066,429.3833056,0,0,322.5589075,4400.567172,0,0,0,0.009632
2008,2,6,1,25045.32215,18.93195097,15.16070634,18.93195097,313.1606093,0,0,457.5311799,5629.268481,0,0,0,0.12932
2008,2,6,3,23544.72541,18.61240057,14.90481038,30.76629814,310,0,0,432.1855689,5500,0,0,0,0.055537
2008,2,7,1,20416.25868,27.10764672,21.70780349,27.10764672,243.0894873,0,0,559.1247433,5206.352887,0,0,0,0.238246
2008,2,7,3,22218.47011,18.68341675,14.96168013,30.88368789,300,0,0,389.0036835,5429.309829,0,0,0,0.133735
2008,2,7,12,27241.51163,11.35827,9.095702616,104.3,238.0465116,0,0,236.488268,3788.953488,0,0,0,0.000215
2008,2,8,1,22225.04177,21.0352677,16.84504238,21.0352677,297.648771,0,0,505.8358094,5384.621252,0,0,0,0.609588
2008,2,9,1,24883.23914,18.91476751,15.14694582,18.91476751,349.4850109,0,0,403.2071866,5863.337305,0,0,0,0.19721
2008,2,9,3,25245.26453,18.13918081,14.52585599,29.98406588,317,0,0,406.7239678,5629.979412,0,0,0,0.030601
2008,2,11,11,40621.67536,17.75892585,14.22134782,17.75892585,300,0,0,426.6404347,6000,0,0,0,0.004599
2008,3,1,1,16147.82071,34.25587348,28.11036978,34.25587348,148.8942067,0,0,396.5720054,2944.231773,0,0,0,0.747306
2008,3,1,3,26600,26.25529341,21.54509377,43.4,200,0,0,364.1120847,3374,0,0,0,0.014213
2008,3,2,1,18803.4424,36.00792415,29.54810255,36.00792415,152.7570416,0,0,428.7438783,2908.137688,0,0,0,0.467899
2008,3,3,1,21848.81289,28.73816606,23.58253907,28.73816606,192.7201082,0,0,363.0153719,3365.261248,0,0,0,0.172656
2008,3,3,2,21970.12506,32.09639447,26.3383013,32.09639447,200,0,0,381.9053688,3277.393783,0,0,0,0.030786
2008,3,3,3,31600,26.73926195,21.94223835,44.2,201,0,0,381.7949474,3637,0,0,0,0.040435
2008,3,4,1,38846.22297,26.44090128,21.69740359,26.44090128,266.4479588,0,0,358.7859299,3587.085956,0,0,0,0.186631
2008,3,4,2,41176.98557,29.96038247,24.58548985,29.96038247,200,0,0,423.995482,3629.883712,0,0,0,0.036186
2008,3,5,1,140375.2827,19.84516627,16.28494344,19.84516627,426.8662493,0,0,383.5760077,4438.215953,0,0,0,0.012299
2008,3,6,1,23005.23965,23.88383671,19.12617644,23.88383671,186.962025,0,0,382.5235287,4750,0,0,0,0.171376
2008,3,6,3,30660.49051,24.25674297,19.42479977,40.09639613,175,0,0,388.4959954,4750,0,0,0,0.095564
2008,3,9,1,24883.51213,28.28995877,22.65459898,28.28995877,251.986738,0,0,466.6369349,4661.017183,0,0,0,0.326195
2008,4,1,1,21655.56777,31.69668685,26.01030123,31.69668685,179.279472,0,0,437.8042855,3228.992885,0,0,0,1.412775
2008,4,1,3,19700.61326,28.97761645,23.77903206,47.9,184,0,0,401.8656419,3688.063485,0,0,0,0.027786
2008,4,1,16,25137.37183,44.32600296,36.37391803,44.32600296,169.4685281,0,0,702.1197419,3472.190194,0,0,0,0.010279
2008,4,2,1,20570.24263,31.6775528,25.99459983,31.6775528,205.6598614,0,0,472.0430134,3474.793813,0,0,0,0.620006
2008,4,2,16,22082.95166,62.66466538,51.42262441,62.66466538,87.18636977,0,0,643.3814204,3087.883091,0,0,0,0.203885
2008,4,3,1,30100,26,21.3356,26,280,0,0,394.7086,3576,0,0,0,0.000965
2008,4,3,2,24397.50402,29.39206994,24.11913259,29.39206994,200,0,0,446.2039529,3414.937881,0,0,0,0.033001
2008,4,4,1,40163.08764,26.17321237,21.47773807,26.17321237,276.6145176,0,0,405.5947148,3758.849483,0,0,0,0.407933
2008,4,4,2,52200,34.7,28.47482,34.7,210,0,0,600.818702,3925,0,0,0,0.00349
2008,4,5,1,90156.83757,21.66322987,17.77684643,21.66322987,436.6117502,0,0,387.4526364,4581.354026,0,0,0,0.013821
2008,4,6,1,24856.9589,26,20.8208,26,251,0,0,416.416,5000,0,0,0,0.032531
2008,4,8,1,27222.36738,23.87019323,19.11525074,23.87019323,235.6806125,0,0,592.572773,5416.156811,0,0,0,0.028276
2008,5,1,1,23704.81017,26.99455625,22.15173286,26.99455625,238.3909337,0,0,405.1688799,3703.962839,0,0,0,0.506229
2008,5,1,3,23168.77846,27.68088442,22.71493375,45.75650194,216.6011111,0,0,393.2511354,3714.873087,0,0,0,0.282966
2008,5,2,1,21549.40218,30.40592954,24.95110578,30.40592954,213.5832326,0,0,403.9872041,3374.634203,0,0,0,0.122404
2008,5,4,1,46257.03481,24.6926663,20.26280197,24.6926663,279.1524598,0,0,392.1240533,3884.756229,0,0,0,0.15814
2008,5,4,3,45295,22.92800968,18.81472474,37.9,239,0,0,357.4797701,4450,0,0,0,0.006745
2008,5,5,1,86222.94645,21.80308584,17.89161224,21.80308584,368.7739327,0,0,429.2176107,4581.425767,0,0,0,0.03326
2008,5,7,16,28794.09805,40.74185625,32.62607849,40.74185625,133,0,0,489.3911773,4123.062211,0,0,0,0.004967
2008,5,8,1,27732.12747,21.1321,16.92258568,21.1321,291,0,0,372.1872357,4750,0,0,0,0.034401
2008,5,9,1,23763.23517,22.91584832,18.35101134,22.91584832,238.3497938,0,0,358.8795916,4396.881806,0,0,0,0.177699
2008,6,1,1,27856.02811,28.22054035,23.15777541,28.22054035,242.218061,0,0,341.6923893,3137.148082,0,0,0,0.037783
2008,6,2,1,22275.228,29.71529179,24.38436844,29.71529179,173.3689835,0,0,310.9668742,2549.431717,0,0,0,0.021711
2008,6,3,1,12904.00564,49.5,40.6197,49.5,70,0,0,353.39139,1821.091876,0,0,0,0.021627
2008,6,3,4,25920,142.6666667,117.0722667,342.4,168,0,114,114,2888,0,0,0,0.00048
2008,6,4,1,46016.86665,24.80418131,20.35431119,24.80418131,364.9472994,0,0,353.8909652,3211.185178,0,0,0,0.057172
2008,6,4,2,36800,32.6,26.75156,32.6,200,0,0,387.89762,3153,0,0,0,0.001973
2008,6,5,1,108914.1452,20.10382673,16.49720021,20.10382673,430.4607172,0,0,369.8680598,4226.130421,0,0,0,0.025571
2008,6,5,7,98000,101.6666667,83.42766667,244,248,0,244,244,2723,0,0,0,0.0008
2008,6,6,3,30394.26063,19.39375175,15.5305164,32.05787163,303.7670698,0,0,384.0248124,5268.752439,0,0,0,0.020504
2008,6,7,1,33306.83486,19.50567967,15.62014828,19.50567967,242.0960517,0,0,427.2054135,5275.815856,0,0,0,0.140466
2008,6,8,1,33135.84732,20.18412298,16.16344568,20.18412298,307.1800961,0,0,388.3685639,5436.941924,0,0,0,0.177955
2008,6,8,16,34870.42732,28.2089,22.58968712,28.2089,332,0,0,587.3318651,6000,0,0,0,0.003756
2008,6,9,1,34781.56967,20.12091977,16.11283255,20.12091977,304.3013111,0,0,379.4181189,5522.376044,0,0,0,0.139122
2008,6,9,3,38642.33642,18.09922405,14.49385862,29.91801736,317,0,0,405.8280414,6000,0,0,0,0.013709
2008,6,10,1,35375,18.4,14.73472,18.4,300,0,0,272.59232,6000,0,0,0,0.007751
2008,6,11,1,64945.58391,18.18185464,14.5600292,18.18185464,365.4595791,0,0,376.9534809,6083.005646,0,0,0,0.091042
2008,7,6,1,22479.9414,29.16223151,23.35311499,29.16223151,193.7959466,0,0,414.1771177,4228.131459,0,0,0,0.497404
