class,ifuel,iage,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
2,5,18,6.386375149,6.450883989,6.516044433,6.581863064,6.648346529,6.715501544,6.783334893,6.851853428,6.921064068,6.990973806,7.061589703,7.132918892,7.204968578,7.277746038,7.351258625,7.425513762,7.500518952,7.57628177,7.652809868,7.730110978,7.808192907,7.887063543,8.732255128,9.364782715,9.053899508,7.840779138,7.676836609,7.511978851,7.562457233,7.294881225
2,5,19,6.322511397,6.386375149,6.450883989,6.516044433,6.581863064,6.648346529,6.715501544,6.783334893,6.851853428,6.921064068,6.990973806,7.061589703,7.132918892,7.204968578,7.277746038,7.351258625,7.425513762,7.500518952,7.57628177,7.652809868,7.730110978,7.808192907,7.887063543,8.732255128,9.364782715,9.053899508,7.840779138,7.676836609,7.511978851,7.562457233
2,5,20,6.259286283,6.322511397,6.386375149,6.450883989,6.516044433,6.581863064,6.648346529,6.715501544,6.783334893,6.851853428,6.921064068,6.990973806,7.061589703,7.132918892,7.204968578,7.277746038,7.351258625,7.425513762,7.500518952,7.57628177,7.652809868,7.730110978,7.808192907,7.887063543,8.732255128,9.364782715,9.053899508,7.840779138,7.676836609,7.511978851
2,5,21,6.196693421,6.259286283,6.322511397,6.386375149,6.450883989,6.516044433,6.581863064,6.648346529,6.715501544,6.783334893,6.851853428,6.921064068,6.990973806,7.061589703,7.132918892,7.204968578,7.277746038,7.351258625,7.425513762,7.500518952,7.57628177,7.652809868,7.730110978,7.808192907,7.887063543,8.732255128,9.364782715,9.053899508,7.840779138,7.676836609
2,5,22,6.134726486,6.196693421,6.259286283,6.322511397,6.386375149,6.450883989,6.516044433,6.581863064,6.648346529,6.715501544,6.783334893,6.851853428,6.921064068,6.990973806,7.061589703,7.132918892,7.204968578,7.277746038,7.351258625,7.425513762,7.500518952,7.57628177,7.652809868,7.730110978,7.808192907,7.887063543,8.732255128,9.364782715,9.053899508,7.840779138
2,5,23,6.073379221,6.134726486,6.196693421,6.259286283,6.322511397,6.386375149,6.450883989,6.516044433,6.581863064,6.648346529,6.715501544,6.783334893,6.851853428,6.921064068,6.990973806,7.061589703,7.132918892,7.204968578,7.277746038,7.351258625,7.425513762,7.500518952,7.57628177,7.652809868,7.730110978,7.808192907,7.887063543,8.732255128,9.364782715,9.053899508
2,5,24,6.012645429,6.073379221,6.134726486,6.196693421,6.259286283,6.322511397,6.386375149,6.450883989,6.516044433,6.581863064,6.648346529,6.715501544,6.783334893,6.851853428,6.921064068,6.990973806,7.061589703,7.132918892,7.204968578,7.277746038,7.351258625,7.425513762,7.500518952,7.57628177,7.652809868,7.730110978,7.808192907,7.887063543,8.732255128,9.364782715
2,5,25,5.952518975,6.012645429,6.073379221,6.134726486,6.196693421,6.259286283,6.322511397,6.386375149,6.450883989,6.516044433,6.581863064,6.648346529,6.715501544,6.783334893,6.851853428,6.921064068,6.990973806,7.061589703,7.132918892,7.204968578,7.277746038,7.351258625,7.425513762,7.500518952,7.57628177,7.652809868,7.730110978,7.808192907,7.887063543,8.732255128
2,5,26,5.892993785,5.952518975,6.012645429,6.073379221,6.134726486,6.196693421,6.259286283,6.322511397,6.386375149,6.450883989,6.516044433,6.581863064,6.648346529,6.715501544,6.783334893,6.851853428,6.921064068,6.990973806,7.061589703,7.132918892,7.204968578,7.277746038,7.351258625,7.425513762,7.500518952,7.57628177,7.652809868,7.730110978,7.808192907,7.887063543
2,5,27,5.834063847,5.892993785,5.952518975,6.012645429,6.073379221,6.134726486,6.196693421,6.259286283,6.322511397,6.386375149,6.450883989,6.516044433,6.581863064,6.648346529,6.715501544,6.783334893,6.851853428,6.921064068,6.990973806,7.061589703,7.132918892,7.204968578,7.277746038,7.351258625,7.425513762,7.500518952,7.57628177,7.652809868,7.730110978,7.808192907
2,5,28,5.775723209,5.834063847,5.892993785,5.952518975,6.012645429,6.073379221,6.134726486,6.196693421,6.259286283,6.322511397,6.386375149,6.450883989,6.516044433,6.581863064,6.648346529,6.715501544,6.783334893,6.851853428,6.921064068,6.990973806,7.061589703,7.132918892,7.204968578,7.277746038,7.351258625,7.425513762,7.500518952,7.57628177,7.652809868,7.730110978
2,5,29,5.717965977,5.775723209,5.834063847,5.892993785,5.952518975,6.012645429,6.073379221,6.134726486,6.196693421,6.259286283,6.322511397,6.386375149,6.450883989,6.516044433,6.581863064,6.648346529,6.715501544,6.783334893,6.851853428,6.921064068,6.990973806,7.061589703,7.132918892,7.204968578,7.277746038,7.351258625,7.425513762,7.500518952,7.57628177,7.652809868
2,5,30,5.660786317,5.717965977,5.775723209,5.834063847,5.892993785,5.952518975,6.012645429,6.073379221,6.134726486,6.196693421,6.259286283,6.322511397,6.386375149,6.450883989,6.516044433,6.581863064,6.648346529,6.715501544,6.783334893,6.851853428,6.921064068,6.990973806,7.061589703,7.132918892,7.204968578,7.277746038,7.351258625,7.425513762,7.500518952,7.57628177
2,5,31,5.604178454,5.660786317,5.717965977,5.775723209,5.834063847,5.892993785,5.952518975,6.012645429,6.073379221,6.134726486,6.196693421,6.259286283,6.322511397,6.386375149,6.450883989,6.516044433,6.581863064,6.648346529,6.715501544,6.783334893,6.851853428,6.921064068,6.990973806,7.061589703,7.132918892,7.204968578,7.277746038,7.351258625,7.425513762,7.500518952
2,5,32,5.548136669,5.604178454,5.660786317,5.717965977,5.775723209,5.834063847,5.892993785,5.952518975,6.012645429,6.073379221,6.134726486,6.196693421,6.259286283,6.322511397,6.386375149,6.450883989,6.516044433,6.581863064,6.648346529,6.715501544,6.783334893,6.851853428,6.921064068,6.990973806,7.061589703,7.132918892,7.204968578,7.277746038,7.351258625,7.425513762
2,5,33,5.492655303,5.548136669,5.604178454,5.660786317,5.717965977,5.775723209,5.834063847,5.892993785,5.952518975,6.012645429,6.073379221,6.134726486,6.196693421,6.259286283,6.322511397,6.386375149,6.450883989,6.516044433,6.581863064,6.648346529,6.715501544,6.783334893,6.851853428,6.921064068,6.990973806,7.061589703,7.132918892,7.204968578,7.277746038,7.351258625
2,5,34,5.43772875,5.492655303,5.548136669,5.604178454,5.660786317,5.717965977,5.775723209,5.834063847,5.892993785,5.952518975,6.012645429,6.073379221,6.134726486,6.196693421,6.259286283,6.322511397,6.386375149,6.450883989,6.516044433,6.581863064,6.648346529,6.715501544,6.783334893,6.851853428,6.921064068,6.990973806,7.061589703,7.132918892,7.204968578,7.277746038
2,6,1,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.23700426,26.5794216,26.49016143,26.26603955,27.87574722,27.87574722,27.87574722
2,6,2,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.23700426,26.5794216,26.49016143,26.26603955,27.87574722,27.87574722
2,6,3,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.23700426,26.5794216,26.49016143,26.26603955,27.87574722
2,6,4,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.23700426,26.5794216,26.49016143,26.26603955
2,6,5,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.23700426,26.5794216,26.49016143
2,6,6,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.23700426,26.5794216
2,6,7,0,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.23700426
2,6,8,0,0,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336
2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336
2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336
2,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336
2,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336
2,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336
2,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336
2,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336
2,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336
2,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336
2,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336
2,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336
2,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336
2,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336
2,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336,26.22538336
2,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336,26.22538336
2,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336,26.22538336
2,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22538336,26.22538336
2,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.22538336
2,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901,5.657357659,5.562371244,5.696769595,5.835521554,5.963961441,5.94171574,5.895945858,5.951151357,6.047442112,6.180103871,6.344187142,6.582997121,6.763118675,6.92249934,7.009804523,7.094011007,7.094011007,7.094011007,7.094011007
3,1,2,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901,5.657357659,5.562371244,5.696769595,5.835521554,5.963961441,5.94171574,5.895945858,5.951151357,6.047442112,6.180103871,6.344187142,6.582997121,6.763118675,6.92249934,7.009804523,7.094011007,7.094011007,7.094011007
3,1,3,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901,5.657357659,5.562371244,5.696769595,5.835521554,5.963961441,5.94171574,5.895945858,5.951151357,6.047442112,6.180103871,6.344187142,6.582997121,6.763118675,6.92249934,7.009804523,7.094011007,7.094011007
3,1,4,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901,5.657357659,5.562371244,5.696769595,5.835521554,5.963961441,5.94171574,5.895945858,5.951151357,6.047442112,6.180103871,6.344187142,6.582997121,6.763118675,6.92249934,7.009804523,7.094011007
3,1,5,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901,5.657357659,5.562371244,5.696769595,5.835521554,5.963961441,5.94171574,5.895945858,5.951151357,6.047442112,6.180103871,6.344187142,6.582997121,6.763118675,6.92249934,7.009804523
3,1,6,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901,5.657357659,5.562371244,5.696769595,5.835521554,5.963961441,5.94171574,5.895945858,5.951151357,6.047442112,6.180103871,6.344187142,6.582997121,6.763118675,6.92249934
3,1,7,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901,5.657357659,5.562371244,5.696769595,5.835521554,5.963961441,5.94171574,5.895945858,5.951151357,6.047442112,6.180103871,6.344187142,6.582997121,6.763118675
3,1,8,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901,5.657357659,5.562371244,5.696769595,5.835521554,5.963961441,5.94171574,5.895945858,5.951151357,6.047442112,6.180103871,6.344187142,6.582997121
3,1,9,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901,5.657357659,5.562371244,5.696769595,5.835521554,5.963961441,5.94171574,5.895945858,5.951151357,6.047442112,6.180103871,6.344187142
3,1,10,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901,5.657357659,5.562371244,5.696769595,5.835521554,5.963961441,5.94171574,5.895945858,5.951151357,6.047442112,6.180103871
3,1,11,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901,5.657357659,5.562371244,5.696769595,5.835521554,5.963961441,5.94171574,5.895945858,5.951151357,6.047442112
3,1,12,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901,5.657357659,5.562371244,5.696769595,5.835521554,5.963961441,5.94171574,5.895945858,5.951151357
3,1,13,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901,5.657357659,5.562371244,5.696769595,5.835521554,5.963961441,5.94171574,5.895945858
3,1,14,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901,5.657357659,5.562371244,5.696769595,5.835521554,5.963961441,5.94171574
3,1,15,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901,5.657357659,5.562371244,5.696769595,5.835521554,5.963961441
3,1,16,4.735717442,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901,5.657357659,5.562371244,5.696769595,5.835521554
3,1,17,4.688360268,4.735717442,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901,5.657357659,5.562371244,5.696769595
3,1,18,4.641476665,4.688360268,4.735717442,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901,5.657357659,5.562371244
3,1,19,4.595061898,4.641476665,4.688360268,4.735717442,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901,5.657357659
3,1,20,4.549111279,4.595061898,4.641476665,4.688360268,4.735717442,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761,5.597435901
3,1,21,4.503620166,4.549111279,4.595061898,4.641476665,4.688360268,4.735717442,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405,5.491829761
3,1,22,4.458583965,4.503620166,4.549111279,4.595061898,4.641476665,4.688360268,4.735717442,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004,5.355225405
3,1,23,4.413998125,4.458583965,4.503620166,4.549111279,4.595061898,4.641476665,4.688360268,4.735717442,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303,5.410606004
3,1,24,4.369858144,4.413998125,4.458583965,4.503620166,4.549111279,4.595061898,4.641476665,4.688360268,4.735717442,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574,5.57082303
3,1,25,4.326159562,4.369858144,4.413998125,4.458583965,4.503620166,4.549111279,4.595061898,4.641476665,4.688360268,4.735717442,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905,5.691586574
3,1,26,4.282897967,4.326159562,4.369858144,4.413998125,4.458583965,4.503620166,4.549111279,4.595061898,4.641476665,4.688360268,4.735717442,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466,5.732143905
3,1,27,4.240068987,4.282897967,4.326159562,4.369858144,4.413998125,4.458583965,4.503620166,4.549111279,4.595061898,4.641476665,4.688360268,4.735717442,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242,5.674822466
3,1,28,4.197668297,4.240068987,4.282897967,4.326159562,4.369858144,4.413998125,4.458583965,4.503620166,4.549111279,4.595061898,4.641476665,4.688360268,4.735717442,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499,5.618074242
3,1,29,4.155691614,4.197668297,4.240068987,4.282897967,4.326159562,4.369858144,4.413998125,4.458583965,4.503620166,4.549111279,4.595061898,4.641476665,4.688360268,4.735717442,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564,5.561893499
3,1,30,4.114134698,4.155691614,4.197668297,4.240068987,4.282897967,4.326159562,4.369858144,4.413998125,4.458583965,4.503620166,4.549111279,4.595061898,4.641476665,4.688360268,4.735717442,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819,5.506274564
3,1,31,4.072993351,4.114134698,4.155691614,4.197668297,4.240068987,4.282897967,4.326159562,4.369858144,4.413998125,4.458583965,4.503620166,4.549111279,4.595061898,4.641476665,4.688360268,4.735717442,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701,5.451211819
3,1,32,4.032263418,4.072993351,4.114134698,4.155691614,4.197668297,4.240068987,4.282897967,4.326159562,4.369858144,4.413998125,4.458583965,4.503620166,4.549111279,4.595061898,4.641476665,4.688360268,4.735717442,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704,5.396699701
3,1,33,3.991940784,4.032263418,4.072993351,4.114134698,4.155691614,4.197668297,4.240068987,4.282897967,4.326159562,4.369858144,4.413998125,4.458583965,4.503620166,4.549111279,4.595061898,4.641476665,4.688360268,4.735717442,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376,5.342732704
3,1,34,3.952021376,3.991940784,4.032263418,4.072993351,4.114134698,4.155691614,4.197668297,4.240068987,4.282897967,4.326159562,4.369858144,4.413998125,4.458583965,4.503620166,4.549111279,4.595061898,4.641476665,4.688360268,4.735717442,4.783552972,4.831871689,4.880678473,4.929978256,4.979776016,5.030076784,5.08088564,5.132207717,5.184048199,5.236412323,5.289305376
3,2,1,5.3,5.317802065,5.46420827,5.328102532,4.871142801,4.751568873,4.927279497,4.765771221,4.919672244,4.883041852,4.618980986,4.843584012,4.935357869,4.961211608,4.912062706,4.955048285,4.974327928,5.006649508,4.991915898,5.006402799,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07
3,2,2,5.247,5.3,5.317802065,5.46420827,5.328102532,4.871142801,4.751568873,4.927279497,4.765771221,4.919672244,4.883041852,4.618980986,4.843584012,4.935357869,4.961211608,4.912062706,4.955048285,4.974327928,5.006649508,4.991915898,5.006402799,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07
3,2,3,5.19453,5.247,5.3,5.317802065,5.46420827,5.328102532,4.871142801,4.751568873,4.927279497,4.765771221,4.919672244,4.883041852,4.618980986,4.843584012,4.935357869,4.961211608,4.912062706,4.955048285,4.974327928,5.006649508,4.991915898,5.006402799,5.07,5.07,5.07,5.07,5.07,5.07,5.07,5.07
3,2,4,5.1425847,5.19453,5.247,5.3,5.317802065,5.46420827,5.328102532,4.871142801,4.751568873,4.927279497,4.765771221,4.919672244,4.883041852,4.618980986,4.843584012,4.935357869,4.961211608,4.912062706,4.955048285,4.974327928,5.006649508,4.991915898,5.006402799,5.07,5.07,5.07,5.07,5.07,5.07,5.07
