FILE NAME:      KCOGEN

DATE MODIFIED:  October 21, 2024

USED BY:        CDISTGEN subroutine of the National Energy Modeling System (NEMS) Commercial Demand Module (CDM)

DEFINITION:     Historical combined heat and power (CHP) generation. The amount of electricity cogenerated by fuel in the commercial sector [CMCogenEl]
                 for CBECSyear+1 through CMCogHstYr (set in COMVARS)

UNITS:          billion British thermal units (Btu)

DIMENSION:      Census division, building type, fuel (technology for natural gas)

SPECIAL CONSTRAINTS:    Non-negative values

ORGANIZATION OF DATA:   Data starts on row 101 of this file as per CDM convention

                Each block corresponds to a U.S. census division (CD), in the following order: 
                  New England, Mid Atlantic, East North Central, West North Central, 
                  South Atlantic, East South Central, West South Central, Mountain, Pacific

                Each row within a block corresponds to one of 11 CDM building types (BT) in the following order:
                  Assembly, Education, Food sales, Food service, Health care, Lodging, Large Office, Small Office, 
                  Mercantile and service, Warehouse, Other

                Each column corresponds to one of 14 fuels (or technology), in the following order:
                  Electricity, Natural Gas (Gas engine), Distillate fuel oil, Residual fuel oil, Propane or LPG, Steam coal,
                  Motor gasoline, Kerosene, Wood, Municipal solid waste, Hydroelectric, Other, Other gaseous fuels, Natural gas (Gas turbine)

                Every nine blocks corresponds to one year

SOURCES:        U.S. Energy Information Administration, EIA-860B Survey of Independent Power Producers database
                U.S. Energy Information Administration, EIA-860 Annual Electric Generator Report database

COMMENT:        Remove data from historical years prior to CMFirstYr (2019)





























































Fuel\Technology
Elec	NG_eng	DFO	RFO	LPG	Coal	MoGas	Kero	Wood	MSW	Hydro	Other	OGF	NG_turbine
1	2	3	4	5	6	7	8	9	10	11	12	13	14	CD	BT	Year
																													
0.00	0.00	18.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.90	0.00	0.00	14.52	1	11	2020					
																					
0.00	67.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.58	2	1	2020					
0.00	154.16	21.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.25	0.00	0.00	1574.83	2	2	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	3	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	4	2020					
0.00	64.46	7.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	660.54	2	5	2020					
0.00	0.00	16.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	586.18	2	6	2020					
0.00	4.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	7	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	8	2020					
0.00	150.34	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	195.63	2	9	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	10	2020					
0.00	31.54	12.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	167.36	2	11	2020					
																					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3	1	2020					
0.00	76.29	7.12	0.00	0.00	112.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4075.34	3	2	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3	3	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3	4	2020					
0.00	0.09	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	127.14	3	5	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3	6	2020					
0.00	0.00	1.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	367.33	3	7	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3	8	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3	9	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3	10	2020					
0.00	13.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	230.57	3	11	2020					
																					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4	1	2020					
0.00	9.14	0.32	8.32	0.00	190.62	0.00	0.00	171.56	22.97	0.00	0.00	0.00	722.87	4	2	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4	3	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4	4	2020					
0.00	0.38	8.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	73.00	0.00	325.56	4	5	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4	6	2020					
0.00	0.00	3.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	56.11	4	7	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4	8	2020					
0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4	9	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4	10	2020					
0.00	14.28	0.04	0.00	0.00	4.39	0.00	0.00	98.66	0.00	0.00	0.00	0.00	3.71	4	11	2020					
																					
0.00	0.00	149.10	0.00	0.00	0.00	0.00	0.00	0.00	528.68	11.59	0.00	0.00	0.00	5	1	2020					
0.00	0.39	0.10	0.00	0.00	114.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	554.55	5	2	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5	3	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5	4	2020					
0.00	153.24	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	583.20	5	5	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5	6	2020					
0.00	19.37	3.83	0.00	0.00	0.00	0.00	0.00	0.00	223.59	0.00	0.00	0.00	636.87	5	7	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5	8	2020					
0.00	0.00	0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5	9	2020					
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5	10	2020					
