     COMPOSITE TABLE:
cl:: commodity         cl:: yr         cl:: USe         cl:: arcdestnode         cl:: ICMM_USA_export_MMst         cl:: ICMM_USA_export_Mmt         cl:: ICMM_USA_export_trills
     'Bituminous'           2013            'UE'             'BRZ_demand'             0.9484417612                      0.8604129158                     22.67802671
     'Bituminous'           2013            'UE'             'WEU_demand'             23.55125135                       21.36536124                      563.1298927
     'Bituminous'           2013            'UE'             'CAN_demand'             1.54973569                        1.405898241                      37.05546173
     'Bituminous'           2013            'UG'             'AFRN_demand'            5.407219526                       4.905352874                      129.2910897
     'Bituminous'           2013            'UG'             'BRZ_demand'             1.124795734                       1.020398739                      26.89479601
     'Bituminous'           2013            'UG'             'WEU_demand'             23.15762027                       21.00826471                      553.7178483
     'Bituminous'           2013            'UG'             'MEX_demand'             0.2896320297                      0.26275007                       6.925341307
     'Bituminous'           2013            'UI'             'CAN_demand'             1.579156359                       1.432588255                      37.75893426
     'Bituminous'           2013            'UW'             'CAN_demand'             0.2874324296                      0.260754624                      6.872747051
     'Bituminous'           2014            'UE'             'AFRN_demand'            2.774628082                       2.517103249                      66.10111283
     'Bituminous'           2014            'UE'             'WEU_demand'             10.85801929                       9.850241122                      258.6750862
     'Bituminous'           2014            'UE'             'CAN_demand'             1.034928848                       0.9388727745                     24.65553816
     'Bituminous'           2014            'UG'             'AFRN_demand'            5.493645081                       4.983756912                      130.8773798
     'Bituminous'           2014            'UG'             'WEU_demand'             10.67654045                       9.685606091                      254.3516407
     'Bituminous'           2014            'UG'             'MEX_demand'             0.2904644219                      0.2635052045                     6.919854107
     'Bituminous'           2014            'UI'             'CAN_demand'             1.054576262                       0.9566966301                     25.12360664
     'Bituminous'           2014            'UW'             'CAN_demand'             0.1919502242                      0.1741345214                     4.572909614
     'Bituminous'           2015            'UG'             'MEX_demand'             0.319258083                       0.2896264055                     7.643715448
     'Bituminous'           2016            'UE'             'AFRN_demand'            1.103427685                       1.001013948                      26.33336533
     'Bituminous'           2016            'UE'             'WEU_demand'             16.65584024                       15.10994206                      397.4925875
     'Bituminous'           2016            'UE'             'CAN_demand'             0.3300502609                      0.2994169162                     7.876668505
     'Bituminous'           2016            'UG'             'AFRN_demand'            2.184739683                       1.981964859                      52.13893849
     'Bituminous'           2016            'UG'             'WEU_demand'             16.37745773                       14.85739741                      390.848973
     'Bituminous'           2016            'UG'             'MEX_demand'             0.2817863164                      0.2556325502                     6.724846687
     'Bituminous'           2016            'UI'             'CAN_demand'             0.3363160387                      0.305101141                      8.026201653
     'Bituminous'           2016            'UW'             'CAN_demand'             0.0612150504                      0.05553342562                    1.460900707
     'Bituminous'           2017            'UE'             'AFRN_demand'            0.2986524482                      0.2709332658                     7.093244743
     'Bituminous'           2017            'UE'             'WEU_demand'             12.13032513                       11.00445894                      288.1053395
     'Bituminous'           2017            'UG'             'AFRN_demand'            0.5913190903                      0.5364362932                     14.0443216
     'Bituminous'           2017            'UG'             'WEU_demand'             11.92758122                       10.82053253                      283.2900024
     'Bituminous'           2017            'UG'             'MEX_demand'             0.3082649985                      0.2796536351                     7.321550829
     'Bituminous'           2018            'UE'             'AFRN_demand'            2.618046177                       2.375054365                      62.23352205
     'Bituminous'           2018            'UE'             'BRZ_demand'             1.274597741                       1.156296996                      30.2984368
     'Bituminous'           2018            'UE'             'IND_demand'             1.952169679                       1.770980649                      46.40498545
     'Bituminous'           2018            'UE'             'JPN_demand'             1.72745068                        1.56711876                       41.06319473
     'Bituminous'           2018            'UE'             'ODAS_demand'            3.255287208                       2.953150392                      77.38136554
     'Bituminous'           2018            'UE'             'WEU_demand'             14.848795                         13.47061625                      352.9704018
     'Bituminous'           2018            'UE'             'CAN_demand'             0.9703538367                      0.8802912399                     23.06626117
     'Bituminous'           2018            'UG'             'AFRN_demand'            5.183619599                       4.70250619                       123.2197153
     'Bituminous'           2018            'UG'             'BRZ_demand'             1.511597401                       1.371299726                      35.93215086
     'Bituminous'           2018            'UG'             'IND_demand'             0.4878082154                      0.4425326953                     11.5956791
     'Bituminous'           2018            'UG'             'ODAS_demand'            6.362311989                       5.771799211                      151.2383879
     'Bituminous'           2018            'UG'             'WEU_demand'             14.6006151                        13.24547097                      347.0709225
     'Bituminous'           2018            'UG'             'MEX_demand'             0.3066597571                      0.2781973828                     7.289602803
     'Bituminous'           2018            'UI'             'CAN_demand'             0.9887753386                      0.8970029653                     23.50415832
     'Bituminous'           2018            'UW'             'JPN_demand'             2.475846652                       2.246052973                      58.85330005
     'Bituminous'           2018            'UW'             'SKO_demand'             4.886797964                       4.433233813                      116.1639743
     'Bituminous'           2018            'UW'             'CAN_demand'             0.1799733739                      0.1632692926                     4.278143384
     'Bituminous'           2019            'UE'             'AFRN_demand'            1.782696474                       1.617236961                      42.06530584
     'Bituminous'           2019            'UE'             'WEU_demand'             11.79378395                       10.69915355                      278.2914176
     'Bituminous'           2019            'UG'             'AFRN_demand'            3.52966287                        3.202060101                      83.28750871
     'Bituminous'           2019            'UG'             'WEU_demand'             11.59666492                       10.52032996                      273.6401085
     'Bituminous'           2019            'UG'             'MEX_demand'             0.2430842548                      0.2205225888                     5.73592514
     'Bituminous'           2020            'UE'             'AFRN_demand'            0.5860705314                      0.531674875                      13.82624032
     'Bituminous'           2020            'UE'             'WEU_demand'             10.31703952                       9.359471947                      243.3936875
     'Bituminous'           2020            'UG'             'AFRN_demand'            1.160394618                       1.052693541                      27.37536523
     'Bituminous'           2020            'UG'             'WEU_demand'             10.14460251                       9.203039537                      239.3256523
     'Bituminous'           2020            'UG'             'MEX_demand'             0.09034397146                     0.08195876973                    2.131343232
     'Bituminous'           2021            'UE'             'AFRN_demand'            1.09455367                        0.992963567                      25.95405346
     'Bituminous'           2021            'UE'             'BRZ_demand'             2.142887786                       1.943997411                      50.812149
     'Bituminous'           2021            'UE'             'IND_demand'             1.318362646                       1.195999897                      31.26101127
     'Bituminous'           2021            'UE'             'WEU_demand'             10.53593464                       9.558050494                      249.8280518
     'Bituminous'           2021            'UE'             'CAN_demand'             0.8456735915                      0.7671830897                     20.05260976
     'Bituminous'           2021            'UG'             'AFRN_demand'            2.167169511                       1.966025447                      51.38791719
     'Bituminous'           2021            'UG'             'BRZ_demand'             2.541337948                       2.305465747                      60.2601981
     'Bituminous'           2021            'UG'             'IND_demand'             0.3294324959                      0.2988564885                     7.811502393
     'Bituminous'           2021            'UG'             'WEU_demand'             10.35983906                       9.39829908                       245.6524739
     'Bituminous'           2021            'UG'             'MEX_demand'             0.08716309725                     0.07907312576                    2.066811111
     'Bituminous'           2021            'UI'             'CAN_demand'             0.8617281246                      0.7817475344                     20.43329481
     'Bituminous'           2021            'UW'             'CAN_demand'             0.1568486914                      0.1422909086                     3.719195719
     'Bituminous'           2022            'UE'             'AFRN_demand'            1.335973433                       1.211976153                      31.67859819
     'Bituminous'           2022            'UE'             'BRZ_demand'             1.713260218                       1.554245374                      40.62482136
     'Bituminous'           2022            'UE'             'JPN_demand'             4.935144435                       4.477093045                      117.0221306
     'Bituminous'           2022            'UE'             'WEU_demand'             5.274367742                       4.784831619                      125.0657927
     'Bituminous'           2022            'UE'             'CAN_demand'             0.8194950399                      0.7434342788                     19.43186402
     'Bituminous'           2022            'UG'             'AFRN_demand'            2.64517033                        2.399661012                      62.72227123
     'Bituminous'           2022            'UG'             'BRZ_demand'             2.031825108                       1.843242925                      48.17863111
     'Bituminous'           2022            'UG'             'WEU_demand'             5.186212976                       4.704858865                      122.9754671
     'Bituminous'           2022            'UG'             'MEX_demand'             0.6994635859                      0.634543446                      16.58567853
     'Bituminous'           2022            'UI'             'CAN_demand'             0.8350525911                      0.7575478687                     19.80076463
     'Bituminous'           2022            'UW'             'JPN_demand'             7.073232809                       6.416736498                      167.720476
     'Bituminous'           2022            'UW'             'CAN_demand'             0.1519933056                      0.1378861714                     3.604064824
     'Bituminous'           2023            'UE'             'AFRN_demand'            1.050993559                       0.9534464526                     24.92115625
     'Bituminous'           2023            'UE'             'JPN_demand'             0.2551800763                      0.2314957465                     6.050829235
     'Bituminous'           2023            'UE'             'WEU_demand'             10.02768536                       9.096973959                      237.7764464
     'Bituminous'           2023            'UE'             'CAN_demand'             0.8200667059                      0.7439528861                     19.44541937
     'Bituminous'           2023            'UG'             'AFRN_demand'            2.080922353                       1.887783249                      49.34282484
     'Bituminous'           2023            'UG'             'WEU_demand'             9.860084564                       8.944928889                      233.8022968
     'Bituminous'           2023            'UG'             'MEX_demand'             0.6803410046                      0.6171957114                     16.13224394
     'Bituminous'           2023            'UI'             'CAN_demand'             0.8356351097                      0.7580763213                     19.81457731
     'Bituminous'           2023            'UW'             'JPN_demand'             0.3657335894                      0.3317883258                     8.672273817
     'Bituminous'           2023            'UW'             'CAN_demand'             0.1520993336                      0.1379823585                     3.606578959
     'Bituminous'           2024            'UE'             'AFRN_demand'            1.220386715                       1.107117522                      28.93780627
     'Bituminous'           2024            'UE'             'BRZ_demand'             1.013994424                       0.9198813616                     24.04383285
     'Bituminous'           2024            'UE'             'IND_demand'             0.06447413045                     0.05849001683                    1.528810395
     'Bituminous'           2024            'UE'             'JPN_demand'             1.72062375                        1.560925466                      40.7994254
     'Bituminous'           2024            'UE'             'WEU_demand'             12.64566543                       11.47196835                      299.8539823
     'Bituminous'           2024            'UE'             'CAN_demand'             0.6669114247                      0.6050125869                     15.81380178
     'Bituminous'           2024            'UG'             'AFRN_demand'            2.416313566                       2.192045401                      57.29562031
     'Bituminous'           2024            'UG'             'BRZ_demand'             1.202537307                       1.090924792                      28.51456117
     'Bituminous'           2024            'UG'             'IND_demand'             0.01611079757                     0.01461548708                    0.3820191855
     'Bituminous'           2024            'UG'             'WEU_demand'             12.43430822                       11.28022808                      294.8422806
     'Bituminous'           2024            'UG'             'MEX_demand'             0.7238125974                      0.6566325239                     17.16304222
     'Bituminous'           2024            'UI'             'CAN_demand'             0.6795722806                      0.6164983359                     16.11401596
     'Bituminous'           2024            'UW'             'JPN_demand'             2.466062042                       2.237176513                      58.47525603
     'Bituminous'           2024            'UW'             'CAN_demand'             0.1236933319                      0.1122128366                     2.93301593
     'Bituminous'           2025            'UE'             'AFRN_demand'            1.251784378                       1.135601036                      29.68230756
     'Bituminous'           2025            'UE'             'BRZ_demand'             1.028298255                       0.9328575947                     24.38300526
     'Bituminous'           2025            'UE'             'IND_demand'             0.7638102707                      0.6929178459                     18.11146694
     'Bituminous'           2025            'UE'             'JPN_demand'             1.222661776                       1.109181424                      28.9917525
     'Bituminous'           2025            'UE'             'WEU_demand'             15.61004078                       14.16120763                      370.1452421
     'Bituminous'           2025            'UE'             'CAN_demand'             0.5784201314                      0.5247345406                     13.71549649
     'Bituminous'           2025            'UG'             'AFRN_demand'            2.478479597                       2.248441543                      58.76970107
     'Bituminous'           2025            'UG'             'BRZ_demand'             1.219500804                       1.106313836                      28.91679955
     'Bituminous'           2025            'UG'             'IND_demand'             0.1908609324                      0.1731463312                     4.525693878
     'Bituminous'           2025            'UG'             'WEU_demand'             15.34913757                       13.92451994                      363.9587059
     'Bituminous'           2025            'UG'             'MEX_demand'             0.7431123685                      0.6741410026                     17.62067834
     'Bituminous'           2025            'UI'             'CAN_demand'             0.5894010408                      0.5346962659                     13.97587578
     'Bituminous'           2025            'UW'             'JPN_demand'             1.752364394                       1.589720128                      41.55205946
     'Bituminous'           2025            'UW'             'CAN_demand'             0.1072806832                      0.09732351448                    2.543839252
     'Bituminous'           2026            'UE'             'AFRN_demand'            1.304099901                       1.183060937                      30.92281309
     'Bituminous'           2026            'UE'             'BRZ_demand'             1.042898743                       0.9461029504                     24.72921199
     'Bituminous'           2026            'UE'             'IND_demand'             9.338149565                       8.47143686                       221.4261756
     'Bituminous'           2026            'UE'             'JPN_demand'             8.939923567                       8.110171882                      211.9834419
     'Bituminous'           2026            'UE'             'WEU_demand'             17.69473683                       16.05241432                      419.5775486
     'Bituminous'           2026            'UE'             'CAN_demand'             0.5410161563                      0.4908021847                     12.82857354
     'Bituminous'           2026            'UG'             'AFRN_demand'            2.582062098                       2.342410119                      61.22584903
     'Bituminous'           2026            'UG'             'BRZ_demand'             1.236816118                       1.122022043                      29.32738022
     'Bituminous'           2026            'UG'             'IND_demand'             2.333417081                       2.116842886                      55.3299791
     'Bituminous'           2026            'UG'             'WEU_demand'             17.39899041                       15.78411736                      412.5648104
     'Bituminous'           2026            'UG'             'MEX_demand'             0.9103872663                      0.8258904177                     21.58710024
     'Bituminous'           2026            'UI'             'CAN_demand'             0.5512869769                      0.5001197276                     13.07211521
     'Bituminous'           2026            'UW'             'JPN_demand'             12.81303142                       11.6238004                       303.822564
     'Bituminous'           2026            'UW'             'CAN_demand'             0.1003432967                      0.09103001583                    2.379339963
     'Bituminous'           2027            'UE'             'AFRN_demand'            1.343606998                       1.218901215                      31.85960526
     'Bituminous'           2027            'UE'             'BRZ_demand'             1.056534377                       0.9584730037                     25.05254009
     'Bituminous'           2027            'UE'             'IND_demand'             12.00450727                       10.89031876                      284.6508419
     'Bituminous'           2027            'UE'             'JPN_demand'             11.41880545                       10.35897838                      270.762682
     'Bituminous'           2027            'UE'             'WEU_demand'             15.41654489                       13.9856709                       365.5570681
     'Bituminous'           2027            'UE'             'CAN_demand'             0.5027702159                      0.4561060101                     11.92168591
     'Bituminous'           2027            'UG'             'AFRN_demand'            2.660284462                       2.413372338                      63.0806575
     'Bituminous'           2027            'UG'             'BRZ_demand'             1.252987171                       1.136692193                      29.71082819
     'Bituminous'           2027            'UG'             'IND_demand'             2.999686622                       2.721273165                      71.12856053
     'Bituminous'           2027            'UG'             'WEU_demand'             15.15887573                       13.7519171                       359.4472177
     'Bituminous'           2027            'UG'             'MEX_demand'             1.10288312                        1.000519926                      26.15156136
     'Bituminous'           2027            'UI'             'CAN_demand'             0.5123149636                      0.4647648698                     12.14801094
     'Bituminous'           2027            'UW'             'JPN_demand'             16.36585726                       14.84687362                      388.0671601
     'Bituminous'           2027            'UW'             'CAN_demand'             0.09324974936                     0.08459485024                    2.211137788
     'Bituminous'           2028            'UE'             'AFRN_demand'            1.387730454                       1.258929388                      32.90586052
     'Bituminous'           2028            'UE'             'BRZ_demand'             1.066317659                       0.9673482586                     25.28452125
     'Bituminous'           2028            'UE'             'IND_demand'             20.42308395                       18.52753214                      484.2721077
     'Bituminous'           2028            'UE'             'JPN_demand'             5.830604143                       5.289441394                      138.2552686
     'Bituminous'           2028            'UE'             'WEU_demand'             12.27695435                       11.13747889                      291.1111062
     'Bituminous'           2028            'UE'             'CAN_demand'             0.4629604652                      0.4199911687                     10.97771722
     'Bituminous'           2028            'UG'             'AFRN_demand'            2.74764702                        2.492626412                      65.15219823
     'Bituminous'           2028            'UG'             'BRZ_demand'             1.264589564                       1.147217719                      29.9859441
     'Bituminous'           2028            'UG'             'IND_demand'             5.103320803                       4.629660262                      121.0099282
     'Bituminous'           2028            'UG'             'WEU_demand'             12.07175971                       10.95132921                      286.2455313
     'Bituminous'           2028            'UG'             'MEX_demand'             1.300806601                       1.180073302                      30.84472237
     'Bituminous'           2028            'UI'             'CAN_demand'             0.471749452                       0.427964413                      11.18612165
     'Bituminous'           2028            'UW'             'JPN_demand'             8.356639013                       7.581024407                      198.1526002
     'Bituminous'           2028            'UW'             'CAN_demand'             0.08586615908                     0.07789656184                    2.036058117
     'Bituminous'           2029            'UE'             'AFRN_demand'            2.428199342                       2.202828008                      57.57745579
     'Bituminous'           2029            'UE'             'BRZ_demand'             1.075723882                       0.9758814511                     25.5075616
     'Bituminous'           2029            'UE'             'IND_demand'             17.78645643                       16.13562104                      421.7524037
     'Bituminous'           2029            'UE'             'JPN_demand'             0.2788756214                      0.252992009                      6.612697931
     'Bituminous'           2029            'UE'             'CAN_demand'             0.4184465443                      0.379608771                      9.922203253
     'Bituminous'           2029            'UG'             'AFRN_demand'            4.807730974                       4.361505361                      114.000903
     'Bituminous'           2029            'UG'             'BRZ_demand'             1.275744788                       1.15733758                       30.25045673
     'Bituminous'           2029            'UG'             'IND_demand'             4.444480244                       4.03196945                       105.3875027
     'Bituminous'           2029            'UG'             'MEX_demand'             1.512949156                       1.372526019                      35.87504603
     'Bituminous'           2029            'UI'             'CAN_demand'             0.4263904649                      0.3868153831                     10.11056948
     'Bituminous'           2029            'UW'             'JPN_demand'             0.3996949271                      0.3625975697                     9.477564958
     'Bituminous'           2029            'UW'             'CAN_demand'             0.07761007741                     0.07040676163                    1.840289932
     'Bituminous'           2030            'UE'             'AFRN_demand'            1.236085922                       1.12135962                       29.31006583
     'Bituminous'           2030            'UE'             'BRZ_demand'             1.080864311                       0.9805447754                     25.62945144
     'Bituminous'           2030            'UE'             'IND_demand'             17.53098852                       15.90386418                      415.6947493
     'Bituminous'           2030            'UE'             'CAN_demand'             0.3710329903                      0.3365958671                     8.797933195
     'Bituminous'           2030            'UG'             'AFRN_demand'            2.447397326                       2.220244147                      58.03267833
     'Bituminous'           2030            'UG'             'BRZ_demand'             1.281841032                       1.162868006                      30.39501086
     'Bituminous'           2030            'UG'             'IND_demand'             4.380643915                       3.974058038                      103.8738159
     'Bituminous'           2030            'UG'             'MEX_demand'             1.745280028                       1.583293292                      41.384075
     'Bituminous'           2030            'UI'             'CAN_demand'             0.3780767971                      0.3429859087                     8.964955922
     'Bituminous'           2030            'UW'             'CAN_demand'             0.06881619525                     0.06242907644                    1.631769423
     'Bituminous'           2031            'UE'             'AFRN_demand'            1.293895375                       1.173803535                      30.6808434
     'Bituminous'           2031            'UE'             'BRZ_demand'             1.099960789                       0.9978688293                     26.08226706
     'Bituminous'           2031            'UE'             'IND_demand'             19.5748842                        17.75805736                      464.1595978
     'Bituminous'           2031            'UE'             'CAN_demand'             0.374324635                       0.3395820006                     8.875984667
     'Bituminous'           2031            'UG'             'AFRN_demand'            2.561857572                       2.324080859                      60.74675936
     'Bituminous'           2031            'UG'             'BRZ_demand'             1.304488323                       1.183413308                      30.93202336
     'Bituminous'           2031            'UG'             'IND_demand'             4.891372627                       4.437383882                      115.9842136
     'Bituminous'           2031            'UG'             'MEX_demand'             1.838066976                       1.667468295                      43.58423883
     'Bituminous'           2031            'UI'             'CAN_demand'             0.3814309315                      0.3460287319                     9.044489147
     'Bituminous'           2031            'UW'             'CAN_demand'             0.06942670287                     0.0629829203                     1.646245778
     'Bituminous'           2032            'UE'             'AFRN_demand'            1.539533455                       1.396642919                      36.50541286
     'Bituminous'           2032            'UE'             'BRZ_demand'             1.120064623                       1.016106743                      26.55896912
     'Bituminous'           2032            'UE'             'IND_demand'             21.96105047                       19.92275356                      520.7403655
     'Bituminous'           2032            'UE'             'CAN_demand'             0.3779306627                      0.3428533377                     8.961490784
     'Bituminous'           2032            'UG'             'AFRN_demand'            3.048210479                       2.76529332                       72.2791581
     'Bituminous'           2032            'UG'             'BRZ_demand'             1.32833028                        1.205042392                      31.49736376
     'Bituminous'           2032            'UG'             'IND_demand'             5.487627922                       4.97829823                       130.1226175
     'Bituminous'           2032            'UG'             'MEX_demand'             1.94030186                        1.760214332                      46.00843211
     'Bituminous'           2032            'UI'             'CAN_demand'             0.3851054171                      0.3493621731                     9.131618539
     'Bituminous'           2032            'UW'             'CAN_demand'             0.07009551969                     0.06358966143                    1.662104761
     'Bituminous'           2033            'UE'             'AFRN_demand'            1.413500402                       1.28230752                       33.51691747
     'Bituminous'           2033            'UE'             'BRZ_demand'             1.133575344                       1.028363476                      26.87933528
     'Bituminous'           2033            'UE'             'IND_demand'             21.02492988                       19.07351823                      498.5430768
     'Bituminous'           2033            'UE'             'CAN_demand'             0.3818502876                      0.3464091658                     9.054432918
     'Bituminous'           2033            'UG'             'AFRN_demand'            2.798670418                       2.538914115                      66.36206488
     'Bituminous'           2033            'UG'             'BRZ_demand'             1.344353193                       1.219578152                      31.87729904
     'Bituminous'           2033            'UG'             'IND_demand'             5.253710083                       4.766091284                      124.5759583
     'Bituminous'           2033            'UG'             'MEX_demand'             1.965387939                       1.782972067                      46.60327314
     'Bituminous'           2033            'UI'             'CAN_demand'             0.3890994533                      0.3529855062                     9.226325116
     'Bituminous'           2033            'UW'             'CAN_demand'             0.07082249998                     0.06424916764                    1.679342915
     'Bituminous'           2034            'UE'             'AFRN_demand'            1.470061121                       1.333618602                      34.85808507
     'Bituminous'           2034            'UE'             'BRZ_demand'             1.145139081                       1.038853935                      27.15353459
     'Bituminous'           2034            'UE'             'IND_demand'             18.75066919                       17.01034119                      444.6158139
     'Bituminous'           2034            'UE'             'CAN_demand'             0.385496649                       0.3497170932                     9.140895429
     'Bituminous'           2034            'UG'             'AFRN_demand'            2.910658225                       2.640507865                      69.01751944
     'Bituminous'           2034            'UG'             'BRZ_demand'             1.358067101                       1.232019215                      32.20248318
     'Bituminous'           2034            'UG'             'IND_demand'             4.685417756                       4.250544544                      111.1006123
     'Bituminous'           2034            'UG'             'MEX_demand'             1.991127886                       1.806322982                      47.2136187
     'Bituminous'           2034            'UI'             'CAN_demand'             0.3928150384                      0.3563562323                     9.314429059
     'Bituminous'           2034            'UW'             'CAN_demand'             0.07149879758                     0.06486269523                    1.695379282
     'Bituminous'           2035            'UE'             'AFRN_demand'            1.541428209                       1.398361812                      36.55034124
     'Bituminous'           2035            'UE'             'BRZ_demand'             1.160403326                       1.052701441                      27.51548031
     'Bituminous'           2035            'UE'             'IND_demand'             18.72222572                       16.98453767                      443.9413624
     'Bituminous'           2035            'UE'             'CAN_demand'             0.3889658129                      0.3528642695                     9.223156235
     'Bituminous'           2035            'UG'             'AFRN_demand'            3.05196201                        2.768696655                      72.36811438
     'Bituminous'           2035            'UG'             'BRZ_demand'             1.37616959                        1.248441537                      32.63172936
     'Bituminous'           2035            'UG'             'IND_demand'             4.678310301                       4.244096762                      110.9320804
     'Bituminous'           2035            'UG'             'MEX_demand'             2.017434587                       1.830188048                      47.83740311
     'Bituminous'           2035            'UI'             'CAN_demand'             0.3963500621                      0.3595631556                     9.39825153
     'Bituminous'           2035            'UW'             'CAN_demand'             0.07214223002                     0.06544640802                    1.71063635
     'Bituminous'           2036            'UE'             'AFRN_demand'            1.539494127                       1.39660724                       36.5044803
     'Bituminous'           2036            'UE'             'BRZ_demand'             1.188306008                       1.078014359                      28.17710863
     'Bituminous'           2036            'UE'             'IND_demand'             18.34974815                       16.6466313                       435.1091753
     'Bituminous'           2036            'UE'             'CAN_demand'             0.3927549034                      0.3563016786                     9.313003137
     'Bituminous'           2036            'UG'             'AFRN_demand'            3.048132611                       2.765222678                      72.27731168
     'Bituminous'           2036            'UG'             'BRZ_demand'             1.409260518                       1.278461157                      33.41638134
     'Bituminous'           2036            'UG'             'IND_demand'             4.585235595                       4.159660708                      108.7250932
     'Bituminous'           2036            'UG'             'MEX_demand'             2.019155945                       1.83174964                       47.87821995
     'Bituminous'           2036            'UI'             'CAN_demand'             0.4002110858                      0.3630658216                     9.489804113
     'Bituminous'           2036            'UW'             'CAN_demand'             0.07284499984                     0.06608395083                    1.727300426
     'Bituminous'           2037            'UE'             'AFRN_demand'            1.545555725                       1.402106236                      36.6482129
     'Bituminous'           2037            'UE'             'BRZ_demand'             1.214959962                       1.102194449                      28.80912713
     'Bituminous'           2037            'UE'             'IND_demand'             20.96206925                       19.01649195                      497.0525255
     'Bituminous'           2037            'UE'             'CAN_demand'             0.3964496124                      0.3596534663                     9.400612066
     'Bituminous'           2037            'UG'             'AFRN_demand'            3.060134316                       2.776110455                      72.56189608
     'Bituminous'           2037            'UG'             'BRZ_demand'             1.440870529                       1.307137311                      34.16591783
     'Bituminous'           2037            'UG'             'IND_demand'             5.238002465                       4.751841555                      124.2034993
     'Bituminous'           2037            'UG'             'MEX_demand'             2.020725899                       1.83317388                       47.9154467
     'Bituminous'           2037            'UI'             'CAN_demand'             0.4039759363                      0.3664812406                     9.579076238
     'Bituminous'           2037            'UW'             'CAN_demand'             0.07353026456                     0.06670561327                    1.743549421
     'Bituminous'           2038            'UE'             'AFRN_demand'            1.839899887                       1.669131085                      43.62770081
     'Bituminous'           2038            'UE'             'BRZ_demand'             1.241241905                       1.126037054                      29.43232448
     'Bituminous'           2038            'UE'             'IND_demand'             29.33137909                       26.60901116                      695.5055764
     'Bituminous'           2038            'UE'             'CAN_demand'             0.3999331929                      0.3628137211                     9.483214718
     'Bituminous'           2038            'UG'             'AFRN_demand'            3.642923183                       3.304808251                      86.38098401
     'Bituminous'           2038            'UG'             'BRZ_demand'             1.472039356                       1.335413229                      34.90499297
     'Bituminous'           2038            'UG'             'IND_demand'             7.329325848                       6.649060471                      173.7929534
     'Bituminous'           2038            'UG'             'MEX_demand'             2.022369603                       1.834665024                      47.95442219
     'Bituminous'           2038            'UI'             'CAN_demand'             0.4075256503                      0.3697014907                     9.663247044
     'Bituminous'           2038            'UW'             'CAN_demand'             0.07417637087                     0.06729175175                    1.758869892
     'Bituminous'           2039            'UE'             'AFRN_demand'            1.841721991                       1.670784073                      43.67090655
     'Bituminous'           2039            'UE'             'BRZ_demand'             1.267218082                       1.149602273                      30.0482715
     'Bituminous'           2039            'UE'             'IND_demand'             31.08503034                       28.19989871                      737.0881499
     'Bituminous'           2039            'UE'             'CAN_demand'             0.4035229779                      0.3660703232                     9.56833569
     'Bituminous'           2039            'UG'             'AFRN_demand'            3.646530872                       3.308081095                      86.46652952
     'Bituminous'           2039            'UG'             'BRZ_demand'             1.502845562                       1.363360182                      35.63546964
     'Bituminous'           2039            'UG'             'IND_demand'             7.767528275                       7.046591499                      184.1836081
     'Bituminous'           2039            'UG'             'MEX_demand'             2.024330859                       1.836444248                      48.0009275
     'Bituminous'           2039            'UI'             'CAN_demand'             0.4111835849                      0.3730199172                     9.749983979
