,COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34
district_number,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.262,0.156,0.25,0.033,0.112,0.118,0.107,0.08,0.066,0.065,0.137,0.163,0.152,0.243,0.465,0.478,0.459,0.358,0.329,0.247,0.243,0.915,0.188,0.337,1.013,1.326,0.833,0.0,2.778,0.0
20,7.487,8.944,4.728,2.997,3.799,4.451,8.51,12.133,44.458,21.63,18.74702406,17.49619178,12.07960561,8.452122912,6.626592296,5.349429633,5.157396577,4.861843578,5.491858308,4.828856083,4.318686059,4.265839701,4.370483595,3.707328572,4.032140598,3.85685766,3.931247566,3.664507758,4.970579713,6.601872503,6.247577357,7.152228605,10.44980488,14.09403627
21,0.43,0.651,0.598,0.558,0.656,2.884,0.273,1.413,4.967,1.798,1.742,2.119,1.034,2.045,1.658,1.44,1.277,0.869,0.633,0.446,0.48,0.724,0.804,1.057,0.832,0.672,0.625,0.599,0.554,0.469,0.48,0.275,0.262,0.274
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.029,0.0,0.025,0.0,0.006,0.34,0.266,0.0,0.0,0.0,0.042,0.03,0.06,0.067,0.049,0.115,0.121,0.093,0.04,0.049,0.118,0.166,0.163,0.115,0.059,0.172,0.228,0.274,0.323,0.336,0.0,0.0,0.207,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2.637,2.334,1.999,1.63,1.335,2.067,1.966,2.162,2.188,1.915,1.168,1.052,0.953,1.306,0.511,0.424,0.426,0.831,1.146,1.001,0.603,0.819,0.982,1.123,1.636,2.822,2.388,2.789,2.698,2.281,1.789,1.464,1.882,1.774
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.025,0.028,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
