Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wells left to drill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resid_old,resid,state,play,district_number,rrc,Reg,lookup_wls,drill_depth_ft,API,Oilvisc,Gasgrav,GOR,NGPL,NGPLET,NGPLPR,NGPLBU,NGPLIS,NGPLPP,HeatVal,CO2cont,H2Scont,N2cont,Sulfur,std_pattern_size_acres,Noilwell,Ngaswell,Ninjwell,Latnum,Latlen,PHI,Pay,PERM,SOI,SOC,SOR,SWI,BOI,VDP,OOIP,process_code,total_pattern_size_acres,resacc,PROV,Totprod,Totinj,Totconv,Totps,totpat,past_wells,lyroil,lyrgas,numacc,federal_land,project_royalty_multiplier,OP1,OP2,OP3,OP4,OP5,OP6,OP7,OP8,OP9,OP10,OP11,OP12,OP13,OP14,OP15,OP16,OP17,OP18,OP19,OP20,OP21,OP22,OP23,OP24,OP25,OP26,OP27,OP28,OP29,OP30,OP31,OP32,OP33,OP34,OP35,OP36,OP37,OP38,OP39,OP40,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,GP21,GP22,GP23,GP24,GP25,GP26,GP27,GP28,GP29,GP30,GP31,GP32,GP33,GP34,GP35,GP36,GP37,GP38,GP39,GP40,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30,CO31,CO32,CO33,CO34,CO35,CO36,CO37,CO38,CO39,CO40,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP40,WI1,WI2,WI3,WI4,WI5,WI6,WI7,WI8,WI9,WI10,WI11,WI12,WI13,WI14,WI15,WI16,WI17,WI18,WI19,WI20,WI21,WI22,WI23,WI24,WI25,WI26,WI27,WI28,WI29,WI30,WI31,WI32,WI33,WI34,WI35,WI36,WI37,WI38,WI39,WI40,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12,II13,II14,II15,II16,II17,II18,II19,II20,II21,II22,II23,II24,II25,II26,II27,II28,II29,II30,II31,II32,II33,II34,II35,II36,II37,II38,II39,II40
EGUT2101121,EGUT211001113,UT,2110,60,-1,5,HERMOSA_UT_SAN JUAN_FL_NLS,14750,51,0,0,0,100,0.209,0.35,0.126,0.088,0.226,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,16480,1,21,1,0,0,0,206,0,0,0,1,Y,1,5.677,3.395,2.652,2.245,1.979,1.787,1.641,1.525,1.43,1.35,1.282,1.223,1.171,1.125,1.084,1.047,1.013,0.982,0.954,0.928,0.904,0.882,0.861,0.842,0.824,0.807,0.791,0.775,0.761,0.747,0.734,0.722,0.71,0.699,0.688,0.678,0.668,0.659,0.65,0.641,1.883,1.126,0.88,0.745,0.656,0.593,0.544,0.506,0.474,0.448,0.425,0.406,0.388,0.373,0.359,0.347,0.336,0.326,0.317,0.308,0.3,0.293,0.286,0.279,0.273,0.268,0.262,0.257,0.252,0.248,0.244,0.239,0.236,0.232,0.228,0.225,0.222,0.218,0.215,0.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGNM2200121,EGNM226100113,NM,2261,35,-1,5,LEWIS_NM_RIO ARRIBA,4500,44,0,0,0,0,0.454,0.285,0.095,0.051,0.115,0,0,0,0,0,128,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,173280,10,22,1,0,0,0,1354,0,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.355,460.138,192.278,91.617,48.082,27.178,16.292,10.244,6.701,4.532,3.153,2.249,1.639,1.217,0.919,0.704,0.547,0.43,0.342,0.275,0.223,0.182,0.15,0.124,0.104,0.087,0.074,0.063,0.054,0.046,0.04,0.034,0.03,0.026,0.023,0.02,0.018,0.016,0.014,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGNM2200221,EGNM226100213,NM,2261,35,-1,5,LEWIS_NM_RIO ARRIBA_FL,4500,44,0,0,0,0,0.454,0.285,0.095,0.051,0.115,0,0,0,0,0,128,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,103360,9,22,1,0,0,0,808,0,0,0,1,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.355,460.138,192.278,91.617,48.082,27.178,16.292,10.244,6.701,4.532,3.153,2.249,1.639,1.217,0.919,0.704,0.547,0.43,0.342,0.275,0.223,0.182,0.15,0.124,0.104,0.087,0.074,0.063,0.054,0.046,0.04,0.034,0.03,0.026,0.023,0.02,0.018,0.016,0.014,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGNM2200321,EGNM226100313,NM,2261,35,-1,5,LEWIS_NM_RIO ARRIBA_FL_NLA,4500,44,0,0,0,0,0.454,0.285,0.095,0.051,0.115,0,0,0,0,0,128,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,223744,2,22,1,0,0,0,1748,0,0,0,1,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.355,460.138,192.278,91.617,48.082,27.178,16.292,10.244,6.701,4.532,3.153,2.249,1.639,1.217,0.919,0.704,0.547,0.43,0.342,0.275,0.223,0.182,0.15,0.124,0.104,0.087,0.074,0.063,0.054,0.046,0.04,0.034,0.03,0.026,0.023,0.02,0.018,0.016,0.014,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGNM2200421,EGNM226100413,NM,2261,35,-1,5,LEWIS_NM_SAN JUAN,4500,44,0,0,0,0,0.454,0.285,0.095,0.051,0.115,0,0,0,0,0,128,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,113696,10,22,1,0,0,0,887,0,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.355,460.138,192.278,91.617,48.082,27.178,16.292,10.244,6.701,4.532,3.153,2.249,1.639,1.217,0.919,0.704,0.547,0.43,0.342,0.275,0.223,0.182,0.15,0.124,0.104,0.087,0.074,0.063,0.054,0.046,0.04,0.034,0.03,0.026,0.023,0.02,0.018,0.016,0.014,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGNM2200521,EGNM226100513,NM,2261,35,-1,5,LEWIS_NM_SAN JUAN_FL,4500,44,0,0,0,0,0.454,0.285,0.095,0.051,0.115,0,0,0,0,0,128,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,12160,9,22,1,0,0,0,95,1,0,0,1,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.355,460.138,192.278,91.617,48.082,27.178,16.292,10.244,6.701,4.532,3.153,2.249,1.639,1.217,0.919,0.704,0.547,0.43,0.342,0.275,0.223,0.182,0.15,0.124,0.104,0.087,0.074,0.063,0.054,0.046,0.04,0.034,0.03,0.026,0.023,0.02,0.018,0.016,0.014,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGNM2200621,EGNM226100613,NM,2261,35,-1,5,LEWIS_NM_SAN JUAN_FL_NLA,4500,44,0,0,0,0,0.454,0.285,0.095,0.051,0.115,0,0,0,0,0,128,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,320416,2,22,1,0,0,0,2503,0,0,0,1,Y,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330.355,460.138,192.278,91.617,48.082,27.178,16.292,10.244,6.701,4.532,3.153,2.249,1.639,1.217,0.919,0.704,0.547,0.43,0.342,0.275,0.223,0.182,0.15,0.124,0.104,0.087,0.074,0.063,0.054,0.046,0.04,0.034,0.03,0.026,0.023,0.02,0.018,0.016,0.014,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGCO2200122,CGCO227100214,CO,2271,7,-1,5,DAKOTA_CO_ARCHULETA,6500,35,0,0,0,0,0.394,0.29,0.109,0.061,0.146,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,2536.96,10,22,1,0,0,0,8,24,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.385,109.599,72.994,54,42.479,34.797,29.335,25.267,22.128,19.639,17.62,15.953,14.554,13.366,12.344,11.458,10.681,9.997,9.388,8.845,8.357,7.916,7.516,7.151,6.818,6.513,6.231,5.971,5.731,5.507,5.3,5.106,4.924,4.755,4.595,4.446,4.305,4.172,4.046,3.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGCO2200222,CGCO227100314,CO,2271,7,-1,5,DAKOTA_CO_LA PLATA,6500,35,0,0,0,0,0.394,0.29,0.109,0.061,0.146,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,265112.32,10,22,1,0,0,0,2989,130,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.411,37.743,15.142,7.35,4.038,2.421,1.549,1.042,0.73,0.528,0.393,0.299,0.232,0.183,0.146,0.119,0.098,0.081,0.068,0.057,0.049,0.042,0.036,0.031,0.027,0.024,0.021,0.019,0.017,0.015,0.013,0.012,0.011,0.01,0.009,0.008,0.007,0.007,0.006,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGNM2200722,CGNM227100414,NM,2271,35,-1,5,DAKOTA_NM_RIO ARRIBA,6500,35,0,0,0,50,0.454,0.285,0.095,0.051,0.115,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,591111.68,10,22,1,0,0,0,4399,53,0,0,1,N,0,0.28,0.161,0.121,0.099,0.085,0.075,0.067,0.061,0.057,0.053,0.05,0.047,0.044,0.042,0.04,0.039,0.037,0.036,0.034,0.033,0.032,0.031,0.03,0.029,0.029,0.028,0.027,0.026,0.026,0.025,0.025,0.024,0.024,0.023,0.023,0.022,0.022,0.022,0.021,0.021,45.666,26.292,19.669,16.095,13.803,12.185,10.971,10.02,9.251,8.615,8.078,7.617,7.217,6.866,6.554,6.276,6.025,5.798,5.591,5.402,5.228,5.067,4.918,4.779,4.65,4.53,4.416,4.31,4.21,4.115,4.026,3.941,3.86,3.784,3.711,3.642,3.576,3.512,3.452,3.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGNM2200822,CGNM227100514,NM,2271,35,-1,5,DAKOTA_NM_SAN JUAN,6500,35,0,0,0,50,0.454,0.285,0.095,0.051,0.115,0,0,0,0,0,80,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,936138.24,10,22,1,0,0,0,7978,443,0,0,1,N,0.5,0.517,0.307,0.228,0.185,0.158,0.138,0.124,0.112,0.103,0.095,0.089,0.084,0.079,0.075,0.071,0.068,0.065,0.062,0.06,0.058,0.056,0.054,0.052,0.051,0.049,0.048,0.046,0.045,0.044,0.043,0.04,0.036,0.033,0.03,0.027,0.024,0.022,0.02,0.018,0.016,58.579,34.749,25.869,21.003,17.871,15.662,14.008,12.716,11.676,10.818,10.095,9.478,8.943,8.475,8.061,7.692,7.361,7.062,6.79,6.541,6.314,6.104,5.91,5.73,5.562,5.406,5.26,5.123,4.993,4.872,4.566,4.132,3.738,3.383,3.061,2.769,2.506,2.267,2.052,1.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGNM2200922,CGNM227200114,NM,2272,35,-1,5,MESAVERDE_NM_RIO ARRIBA,4500,40,0,0,0,0,0.454,0.285,0.095,0.051,0.115,0,0,0,0,0,107,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,480499.2,10,22,1,0,0,0,197,61,0,0,1,N,0,0.24,0.076,0.032,0.017,0.009,0.006,0.004,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.016,18.004,7.708,3.932,2.249,1.395,0.919,0.634,0.454,0.336,0.254,0.197,0.155,0.124,0.101,0.083,0.069,0.058,0.049,0.042,0.036,0.031,0.027,0.024,0.021,0.018,0.016,0.015,0.013,0.012,0.011,0.01,0.009,0.008,0.007,0.007,0.006,0.006,0.005,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGNM2201022,CGNM227200214,NM,2272,35,-1,5,MESAVERDE_NM_SAN JUAN,4500,40,0,0,0,0,0.454,0.285,0.095,0.051,0.115,0,0,0,0,0,107,1,2,2,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,421551.36,10,22,1,0,0,0,133,551,0,0,1,N,0.5,0.375,0.185,0.118,0.084,0.065,0.052,0.043,0.036,0.031,0.027,0.024,0.022,0.02,0.018,0.016,0.015,0.014,0.013,0.012,0.011,0.011,0.01,0.009,0.009,0.008,0.008,0.008,0.007,0.007,0.007,0.006,0.006,0.005,0.005,0.004,0.004,0.003,0.003,0.003,0.003,59.24,29.292,18.648,13.344,10.223,8.192,6.778,5.743,4.957,4.342,3.849,3.447,3.113,2.832,2.593,2.387,2.209,2.052,1.914,1.791,1.682,1.584,1.495,1.415,1.342,1.275,1.214,1.158,1.107,1.059,0.984,0.89,0.805,0.729,0.659,0.597,0.54,0.488,0.442,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGCO2200422,CGCO227300114,CO,2273,7,-1,5,PICTURED CLIFFS_CO_LA PLATA,3500,40,0,0,0,0,0.394,0.29,0.109,0.061,0.146,0,0,0,0,0,160,0,0,0,1,554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,37996.8,10,22,1,0,0,0,137,14,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952.706,619.437,476.825,394.48,339.886,300.618,270.801,247.268,228.146,212.252,198.798,187.239,177.184,168.343,160.5,153.486,147.171,141.451,136.24,131.471,127.087,123.041,119.293,115.81,112.563,109.528,106.684,104.013,101.497,99.124,92.943,84.098,76.095,68.854,62.302,56.373,51.008,46.154,41.762,37.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGNM2201122,CGNM227300214,NM,2273,35,-1,5,PICTURED CLIFFS_NM_RIO ARRIBA,3500,40,0,0,0,0,0.454,0.285,0.095,0.051,0.115,0,0,0,0,0,160,0,0,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,506624,10,22,1,0,0,0,1017,111,0,0,1,N,0.5,0.02,0.01,0.007,0.006,0.005,0.004,0.004,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,13.668,7.104,5.01,3.931,3.263,2.805,2.469,2.211,2.006,1.84,1.701,1.583,1.483,1.395,1.318,1.25,1.19,1.135,1.086,1.041,1,0.963,0.928,0.897,0.867,0.84,0.814,0.79,0.768,0.747,0.727,0.708,0.691,0.674,0.658,0.643,0.629,0.615,0.603,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGNM2201222,CGNM227300314,NM,2273,35,-1,5,PICTURED CLIFFS_NM_SAN JUAN,3500,40,0,0,0,0,0.454,0.285,0.095,0.051,0.115,0,0,0,0,0,160,0,2,0,1,5000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,506624,10,22,1,0,0,0,1081,364,0,0,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274.774,500.536,242.207,133.689,80.806,52.204,35.487,25.115,18.363,13.793,10.599,8.303,6.614,5.346,4.377,3.624,3.031,2.559,2.177,1.867,1.612,1.4,1.223,1.074,0.948,0.84,0.748,0.669,0.6,0.54,0.487,0.442,0.401,0.365,0.334,0.305,0.28,0.258,0.237,0.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
