!rng_produced in MMcf/yr
!lcoe in MMBtu/yr
COMPOSITE TABLE:
proj_id	reg	rng_type	rng_produced	lcoe	
2320	WI	farm		33.945		94.486	
2321	CA	farm		33.916		94.550	
2322	NM	farm		33.916		94.550	
2323	CA	farm		33.856		94.677	
2324	MD	farm		33.856		94.677	
2325	ID	farm		33.826		94.741	
2326	KS	farm		33.826		94.741	
2327	NY	farm		33.826		94.741	
2328	TX	farm		33.796		94.805	
2329	CA	farm		33.766		94.869	
2330	MN	farm		33.766		94.869	
2331	KY	farm		33.736		94.933	
2332	PA	farm		33.736		94.933	
2333	WI	farm		33.736		94.933	
2334	CA	farm		33.706		94.998	
2335	NV	farm		33.706		94.998	
2336	CO	farm		33.676		95.062	
2337	CA	farm		33.617		95.191	
2338	MI	farm		33.617		95.191	
2339	NY	farm		33.587		95.256	
2340	CA	farm		33.557		95.321	
2341	FL	farm		33.557		95.321	
2342	WA	farm		33.557		95.321	
2343	WI	farm		33.527		95.386	
2344	CA	farm		33.497		95.451	
2345	CA	farm		33.408		95.647	
2346	VT	farm		33.408		95.647	
2347	CA	farm		33.348		95.778	
2348	ID	farm		33.348		95.778	
2349	NY	farm		33.348		95.778	
2350	TX	farm		33.318		95.844	
2351	WI	farm		33.318		95.844	
2352	CA	farm		33.258		95.975	
2353	CA	farm		33.198		96.108	
2354	CA	farm		33.109		96.307	
2355	NY	farm		33.109		96.307	
2356	WI	farm		33.079		96.374	
2357	CA	farm		33.049		96.441	
2358	MI	farm		33.049		96.441	
2359	MN	farm		33.049		96.441	
2360	NM	farm		32.989		96.575	
2361	WA	farm		32.989		96.575	
2362	CA	farm		32.959		96.642	
2363	OR	farm		32.959		96.642	
2364	OH	farm		32.929		96.710	
2365	AZ	farm		32.900		96.777	
2366	CA	farm		32.900		96.777	
2367	IA	farm		32.900		96.777	
2368	SD	farm		32.900		96.777	
2369	ID	farm		32.870		96.845	
2370	NY	farm		32.870		96.845	
2371	TX	farm		32.870		96.845	
2372	WI	farm		32.870		96.845	
2373	CA	farm		32.840		96.912	
2374	CA	farm		32.750		97.116	
2375	CA	farm		32.690		97.253	
2376	WI	farm		32.660		97.321	
2377	NY	farm		32.631		97.390	
2378	CA	farm		32.601		97.458	
2379	IN	farm		32.601		97.458	
2380	CO	farm		32.571		97.527	
2381	CA	farm		32.541		97.596	
2382	MI	farm		32.511		97.665	
2383	FL	farm		32.481		97.734	
2384	CA	farm		32.451		97.804	
2385	WI	farm		32.451		97.804	
2386	ID	farm		32.421		97.873	
2387	WA	farm		32.421		97.873	
2388	CA	farm		32.392		97.943	
2389	NY	farm		32.392		97.943	
2390	TX	farm		32.392		97.943	
2391	MN	farm		32.362		98.013	
2392	CA	farm		32.332		98.082	
2393	PA	farm		32.302		98.152	
2394	CA	farm		32.242		98.293	
2395	WI	farm		32.242		98.293	
2396	CA	farm		32.182		98.434	
2397	NY	farm		32.152		98.504	
2398	CA	farm		32.093		98.646	
2399	NM	farm		32.063		98.717	
2400	CA	farm		32.033		98.788	
2401	VT	farm		32.033		98.788	
2402	WI	farm		32.033		98.788	
2403	CA	farm		31.973		98.931	
2404	ID	farm		31.943		99.002	
2405	MI	farm		31.943		99.002	
2406	TX	farm		31.943		99.002	
2407	NY	farm		31.913		99.074	
2408	CA	farm		31.884		99.146	
2409	IL	farm		31.884		99.146	
2410	WA	farm		31.854		99.218	
2411	CA	farm		31.824		99.290	
2412	WI	farm		31.824		99.290	
2413	CA	farm		31.764		99.434	
2414	OH	farm		31.764		99.434	
2415	OR	farm		31.734		99.507	
2416	NC	farm		31.704		99.579	
2417	CA	farm		31.674		99.652	
2418	MN	farm		31.674		99.652	
2419	NY	farm		31.674		99.652	
2420	AZ	farm		31.645		99.725	
2421	NE	farm		31.645		99.725	
2422	SD	farm		31.645		99.725	
2423	CA	farm		31.615		99.798	
2424	WI	farm		31.615		99.798	
2425	CA	farm		31.525		100.018	
2426	CO	farm		31.495		100.092	
2427	ID	farm		31.495		100.092	
2428	CA	farm		31.465		100.165	
2429	TX	farm		31.465		100.165	
2430	FL	farm		31.435		100.239	
2431	NY	farm		31.435		100.239	
2432	CA	farm		31.405		100.313	
2433	MI	farm		31.405		100.313	
2434	WI	farm		31.405		100.313	
2435	GA	farm		31.376		100.387	
2436	UT	farm		31.376		100.387	
2437	CA	farm		31.316		100.536	
2438	WA	farm		31.316		100.536	
2439	CA	farm		31.256		100.685	
2440	NY	farm		31.226		100.760	
2441	CA	farm		31.196		100.835	
2442	WI	farm		31.196		100.835	
2443	NM	farm		31.166		100.911	
2444	CA	farm		31.107		101.061	
2445	CA	farm		31.047		101.213	
2446	ID	farm		31.047		101.213	
2447	IA	farm		31.017		101.288	
2448	TX	farm		31.017		101.288	
2449	CA	farm		30.987		101.364	
2450	MN	farm		30.987		101.364	
2451	NY	farm		30.987		101.364	
2452	WI	farm		30.987		101.364	
2453	CA	farm		30.897		101.593	
2454	PA	farm		30.897		101.593	
2455	MI	farm		30.868		101.670	
2456	CA	farm		30.838		101.747	
2457	IN	farm		30.838		101.747	
2458	CA	farm		30.778		101.901	
2459	WI	farm		30.778		101.901	
2460	NY	farm		30.748		101.978	
2461	WA	farm		30.748		101.978	
2462	CA	farm		30.688		102.133	
2463	VT	farm		30.688		102.133	
2464	CA	farm		30.629		102.288	
2465	ID	farm		30.599		102.366	
2466	OH	farm		30.599		102.366	
2467	CA	farm		30.569		102.444	
2468	TX	farm		30.569		102.444	
2469	WI	farm		30.569		102.444	
2470	NY	farm		30.539		102.523	
2471	OR	farm		30.539		102.523	
2472	CA	farm		30.479		102.680	
2473	AZ	farm		30.449		102.758	
2474	SD	farm		30.449		102.758	
2475	CA	farm		30.419		102.837	
2476	CO	farm		30.419		102.837	
2477	FL	farm		30.419		102.837	
2478	WI	farm		30.389		102.916	
2479	CA	farm		30.360		102.995	
2480	MI	farm		30.330		103.075	
2481	MN	farm		30.330		103.075	
2482	NY	farm		30.300		103.154	
2483	CA	farm		30.270		103.234	
2484	NM	farm		30.270		103.234	
2485	CA	farm		30.210		103.394	
2486	WA	farm		30.210		103.394	
2487	WI	farm		30.180		103.474	
2488	CA	farm		30.150		103.554	
2489	ID	farm		30.150		103.554	
2490	TX	farm		30.121		103.635	
2491	CA	farm		30.061		103.796	
2492	NY	farm		30.061		103.796	
2493	CA	farm		30.001		103.958	
2494	WI	farm		29.971		104.039	
2495	CA	farm		29.941		104.121	
2496	CA	farm		29.882		104.284	
2497	NY	farm		29.852		104.366	
2498	MI	farm		29.822		104.448	
2499	CA	farm		29.792		104.530	
2500	WI	farm		29.792		104.530	
2501	PA	farm		29.762		104.612	
2502	MN	farm		29.732		104.695	
2503	CA	farm		29.702		104.778	
2504	ID	farm		29.702		104.778	
2505	TX	farm		29.672		104.861	
2506	WA	farm		29.672		104.861	
2507	WI	farm		29.672		104.861	
2508	NY	farm		29.642		104.944	
2509	CA	farm		29.613		105.027	
2510	OH	farm		29.613		105.027	
2511	VT	farm		29.583		105.110	
2512	WI	farm		29.583		105.110	
2513	IA	farm		29.523		105.278	
2514	MI	farm		29.523		105.278	
2515	CA	farm		29.493		105.362	
2516	WI	farm		29.493		105.362	
2517	NY	farm		29.433		105.530	
2518	CA	farm		29.403		105.614	
2519	GA	farm		29.403		105.614	
2520	WI	farm		29.403		105.614	
2521	FL	farm		29.374		105.699	
2522	UT	farm		29.374		105.699	
2523	OR	farm		29.344		105.784	
2524	CA	farm		29.314		105.868	
2525	IN	farm		29.284		105.954	
2526	MN	farm		29.284		105.954	
2527	PA	farm		29.284		105.954	
2528	WI	farm		29.284		105.954	
2529	CO	farm		29.254		106.039	
2530	MI	farm		29.254		106.039	
2531	NY	farm		29.254		106.039	
2532	CA	farm		29.224		106.124	
2533	ID	farm		29.224		106.124	
2534	WI	farm		29.194		106.210	
2535	IL	farm		29.164		106.296	
2536	NE	farm		29.164		106.296	
2537	WA	farm		29.164		106.296	
2538	CA	farm		29.134		106.382	
2539	TX	farm		29.134		106.382	
2540	WI	farm		29.105		106.468	
2541	NY	farm		29.075		106.554	
2542	VA	farm		29.075		106.554	
2543	CA	farm		29.045		106.641	
2544	MI	farm		29.015		106.727	
2545	WI	farm		29.015		106.727	
2546	ME	farm		28.985		106.814	
2547	CA	farm		28.955		106.901	
2548	OH	farm		28.955		106.901	
2549	WI	farm		28.925		106.988	
2550	CA	farm		28.895		107.076	
2551	NY	farm		28.895		107.076	
2552	VT	farm		28.895		107.076	
2553	MN	farm		28.866		107.163	
2554	PA	farm		28.866		107.163	
2555	WI	farm		28.836		107.251	
2556	CA	farm		28.806		107.339	
2557	ID	farm		28.776		107.427	
2558	MI	farm		28.776		107.427	
2559	IA	farm		28.746		107.516	
2560	WI	farm		28.746		107.516	
2561	CA	farm		28.716		107.604	
2562	NM	farm		28.716		107.604	
2563	NY	farm		28.716		107.604	
2564	SD	farm		28.686		107.693	
2565	WA	farm		28.686		107.693	
2566	TX	farm		28.656		107.782	
2567	WI	farm		28.656		107.782	
2568	CA	farm		28.626		107.871	
2569	AZ	farm		28.597		107.960	
2570	WI	farm		28.567		108.049	
2571	CA	farm		28.537		108.139	
2572	MI	farm		28.537		108.139	
2573	NY	farm		28.537		108.139	
2574	MN	farm		28.477		108.319	
2575	WI	farm		28.477		108.319	
2576	CA	farm		28.447		108.409	
2577	NC	farm		28.447		108.409	
2578	PA	farm		28.447		108.409	
2579	TN	farm		28.447		108.409	
2580	CA	farm		28.387		108.590	
2581	GA	farm		28.387		108.590	
2582	ID	farm		28.387		108.590	
2583	WI	farm		28.387		108.590	
2584	NY	farm		28.358		108.680	
2585	OH	farm		28.358		108.680	
2586	FL	farm		28.328		108.771	
2587	UT	farm		28.328		108.771	
2588	CA	farm		28.298		108.862	
2589	MI	farm		28.298		108.862	
2590	WI	farm		28.298		108.862	
2591	MD	farm		28.238		109.045	
2592	VT	farm		28.238		109.045	
2593	CA	farm		28.208		109.137	
2594	OR	farm		28.208		109.137	
2595	WA	farm		28.208		109.137	
2596	WI	farm		28.208		109.137	
2597	NY	farm		28.178		109.229	
2598	TX	farm		28.178		109.229	
2599	CA	farm		28.148		109.321	
2600	WI	farm		28.118		109.413	
2601	MN	farm		28.089		109.506	
2602	CA	farm		28.059		109.598	
2603	IN	farm		28.059		109.598	
2604	MI	farm		28.059		109.598	
2605	PA	farm		28.059		109.598	
2606	WI	farm		28.059		109.598	
2607	IA	farm		28.029		109.691	
2608	MO	farm		28.029		109.691	
2609	NY	farm		28.029		109.691	
2610	CA	farm		27.969		109.877	
2611	CO	farm		27.969		109.877	
2612	ID	farm		27.969		109.877	
2613	WI	farm		27.969		109.877	
2614	CA	farm		27.909		110.065	
2615	WI	farm		27.879		110.158	
2616	NY	farm		27.850		110.253	
2617	CA	farm		27.820		110.347	
2618	MI	farm		27.820		110.347	
2619	OH	farm		27.790		110.441	
2620	WI	farm		27.790		110.441	
2621	CA	farm		27.760		110.536	
2622	IL	farm		27.760		110.536	
2623	ND	farm		27.760		110.536	
2624	NE	farm		27.760		110.536	
2625	WA	farm		27.760		110.536	
2626	MN	farm		27.730		110.631	
2627	WI	farm		27.730		110.631	
2628	NY	farm		27.700		110.726	
2629	PA	farm		27.700		110.726	
2630	TX	farm		27.700		110.726	
2631	CA	farm		27.670		110.821	
2632	VT	farm		27.640		110.917	
2633	WI	farm		27.640		110.917	
2634	CA	farm		27.611		111.012	
2635	MI	farm		27.611		111.012	
2636	ID	farm		27.581		111.108	
2637	WI	farm		27.551		111.204	
2638	CA	farm		27.521		111.301	
2639	NY	farm		27.521		111.301	
2640	VA	farm		27.521		111.301	
2641	GA	farm		27.491		111.397	
2642	WI	farm		27.491		111.397	
2643	CA	farm		27.461		111.494	
2644	FL	farm		27.401		111.688	
2645	MN	farm		27.401		111.688	
2646	UT	farm		27.401		111.688	
2647	WI	farm		27.401		111.688	
2648	CA	farm		27.371		111.785	
2649	MI	farm		27.371		111.785	
2650	NY	farm		27.371		111.785	
2651	IA	farm		27.342		111.883	
2652	PA	farm		27.342		111.883	
2653	WA	farm		27.342		111.883	
2654	WI	farm		27.342		111.883	
2655	CA	farm		27.312		111.981	
2656	KY	farm		27.282		112.079	
2657	OK	farm		27.282		112.079	
2658	TX	farm		27.282		112.079	
2659	KS	farm		27.252		112.177	
2660	OH	farm		27.252		112.177	
2661	SC	farm		27.252		112.177	
2662	WI	farm		27.252		112.177	
2663	CA	farm		27.222		112.275	
2664	ME	farm		27.222		112.275	
2665	NY	farm		27.222		112.275	
2666	ID	farm		27.192		112.374	
2667	OR	farm		27.192		112.374	
2668	CA	farm		27.162		112.473	
2669	MI	farm		27.162		112.473	
2670	WI	farm		27.162		112.473	
2671	WI	farm		27.103		112.671	
2672	CA	farm		27.073		112.771	
2673	NY	farm		27.073		112.771	
2674	VT	farm		27.073		112.771	
2675	MN	farm		27.043		112.871	
2676	CA	farm		27.013		112.971	
2677	PA	farm		27.013		112.971	
2678	WI	farm		27.013		112.971	
2679	IN	farm		26.983		113.071	
2680	CA	farm		26.953		113.171	
2681	MI	farm		26.953		113.171	
2682	WI	farm		26.953		113.171	
2683	NY	farm		26.923		113.272	
2684	WA	farm		26.923		113.272	
2685	CA	farm		26.863		113.474	
2686	TX	farm		26.863		113.474	
2687	WI	farm		26.863		113.474	
2688	CO	farm		26.834		113.575	
2689	ID	farm		26.834		113.575	
2690	CA	farm		26.804		113.677	
2691	WI	farm		26.804		113.677	
2692	NY	farm		26.774		113.778	
2693	MI	farm		26.744		113.880	
2694	OH	farm		26.744		113.880	
2695	CA	farm		26.714		113.983	
2696	MN	farm		26.714		113.983	
2697	WI	farm		26.714		113.983	
2698	IA	farm		26.684		114.085	
2699	CA	farm		26.654		114.188	
2700	PA	farm		26.654		114.188	
2701	WI	farm		26.654		114.188	
2702	GA	farm		26.624		114.291	
2703	NV	farm		26.624		114.291	
2704	NY	farm		26.624		114.291	
2705	CA	farm		26.595		114.394	
2706	MI	farm		26.565		114.497	
2707	SD	farm		26.565		114.497	
2708	WI	farm		26.565		114.497	
2709	CA	farm		26.535		114.601	
2710	FL	farm		26.535		114.601	
2711	IL	farm		26.535		114.601	
2712	NE	farm		26.535		114.601	
2713	NM	farm		26.535		114.601	
2714	UT	farm		26.535		114.601	
2715	VT	farm		26.535		114.601	
2716	WA	farm		26.535		114.601	
2717	WI	farm		26.505		114.704	
2718	ID	farm		26.475		114.809	
2719	NY	farm		26.475		114.809	
2720	TX	farm		26.475		114.809	
2721	CA	farm		26.445		114.913	
2722	WI	farm		26.445		114.913	
2723	CA	farm		26.385		115.122	
2724	MN	farm		26.385		115.122	
2725	MI	farm		26.355		115.227	
2726	WI	farm		26.355		115.227	
2727	CA	farm		26.326		115.332	
2728	NY	farm		26.326		115.332	
2729	PA	farm		26.326		115.332	
2730	WI	farm		26.296		115.438	
2731	OH	farm		26.266		115.544	
2732	OR	farm		26.266		115.544	
2733	AZ	farm		26.236		115.649	
2734	CA	farm		26.236		115.649	
2735	WI	farm		26.236		115.649	
2736	NY	farm		26.206		115.756	
2737	CA	farm		26.176		115.862	
2738	MI	farm		26.176		115.862	
2739	VA	farm		26.176		115.862	
2740	ID	farm		26.146		115.969	
2741	WA	farm		26.146		115.969	
2742	WI	farm		26.146		115.969	
2743	CA	farm		26.116		116.076	
2744	IA	farm		26.116		116.076	
2745	MN	farm		26.087		116.183	
2746	TX	farm		26.087		116.183	
2747	WI	farm		26.087		116.183	
2748	CA	farm		26.057		116.290	
2749	NY	farm		26.057		116.290	
2750	PA	farm		26.027		116.398	
2751	WI	farm		26.027		116.398	
2752	CA	farm		25.997		116.506	
2753	VT	farm		25.997		116.506	
2754	IN	farm		25.967		116.614	
2755	MI	farm		25.967		116.614	
2756	NY	farm		25.937		116.722	
2757	WI	farm		25.937		116.722	
2758	CA	farm		25.907		116.831	
2759	NC	farm		25.877		116.940	
2760	TN	farm		25.877		116.940	
2761	WI	farm		25.877		116.940	
2762	CA	farm		25.847		117.049	
2763	GA	farm		25.847		117.049	
2764	CO	farm		25.818		117.159	
2765	WI	farm		25.818		117.159	
2766	CA	farm		25.788		117.268	
2767	ID	farm		25.788		117.268	
2768	MI	farm		25.788		117.268	
2769	MN	farm		25.788		117.268	
2770	NY	farm		25.788		117.268	
2771	OH	farm		25.788		117.268	
2772	WA	farm		25.788		117.268	
2773	CA	farm		25.728		117.488	
2774	FL	farm		25.728		117.488	
2775	PA	farm		25.728		117.488	
2776	UT	farm		25.728		117.488	
2777	WI	farm		25.728		117.488	
2778	ME	farm		25.698		117.599	
2779	TX	farm		25.698		117.599	
2780	CA	farm		25.668		117.709	
2781	NY	farm		25.668		117.709	
2782	WI	farm		25.668		117.709	
2783	CA	farm		25.608		117.932	
2784	MI	farm		25.608		117.932	
2785	WI	farm		25.608		117.932	
2786	CA	farm		25.549		118.155	
2787	WI	farm		25.549		118.155	
2788	IA	farm		25.519		118.267	
2789	NY	farm		25.519		118.267	
2790	VT	farm		25.519		118.267	
2791	ID	farm		25.489		118.379	
2792	MN	farm		25.489		118.379	
2793	CA	farm		25.459		118.491	
2794	WI	farm		25.459		118.491	
2795	CT	farm		25.429		118.604	
2796	MI	farm		25.429		118.604	
2797	PA	farm		25.429		118.604	
2798	WA	farm		25.429		118.604	
2799	CA	farm		25.399		118.717	
2800	IL	farm		25.399		118.717	
2801	NE	farm		25.399		118.717	
2802	NY	farm		25.399		118.717	
2803	OR	farm		25.399		118.717	
2804	WI	farm		25.399		118.717	
2805	MD	farm		25.369		118.831	
2806	CA	farm		25.340		118.944	
2807	TX	farm		25.340		118.944	
2808	WI	farm		25.340		118.944	
2809	OH	farm		25.310		119.058	
2810	CA	farm		25.280		119.172	
2811	WI	farm		25.280		119.172	
2812	MI	farm		25.250		119.286	
2813	NY	farm		25.250		119.286	
2814	CA	farm		25.220		119.401	
2815	WI	farm		25.220		119.401	
2816	MN	farm		25.190		119.516	
2817	CA	farm		25.160		119.631	
2818	ID	farm		25.160		119.631	
2819	MS	farm		25.160		119.631	
2820	WI	farm		25.160		119.631	
2821	NY	farm		25.130		119.747	
2822	PA	farm		25.130		119.747	
2823	CA	farm		25.100		119.862	
2824	GA	farm		25.100		119.862	
2825	MI	farm		25.071		119.978	
2826	WA	farm		25.071		119.978	
2827	WI	farm		25.071		119.978	
2828	CA	farm		25.041		120.095	
2829	IN	farm		25.041		120.095	
2830	VT	farm		25.041		120.095	
2831	NY	farm		25.011		120.211	
2832	WI	farm		25.011		120.211	
2833	CA	farm		24.981		120.328	
2834	IA	farm		24.981		120.328	
2835	TX	farm		24.981		120.328	
2836	FL	farm		24.951		120.445	
2837	UT	farm		24.951		120.445	
2838	WI	farm		24.951		120.445	
2839	CA	farm		24.921		120.562	
2840	VA	farm		24.921		120.562	
2841	MI	farm		24.891		120.680	
2842	MN	farm		24.891		120.680	
2843	NY	farm		24.891		120.680	
2844	OH	farm		24.891		120.680	
2845	WI	farm		24.891		120.680	
2846	CA	farm		24.861		120.798	
2847	ID	farm		24.861		120.798	
2848	CO	farm		24.832		120.916	
2849	PA	farm		24.832		120.916	
2850	WI	farm		24.832		120.916	
2851	CA	farm		24.802		121.035	
2852	MO	farm		24.802		121.035	
2853	WI	farm		24.772		121.154	
2854	CA	farm		24.742		121.273	
2855	NY	farm		24.742		121.273	
2856	MI	farm		24.712		121.392	
2857	SD	farm		24.712		121.392	
2858	WA	farm		24.712		121.392	
2859	WI	farm		24.712		121.392	
2860	CA	farm		24.682		121.512	
2861	NM	farm		24.682		121.512	
2862	WI	farm		24.652		121.632	
2863	CA	farm		24.622		121.752	
2864	MN	farm		24.622		121.752	
2865	NY	farm		24.622		121.752	
2866	TX	farm		24.622		121.752	
2867	OR	farm		24.592		121.873	
2868	WI	farm		24.592		121.873	
2869	CA	farm		24.563		121.993	
2870	ID	farm		24.563		121.993	
2871	VT	farm		24.563		121.993	
2872	MI	farm		24.533		122.115	
2873	PA	farm		24.533		122.115	
2874	CA	farm		24.503		122.236	
2875	NY	farm		24.503		122.236	
2876	WI	farm		24.503		122.236	
2877	OH	farm		24.473		122.358	
2878	CA	farm		24.443		122.480	
2879	IA	farm		24.443		122.480	
2880	WI	farm		24.443		122.480	
2881	GA	farm		24.413		122.602	
2882	CA	farm		24.383		122.725	
2883	IL	farm		24.383		122.725	
2884	MI	farm		24.383		122.725	
2885	NE	farm		24.383		122.725	
2886	NY	farm		24.383		122.725	
2887	WA	farm		24.383		122.725	
2888	WI	farm		24.383		122.725	
2889	CA	farm		24.324		122.971	
2890	ME	farm		24.324		122.971	
2891	MN	farm		24.324		122.971	
2892	WI	farm		24.324		122.971	
2893	TX	farm		24.294		123.094	
2894	AZ	farm		24.264		123.218	
2895	CA	farm		24.264		123.218	
2896	ID	farm		24.264		123.218	
2897	NY	farm		24.264		123.218	
2898	PA	farm		24.264		123.218	
2899	WI	farm		24.264		123.218	
2900	FL	farm		24.234		123.342	
2901	UT	farm		24.234		123.342	
2902	CA	farm		24.204		123.467	
2903	MI	farm		24.204		123.467	
2904	WI	farm		24.204		123.467	
2905	IN	farm		24.174		123.591	
2906	CA	farm		24.144		123.716	
2907	NY	farm		24.144		123.716	
2908	WI	farm		24.144		123.716	
2909	ND	farm		24.114		123.842	
2910	VT	farm		24.114		123.842	
2911	CA	farm		24.084		123.968	
2912	WI	farm		24.084		123.968	
2913	CA	farm		24.055		124.093	
2914	MN	farm		24.055		124.093	
2915	MT	farm		24.055		124.093	
2916	OH	farm		24.055		124.093	
2917	WA	farm		24.055		124.093	
2918	MI	farm		24.025		124.220	
2919	NY	farm		24.025		124.220	
2920	WI	farm		24.025		124.220	
2921	CA	farm		23.995		124.346	
2922	PA	farm		23.995		124.346	
2923	ID	farm		23.965		124.473	
2924	TX	farm		23.965		124.473	
2925	WI	farm		23.965		124.473	
2926	CA	farm		23.935		124.601	
2927	CO	farm		23.935		124.601	
2928	IA	farm		23.935		124.601	
2929	NY	farm		23.905		124.728	
2930	WI	farm		23.905		124.728	
2931	CA	farm		23.875		124.856	
2932	MI	farm		23.875		124.856	
2933	WI	farm		23.845		124.984	
2934	CA	farm		23.816		125.113	
2935	MN	farm		23.816		125.113	
2936	OR	farm		23.816		125.113	
2937	NY	farm		23.786		125.241	
2938	VA	farm		23.786		125.241	
2939	WI	farm		23.786		125.241	
2940	CA	farm		23.756		125.371	
2941	GA	farm		23.756		125.371	
2942	WA	farm		23.756		125.371	
2943	PA	farm		23.726		125.500	
2944	WI	farm		23.726		125.500	
2945	CA	farm		23.696		125.630	
2946	MI	farm		23.696		125.630	
2947	NC	farm		23.696		125.630	
2948	TN	farm		23.696		125.630	
2949	VT	farm		23.696		125.630	
2950	CA	farm		23.666		125.760	
2951	ID	farm		23.666		125.760	
2952	NY	farm		23.666		125.760	
2953	WI	farm		23.666		125.760	
2954	OH	farm		23.636		125.891	
2955	TX	farm		23.636		125.891	
2956	WI	farm		23.636		125.891	
2957	CA	farm		23.606		126.021	
2958	WI	farm		23.577		126.152	
2959	CA	farm		23.547		126.284	
2960	FL	farm		23.547		126.284	
2961	MI	farm		23.547		126.284	
2962	MN	farm		23.547		126.284	
2963	NY	farm		23.547		126.284	
2964	UT	farm		23.547		126.284	
2965	WI	farm		23.517		126.416	
2966	CA	farm		23.487		126.548	
2967	NY	farm		23.457		126.680	
2968	PA	farm		23.457		126.680	
2969	WI	farm		23.457		126.680	
2970	CA	farm		23.427		126.813	
2971	IA	farm		23.427		126.813	
2972	WA	farm		23.427		126.813	
2973	ID	farm		23.397		126.946	
2974	IL	farm		23.397		126.946	
2975	MI	farm		23.397		126.946	
2976	NE	farm		23.397		126.946	
2977	WI	farm		23.397		126.946	
2978	CA	farm		23.367		127.080	
2979	IN	farm		23.367		127.080	
2980	CA	farm		23.337		127.214	
2981	NY	farm		23.337		127.214	
2982	TX	farm		23.337		127.214	
2983	WI	farm		23.337		127.214	
2984	MN	farm		23.308		127.348	
2985	CA	farm		23.278		127.482	
2986	VT	farm		23.278		127.482	
2987	WI	farm		23.278		127.482	
2988	MI	farm		23.248		127.617	
2989	OH	farm		23.248		127.617	
2990	CA	farm		23.218		127.752	
2991	NY	farm		23.218		127.752	
2992	PA	farm		23.218		127.752	
2993	WI	farm		23.218		127.752	
2994	CA	farm		23.158		128.024	
2995	WI	farm		23.158		128.024	
2996	ID	farm		23.128		128.160	
2997	WA	farm		23.128		128.160	
2998	CA	farm		23.098		128.296	
2999	CO	farm		23.098		128.296	
3000	GA	farm		23.098		128.296	
3001	NY	farm		23.098		128.296	
3002	OR	farm		23.098		128.296	
3003	WI	farm		23.098		128.296	
3004	CA	farm		23.069		128.433	
3005	ME	farm		23.069		128.433	
3006	MI	farm		23.069		128.433	
3007	SD	farm		23.069		128.433	
3008	MN	farm		23.039		128.571	
3009	NM	farm		23.039		128.571	
3010	TX	farm		23.039		128.571	
3011	WI	farm		23.039		128.571	
3012	CA	farm		23.009		128.708	
3013	MD	farm		23.009		128.708	
3014	WI	farm		23.009		128.708	
3015	NY	farm		22.979		128.846	
3016	CA	farm		22.949		128.985	
3017	IA	farm		22.949		128.985	
3018	OK	farm		22.949		128.985	
3019	PA	farm		22.949		128.985	
3020	WI	farm		22.949		128.985	
3021	KY	farm		22.919		129.123	
3022	MI	farm		22.919		129.123	
3023	CA	farm		22.889		129.263	
3024	FL	farm		22.889		129.263	
3025	KS	farm		22.889		129.263	
3026	NY	farm		22.889		129.263	
3027	SC	farm		22.889		129.263	
3028	UT	farm		22.889		129.263	
3029	WI	farm		22.889		129.263	
3030	CA	farm		22.859		129.402	
3031	ID	farm		22.859		129.402	
3032	OH	farm		22.859		129.402	
3033	VT	farm		22.859		129.402	
3034	WA	farm		22.829		129.542	
3035	WI	farm		22.829		129.542	
3036	CA	farm		22.800		129.682	
3037	MN	farm		22.800		129.682	
3038	MI	farm		22.770		129.823	
3039	NY	farm		22.770		129.823	
3040	WI	farm		22.770		129.823	
3041	CA	farm		22.740		129.963	
3042	TX	farm		22.740		129.963	
3043	VA	farm		22.740		129.963	
3044	PA	farm		22.710		130.105	
3045	WI	farm		22.710		130.105	
3046	CA	farm		22.680		130.246	
3047	WI	farm		22.680		130.246	
3048	CA	farm		22.650		130.388	
3049	NY	farm		22.650		130.388	
3050	MI	farm		22.620		130.531	
3051	WI	farm		22.620		130.531	
3052	CA	farm		22.590		130.674	
3053	ID	farm		22.590		130.674	
3054	IN	farm		22.590		130.674	
3055	MN	farm		22.561		130.817	
3056	NY	farm		22.561		130.817	
3057	WI	farm		22.561		130.817	
3058	CA	farm		22.531		130.960	
3059	WA	farm		22.531		130.960	
3060	AZ	farm		22.501		131.104	
3061	GA	farm		22.501		131.104	
3062	IA	farm		22.501		131.104	
3063	IL	farm		22.501		131.104	
3064	NE	farm		22.501		131.104	
3065	OH	farm		22.501		131.104	
3066	WI	farm		22.501		131.104	
3067	CA	farm		22.471		131.249	
3068	MI	farm		22.471		131.249	
3069	PA	farm		22.471		131.249	
3070	CA	farm		22.441		131.393	
3071	NY	farm		22.441		131.393	
3072	TX	farm		22.441		131.393	
3073	VT	farm		22.441		131.393	
3074	WI	farm		22.441		131.393	
3075	WI	farm		22.411		131.538	
3076	CA	farm		22.381		131.684	
3077	OR	farm		22.381		131.684	
3078	NY	farm		22.351		131.830	
3079	WI	farm		22.351		131.830	
3080	CA	farm		22.321		131.976	
3081	ID	farm		22.321		131.976	
3082	MI	farm		22.321		131.976	
3083	MN	farm		22.321		131.976	
3084	CA	farm		22.292		132.122	
3085	CO	farm		22.292		132.122	
3086	WI	farm		22.292		132.122	
3087	FL	farm		22.262		132.269	
3088	HI	farm		22.262		132.269	
3089	UT	farm		22.262		132.269	
3090	WA	farm		22.262		132.269	
3091	CA	farm		22.232		132.417	
3092	NY	farm		22.232		132.417	
