"! This is the itech input file read by the industrial module; this file is made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! using the python programs-in L:\mid\kpe\git\nems_idm, periodically committed to git --  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! output file:  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! Hitech a repeat of the original values to ensure same form ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! New features:  feedstock step_number 6 for non-bulk chemical industries with feedstocks--variables below ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! IDM_industry,region,step_number,fuel_number,UEC_X_2018,UEC_X_2050,TPC_X,UEC_NEW_2018,UEC_NEW_2050,TPC_NEW ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,,
4,2,1,11,0.90995,0.78766,-0.00450,0.77345,0.62274,-0.00675
4,2,1,14,0.23517,0.20357,-0.00450,0.21164,0.17040,-0.00675
4,2,1,22,0.04625,0.04003,0.00000,0.04625,0.04003,0.00000
4,3,1,1,0.15526,0.13440,-0.00450,0.13973,0.11251,-0.00675
4,3,1,3,0.42352,0.27423,-0.01349,0.27529,0.17825,-0.01349
4,3,1,10,0.00404,0.00350,-0.00450,0.00364,0.00293,-0.00675
4,3,1,11,0.09181,0.07947,-0.00450,0.07804,0.06283,-0.00675
4,3,1,14,0.02730,0.02363,-0.00450,0.02457,0.01978,-0.00675
4,3,1,22,0.01398,0.01211,0.00000,0.01398,0.01211,0.00000
4,4,1,1,0.15650,0.13546,-0.00450,0.14085,0.11340,-0.00675
4,4,1,3,0.28621,0.18533,-0.01349,0.18603,0.12046,-0.01349
4,4,1,10,0.00183,0.00158,-0.00450,0.00164,0.00132,-0.00675
4,4,1,11,0.22035,0.19074,-0.00450,0.18730,0.15080,-0.00675
4,4,1,14,0.08362,0.07240,-0.00449,0.07526,0.06061,-0.00674
