21 OTHER PETRO FEED ,21,3,0,0,0,0,0.795459,0.903886,0.976306,0.804627,0.506292,0.634154,0.678814,0.722709,0.76509,0.80523,0.842443,0.876092,0.905602,0.930466,0.950261,0.964648,0.973379,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306
21 OTHER PETRO FEED ,21,4,0,0,0,0,1.6323,3.355609,4.645092,3.828273,2.408848,3.017192,3.229676,3.438524,3.640162,3.831142,4.008195,4.168292,4.308692,4.426995,4.521176,4.589623,4.631166,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092
22 OTHER PETRO      ,22,1,0,0,0,0,3.0887,5.263155,5.1518,4.245878,2.671615,3.346321,3.581983,3.813613,4.037248,4.24906,4.445427,4.622987,4.778704,4.909912,5.014366,5.090279,5.136354,5.1518,5.1518,5.1518,5.1518,5.1518,5.1518,5.1518,5.1518,5.1518,5.1518,5.1518,5.1518,5.1518,5.1518,5.1518,5.1518,5.1518
22 OTHER PETRO      ,22,2,0,0,0,0,2.672411,4.276977,5.105835,4.207997,2.647779,3.316465,3.550025,3.779588,4.001227,4.21115,4.405765,4.581741,4.736068,4.866105,4.969628,5.044864,5.090527,5.105835,5.105835,5.105835,5.105835,5.105835,5.105835,5.105835,5.105835,5.105835,5.105835,5.105835,5.105835,5.105835,5.105835,5.105835,5.105835,5.105835
22 OTHER PETRO      ,22,3,0,0,0,0,0.795459,0.903886,0.976306,0.804627,0.506292,0.634154,0.678814,0.722709,0.76509,0.80523,0.842443,0.876092,0.905602,0.930466,0.950261,0.964648,0.973379,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306,0.976306
22 OTHER PETRO      ,22,4,0,0,0,0,1.6323,3.355609,4.645092,3.828273,2.408848,3.017192,3.229676,3.438524,3.640162,3.831142,4.008195,4.168292,4.308692,4.426995,4.521176,4.589623,4.631166,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092,4.645092
1 HYDROPOWER        ,1,1,0,0,0,0,1.982619,1.450012,1.497453,1.392318,1.325304,1.342836,1.363018,1.382854,1.402006,1.420145,1.436961,1.452167,1.465502,1.476739,1.485684,1.492185,1.496131,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453
1 HYDROPOWER        ,1,2,0,0,0,0,1.982619,1.450012,1.497453,1.392318,1.325304,1.342836,1.363018,1.382854,1.402006,1.420145,1.436961,1.452167,1.465502,1.476739,1.485684,1.492185,1.496131,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453,1.497453
1 HYDROPOWER        ,1,3,0,0,0,0,58.488083,97.454735,48.771034,45.346832,43.164234,43.735256,44.392555,45.038612,45.662365,46.253143,46.800842,47.296089,47.730408,48.096367,48.387711,48.599445,48.727955,48.771034,48.771034,48.771034,48.771034,48.771034,48.771034,48.771034,48.771034,48.771034,48.771034,48.771034,48.771034,48.771034,48.771034,48.771034,48.771034,48.771034
1 HYDROPOWER        ,1,4,0,0,0,0,13.55841,9.851885,5.475051,5.090649,4.84563,4.909733,4.983521,5.056048,5.126071,5.192392,5.253877,5.309473,5.35823,5.399312,5.432018,5.455788,5.470214,5.475051,5.475051,5.475051,5.475051,5.475051,5.475051,5.475051,5.475051,5.475051,5.475051,5.475051,5.475051,5.475051,5.475051,5.475051,5.475051,5.475051
2 BIOMASS-WOOD      ,2,1,0,0,0,0,2.574527,0.342459,0.344414,0.336399,0.324011,0.325362,0.327849,0.330293,0.332653,0.334888,0.33696,0.338834,0.340477,0.341862,0.342964,0.343765,0.344251,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414
2 BIOMASS-WOOD      ,2,2,0,0,0,0,2.151386,0.382804,0.187496,0.183132,0.176388,0.177124,0.178478,0.179809,0.181093,0.18231,0.183438,0.184458,0.185352,0.186106,0.186706,0.187142,0.187407,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496
2 BIOMASS-WOOD      ,2,3,0,0,0,0,2.730762,0.64344,0.58227,0.56872,0.547777,0.550062,0.554266,0.558398,0.562387,0.566166,0.569669,0.572837,0.575614,0.577955,0.579819,0.581173,0.581995,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227
2 BIOMASS-WOOD      ,2,4,0,0,0,0,2.779174,0.629955,2.554416,2.49497,2.403092,2.413116,2.43156,2.449687,2.467189,2.483766,2.499134,2.513031,2.525217,2.535486,2.54366,2.549602,2.553207,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416
3 BIOMASS-PULPING   ,3,1,0,0,0,0,2.574527,0.342459,0.344414,0.336399,0.324011,0.325362,0.327849,0.330293,0.332653,0.334888,0.33696,0.338834,0.340477,0.341862,0.342964,0.343765,0.344251,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414,0.344414
3 BIOMASS-PULPING   ,3,2,0,0,0,0,2.151386,0.382804,0.187496,0.183132,0.176388,0.177124,0.178478,0.179809,0.181093,0.18231,0.183438,0.184458,0.185352,0.186106,0.186706,0.187142,0.187407,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496,0.187496
3 BIOMASS-PULPING   ,3,3,0,0,0,0,2.730762,0.64344,0.58227,0.56872,0.547777,0.550062,0.554266,0.558398,0.562387,0.566166,0.569669,0.572837,0.575614,0.577955,0.579819,0.581173,0.581995,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227,0.58227
3 BIOMASS-PULPING   ,3,4,0,0,0,0,2.779174,0.629955,2.554416,2.49497,2.403092,2.413116,2.43156,2.449687,2.467189,2.483766,2.499134,2.513031,2.525217,2.535486,2.54366,2.549602,2.553207,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416,2.554416
4 GEOTHERMAL        ,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 GEOTHERMAL        ,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 GEOTHERMAL        ,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4 GEOTHERMAL        ,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 SOLAR             ,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 SOLAR             ,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 SOLAR             ,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 SOLAR             ,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 PHOTOVOLTAIC      ,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 PHOTOVOLTAIC      ,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 PHOTOVOLTAIC      ,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6 PHOTOVOLTAIC      ,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 WIND              ,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 WIND              ,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 WIND              ,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7 WIND              ,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 MSW               ,8,1,0,0,0,0,2.597375,1.553247,1.296595,1.308857,1.30382,1.248935,1.255156,1.261271,1.267174,1.272765,1.277949,1.282636,1.286747,1.29021,1.292967,1.294971,1.296188,1.296595,1.296595,1.296595,1.296595,1.296595,1.296595,1.296595,1.296595,1.296595,1.296595,1.296595,1.296595,1.296595,1.296595,1.296595,1.296595,1.296595
8 MSW               ,8,2,0,0,0,0,2.10332,1.285435,1.202307,1.213677,1.209007,1.158113,1.163881,1.169551,1.175025,1.18021,1.185017,1.189363,1.193175,1.196387,1.198943,1.200802,1.201929,1.202307,1.202307,1.202307,1.202307,1.202307,1.202307,1.202307,1.202307,1.202307,1.202307,1.202307,1.202307,1.202307,1.202307,1.202307,1.202307,1.202307
8 MSW               ,8,3,0,0,0,0,2.61396,1.326548,0.844922,0.852912,0.84963,0.813865,0.817918,0.821903,0.82575,0.829393,0.832771,0.835826,0.838504,0.840761,0.842558,0.843864,0.844657,0.844922,0.844922,0.844922,0.844922,0.844922,0.844922,0.844922,0.844922,0.844922,0.844922,0.844922,0.844922,0.844922,0.844922,0.844922,0.844922,0.844922
8 MSW               ,8,4,0,0,0,0,0.32669,0.245512,0.34607,0.349343,0.347998,0.333349,0.335009,0.336641,0.338217,0.33971,0.341093,0.342344,0.343441,0.344366,0.345102,0.345637,0.345961,0.34607,0.34607,0.34607,0.34607,0.34607,0.34607,0.34607,0.34607,0.34607,0.34607,0.34607,0.34607,0.34607,0.34607,0.34607,0.34607,0.34607
