MNUMYR,MNUMNR,MNUMYRVIN,M3,GDS_Vintage45V
39,25,34,2,0.2162
39,25,34,3,0.008
39,25,35,1,0.0409
39,25,35,2,0.0842
39,25,35,3,0.0054
39,25,36,1,0.0005
39,25,36,2,0.1423
39,25,36,3,0.0004
39,25,37,3,0.0004
39,25,38,1,0.1942
39,25,38,3,0.0004
39,25,39,1,0.4162
39,25,39,3,0.0004
40,1,34,1,0.0627
40,1,34,2,0.1399
40,1,35,1,0.0292
40,1,35,2,0.3594
40,1,35,3,0.0013
40,1,36,1,0.0114
40,1,36,2,0.2225
40,1,36,3,0.0015
40,1,37,3,0.0013
40,1,38,3,0.0013
40,1,39,3,0.0013
40,1,40,2,0.0164
40,1,40,3,0.0014
40,2,34,2,0.0456
40,2,35,2,0.048
40,2,35,3,0.0015
40,2,36,2,0.0263
40,2,36,3,0.0018
40,2,37,2,0.0123
40,2,37,3,0.0015
40,2,38,2,0.217
40,2,38,3,0.0015
40,2,39,2,0.272
40,2,39,3,0.0015
40,2,40,2,0.2463
40,2,40,3,0.0016
40,3,34,1,0.0173
40,3,34,2,0.2177
40,3,35,1,0.0185
40,3,35,2,0.2017
40,3,35,3,0.0019
40,3,36,1,0.0255
40,3,36,3,0.0011
40,3,37,1,0.0481
40,3,37,3,0.0009
40,3,38,1,0.1245
40,3,38,3,0.0009
40,3,39,3,0.0009
40,3,40,1,0.1638
40,3,40,3,0.001
40,4,34,1,0.0497
40,4,34,2,0.1384
40,4,35,1,0.0205
40,4,35,2,0.4546
40,4,35,3,0.0021
40,4,36,1,0.0318
40,4,36,2,0.1873
40,4,36,3,0.0062
40,4,37,3,0.0022
40,4,38,3,0.0021
40,4,39,1,0.1911
40,4,39,3,0.0021
40,4,40,1,0.3206
40,4,40,3,0.0023
40,5,34,1,0.0815
40,5,34,2,0.0299
40,5,35,2,0.026
40,5,35,3,0.0006
40,5,36,2,0.0984
40,5,36,3,0.0008
40,5,37,1,0.2332
40,5,37,3,0.0006
40,5,38,1,0.2098
40,5,38,3,0.0006
40,5,39,2,0.0408
40,5,39,3,0.0006
40,5,40,2,0.7097
40,5,40,3,0.0007
40,6,34,2,0.0628
40,6,35,1,0.3639
40,6,35,2,0.0807
40,6,35,3,0.0012
40,6,36,2,0.0471
40,6,36,3,0.0014
40,6,37,1,0.6361
40,6,37,3,0.0012
40,6,38,2,0.3195
40,6,38,3,0.0012
40,6,39,2,0.1506
40,6,39,3,0.0012
40,6,40,2,0.3144
40,6,40,3,0.0012
40,7,34,2,0.0799
40,7,34,3,0.0007
40,7,35,1,0.1416
40,7,35,2,0.1164
40,7,35,3,0.0001
40,7,36,1,0.1266
40,7,36,2,0.0688
40,7,36,3,0.0001
40,7,37,1,0.1086
40,7,37,3,0.0001
40,7,38,1,0.2383
40,7,38,3,0.0001
40,7,39,3,0.0001
40,7,40,1,0.1102
40,7,40,3,0.0001
40,8,34,1,0.5699
40,8,35,2,0.0038
40,8,35,3,0.0556
40,8,36,2,0.1068
40,9,34,1,0.1545
40,9,34,2,0.0967
40,9,35,1,0.035
40,9,35,2,0.2394
40,9,35,3,0.0024
40,9,36,1,0.1239
40,9,36,2,0.347
40,9,36,3,0
40,9,37,1,0.0813
40,9,37,3,0
40,9,38,3,0
40,9,39,3,0
40,9,40,3,0
40,10,34,1,0.0239
40,10,34,2,0.0266
40,10,35,1,0.3309
40,10,35,2,0.0378
40,10,35,3,0.0002
40,10,36,2,0.8057
40,10,36,3,0.0003
40,10,37,3,0.0003
40,10,38,3,0.0002
40,10,39,1,0.2996
40,10,39,3,0.0002
40,10,40,3,0.0003
40,11,34,1,0.0004
40,11,34,2,0.1638
40,11,35,2,0.4385
40,11,35,3,0.0016
40,11,36,1,0.0123
40,11,36,2,0.2622
40,11,36,3,0.0015
40,11,37,1,0.1776
40,11,37,3,0.0013
40,11,38,1,0.0326
40,11,38,3,0.0012
40,11,39,1,0.341
40,11,39,3,0.0012
40,11,40,1,0.0957
40,11,40,3,0.0013
40,12,34,1,0.0749
40,12,34,2,0.4201
40,12,35,2,0.0324
40,12,35,3,0.0001
40,12,36,1,0.0724
40,12,36,3,0.0001
40,12,37,3,0.0001
40,12,38,3,0.0001
40,12,39,3,0.0001
40,12,40,3,0.0001
40,13,34,2,0.0727
40,13,35,2,0.092
40,13,35,3,0.0007
40,13,36,2,0.0304
40,13,36,3,0.0009
40,13,37,1,0.4488
40,13,37,3,0.0007
40,13,38,3,0.0007
40,13,39,3,0.0007
40,13,40,2,0.4129
40,13,40,3,0.0008
40,14,34,2,0.0356
40,14,35,2,0.0311
40,14,35,3,0.0002
40,14,36,2,0.0136
40,14,36,3,0.0003
40,14,37,1,0.0146
40,14,37,2,0.0026
40,14,37,3,0.0002
40,14,38,1,0.0426
40,14,38,2,0.1584
40,14,38,3,0.0002
40,14,39,1,0.1023
40,14,39,2,0.4591
40,14,39,3,0.0002
40,14,40,1,0.8404
40,14,40,2,0.011
40,14,40,3,0.0002
40,15,34,2,0.0348
40,15,34,3,0.0869
40,15,35,2,0.0263
40,15,35,3,0.0877
40,15,36,2,0.0056
40,15,36,3,0.001
40,15,37,1,0.1429
40,15,37,3,0.0009
40,15,38,1,0.8571
40,15,38,3,0.0008
40,15,39,2,0.2557
40,15,39,3,0.0009
40,15,40,2,0.5184
40,15,40,3,0.0009
40,16,34,2,0.0263
40,16,35,2,0.0336
40,16,35,3,0.0002
40,16,36,3,0.0002
40,16,37,1,0.1776
40,16,37,3,0.0002
40,16,38,1,0.7404
40,16,38,2,0.1409
40,16,38,3,0.0002
40,16,39,2,0.377
40,16,39,3,0.0002
40,16,40,2,0.3925
40,16,40,3,0.0002
40,17,34,1,0.0427
40,17,34,2,0.0336
40,17,35,1,0.0213
40,17,35,2,0.0274
40,17,35,3,0.0029
40,17,36,2,0.2222
40,17,36,3,0.0035
40,17,37,1,0.0368
40,17,37,3,0.003
40,17,38,1,0.1611
40,17,38,3,0.0028
40,17,39,1,0.1048
40,17,39,2,0.2334
40,17,39,3,0.0029
40,17,40,2,0.4447
40,17,40,3,0.0031
40,18,34,1,0.0526
40,18,34,2,0.0032
40,18,35,3,0.0008
40,18,36,1,0.0132
40,18,36,2,0.9092
40,18,36,3,0.001
40,18,37,1,0.0464
40,18,37,3,0.0008
40,18,38,1,0.0898
40,18,38,3,0.0008
40,18,39,1,0.0466
40,18,39,3,0.0008
40,18,40,1,0.1437
40,18,40,2,0.0672
40,18,40,3,0.0009
40,19,34,2,0.3655
40,19,35,3,0.0002
40,19,36,1,0.0356
40,19,36,2,0.4513
40,19,36,3,0.0002
40,19,37,1,0.0998
40,19,37,3,0.0002
40,19,38,1,0.0042
40,19,38,3,0.0002
40,19,39,1,0.1216
40,19,39,3,0.0002
40,19,40,1,0.2733
40,19,40,3,0.0002
40,20,34,1,0.0219
40,20,34,2,0.1418
40,20,35,1,0.0149
40,20,35,2,0.2027
40,20,35,3,0.001
40,20,36,1,0.0175
40,20,36,2,0.0354
40,20,36,3,0.0012
40,20,37,1,0.2854
40,20,37,3,0.001
40,20,38,3,0.001
40,20,39,1,0.275
40,20,39,3,0.001
40,20,40,1,0.026
40,20,40,2,0.3282
40,20,40,3,0.0039
40,21,34,1,0.0274
40,21,34,2,0.0536
40,21,34,3,0.0002
40,21,35,1,0.0246
40,21,35,2,0.1213
40,21,35,3,0.0004
40,21,36,1,0.0378
40,21,36,2,0.0121
40,21,36,3,0.0003
40,21,37,3,0.0003
40,21,38,2,0.0303
40,21,38,3,0.0002
40,21,39,1,0.1747
40,21,39,2,0.1496
40,21,39,3,0.0003
40,21,40,1,0.3169
40,21,40,2,0.2445
40,21,40,3,0.0003
40,22,34,2,0.1103
40,22,34,3,0.0021
40,22,35,1,0.0054
40,22,35,2,0.0942
40,22,35,3,0.0019
40,22,36,1,0.0031
40,22,36,2,0.1306
40,22,36,3,0.001
40,22,37,3,0.0009
40,22,38,3,0.0111
40,22,39,3,0.0111
40,22,40,3,0.0111
40,23,34,1,0.0311
40,23,34,2,0.2374
40,23,34,3,0.0006
40,23,35,1,0.056
40,23,35,2,0.0856
40,23,35,3,0.0002
40,23,36,1,0.0646
40,23,36,2,0.2607
40,23,36,3,0.0001
40,23,37,3,0.0001
40,23,38,3,0.0001
40,23,39,3,0.0001
40,23,40,3,0.0001
40,24,34,1,0.0246
40,24,34,2,0.2957
40,24,35,1,0.0123
40,24,35,2,0.2385
40,24,35,3,0.0045
40,24,36,1,0.0311
40,24,36,2,0.0465
40,24,36,3,0.0053
40,24,37,1,0.0695
40,24,37,3,0.0046
40,24,38,1,0.1372
40,24,38,3,0.0044
40,24,39,1,0.1613
40,24,39,3,0.0045
40,24,40,1,0.2157
40,24,40,3,0.0048
40,25,34,2,0.2162
40,25,34,3,0.0079
40,25,35,1,0.0385
40,25,35,2,0.0842
40,25,35,3,0.0054
40,25,36,1,0.0005
40,25,36,2,0.1423
40,25,36,3,0.0004
40,25,37,3,0.0004
40,25,38,1,0.1828
40,25,38,3,0.0004
40,25,39,1,0.3403
40,25,39,3,0.0004
40,25,40,1,0.1103
40,25,40,3,0.0004
41,1,34,1,0.0627
41,1,34,2,0.1224
41,1,35,1,0.0292
41,1,35,2,0.3144
41,1,35,3,0.0013
41,1,36,1,0.0114
41,1,36,2,0.1946
41,1,36,3,0.0015
41,1,37,3,0.0013
41,1,38,3,0.0013
41,1,39,3,0.0013
41,1,40,2,0.0181
41,1,40,3,0.0014
41,1,41,2,0.1214
41,1,41,3,0.0014
41,2,34,2,0.0424
41,2,35,2,0.0446
41,2,35,3,0.0015
41,2,36,2,0.0244
41,2,36,3,0.0018
41,2,37,2,0.0114
41,2,37,3,0.0015
41,2,38,2,0.2015
41,2,38,3,0.0015
41,2,39,2,0.2526
41,2,39,3,0.0015
41,2,40,2,0.2244
41,2,40,3,0.0016
41,2,41,2,0.0757
41,2,41,3,0.0016
41,3,34,1,0.0138
41,3,34,2,0.2177
41,3,35,1,0.0148
41,3,35,2,0.2017
41,3,35,3,0.0019
41,3,36,1,0.0203
41,3,36,3,0.0011
41,3,37,1,0.0384
41,3,37,3,0.0009
41,3,38,1,0.0994
41,3,38,3,0.0009
41,3,39,3,0.0009
41,3,40,1,0.1323
41,3,40,3,0.001
41,3,41,1,0.2032
41,3,41,3,0.001
41,4,34,1,0.0337
41,4,34,2,0.1384
41,4,35,1,0.0138
41,4,35,2,0.4546
41,4,35,3,0.0021
41,4,36,1,0.0215
41,4,36,2,0.1873
41,4,36,3,0.0062
41,4,37,3,0.0022
41,4,38,3,0.0021
41,4,39,1,0.1293
41,4,39,3,0.0021
41,4,40,1,0.1116
41,4,40,3,0.0023
41,4,41,1,0.4287
41,4,41,3,0.0023
41,5,34,1,0.0535
41,5,34,2,0.0299
41,5,35,2,0.026
41,5,35,3,0.0006
41,5,36,2,0.0984
41,5,36,3,0.0008
41,5,37,1,0.1532
41,5,37,3,0.0006
41,5,38,1,0.1379
41,5,38,3,0.0006
41,5,39,2,0.0408
41,5,39,3,0.0006
41,5,40,2,0.7065
41,5,40,3,0.0007
41,5,41,1,0.3427
41,5,41,2,0.0031
41,5,41,3,0.0007
41,6,34,2,0.0456
41,6,35,1,0.3639
41,6,35,2,0.0586
41,6,35,3,0.0012
41,6,36,2,0.0342
41,6,36,3,0.0014
41,6,37,1,0.6361
41,6,37,3,0.0012
41,6,38,2,0.2319
41,6,38,3,0.0011
41,6,39,2,0.1093
41,6,39,3,0.0012
41,6,40,2,0.2178
41,6,40,3,0.0012
41,6,41,2,0.2846
41,6,41,3,0.0013
41,7,34,2,0.0799
41,7,34,3,0.0007
41,7,35,1,0.1168
41,7,35,2,0.1164
41,7,35,3,0.0001
41,7,36,1,0.1044
41,7,36,2,0.0688
41,7,36,3,0.0001
41,7,37,1,0.0896
41,7,37,3,0.0001
41,7,38,1,0.1966
41,7,38,3,0.0001
41,7,39,3,0.0001
41,7,40,1,0.125
41,7,40,3,0.0001
41,7,41,1,0.1412
41,7,41,3,0.0001
41,8,34,1,0.2095
41,8,35,2,0.0038
41,8,35,3,0.0556
41,8,36,2,0.1068
41,8,41,1,0.6324
41,9,34,1,0.1545
41,9,34,2,0.0967
41,9,35,1,0.035
41,9,35,2,0.2394
41,9,35,3,0.0024
41,9,36,1,0.1239
41,9,36,2,0.347
41,9,36,3,0
41,9,37,1,0.0813
41,9,37,3,0
41,9,38,3,0
41,9,39,3,0
41,9,40,3,0
41,9,41,3,0
41,10,34,1,0.0128
41,10,34,2,0.0266
41,10,35,1,0.1769
41,10,35,2,0.0378
41,10,35,3,0.0002
41,10,36,2,0.8057
41,10,36,3,0.0003
41,10,37,3,0.0003
41,10,38,3,0.0002
41,10,39,1,0.1601
41,10,39,3,0.0002
41,10,40,3,0.0003
41,10,41,1,0.4659
41,10,41,3,0.0003
41,11,34,1,0.0004
41,11,34,2,0.1638
41,11,35,2,0.4385
41,11,35,3,0.0016
41,11,36,1,0.0123
41,11,36,2,0.2622
41,11,36,3,0.0015
41,11,37,1,0.1776
41,11,37,3,0.0013
41,11,38,1,0.0326
41,11,38,3,0.0012
41,11,39,1,0.341
41,11,39,3,0.0012
41,11,40,3,0.0013
41,11,41,1,0.0957
41,11,41,3,0.0013
41,12,34,1,0.0749
41,12,34,2,0.4201
41,12,35,2,0.0324
41,12,35,3,0.0001
41,12,36,1,0.0724
41,12,36,3,0.0001
41,12,37,3,0.0001
41,12,38,3,0.0001
41,12,39,3,0.0001
41,12,40,3,0.0001
41,12,41,3,0.0001
41,13,34,2,0.0474
41,13,35,2,0.0601
41,13,35,3,0.0007
41,13,36,2,0.0198
41,13,36,3,0.0009
41,13,37,1,0.4488
41,13,37,3,0.0007
41,13,38,3,0.0007
41,13,39,3,0.0007
41,13,40,2,0.2698
41,13,40,3,0.0008
41,13,41,2,0.3469
41,13,41,3,0.0008
41,14,34,2,0.0244
41,14,35,2,0.0213
41,14,35,3,0.0002
41,14,36,2,0.0093
41,14,36,3,0.0003
41,14,37,1,0.0146
41,14,37,2,0.0018
41,14,37,3,0.0002
41,14,38,1,0.0426
41,14,38,2,0.1083
41,14,38,3,0.0002
41,14,39,1,0.1023
41,14,39,2,0.3138
41,14,39,3,0.0002
41,14,40,1,0.8404
41,14,40,3,0.0002
41,14,41,2,0.3241
41,14,41,3,0.0003
41,15,34,2,0.0252
41,15,34,3,0.0868
41,15,35,2,0.019
41,15,35,3,0.0877
41,15,36,2,0.0041
41,15,36,3,0.001
41,15,37,1,0.1429
41,15,37,3,0.0009
41,15,38,1,0.8571
41,15,38,3,0.0008
41,15,39,2,0.1851
41,15,39,3,0.0009
41,15,40,2,0.2941
41,15,40,3,0.0009
41,15,41,2,0.3572
41,15,41,3,0.0009
41,16,34,2,0.0243
41,16,35,2,0.031
41,16,35,3,0.0002
41,16,36,3,0.0002
41,16,37,1,0.1776
41,16,37,3,0.0002
41,16,38,1,0.7404
41,16,38,2,0.1299
41,16,38,3,0.0002
41,16,39,2,0.3476
41,16,39,3,0.0002
41,16,40,2,0.1089
41,16,40,3,0.0002
41,16,41,2,0.331
41,16,41,3,0.0002
41,17,34,1,0.0334
41,17,34,2,0.0336
41,17,35,1,0.0167
41,17,35,2,0.0274
41,17,35,3,0.0029
41,17,36,2,0.2222
41,17,36,3,0.0034
41,17,37,1,0.0288
41,17,37,3,0.0029
41,17,38,1,0.1259
41,17,38,3,0.0028
41,17,39,1,0.0819
41,17,39,2,0.2334
41,17,39,3,0.0029
41,17,40,2,0.8785
41,17,40,3,0.0031
41,17,41,1,0.2164
41,17,41,3,0.0031
41,18,34,1,0.0526
41,18,34,2,0.0032
41,18,35,3,0.0008
41,18,36,1,0.0132
41,18,36,2,0.9092
41,18,36,3,0.001
41,18,37,1,0.0464
41,18,37,3,0.0008
41,18,38,1,0.0898
41,18,38,3,0.0008
41,18,39,1,0.0466
41,18,39,3,0.0008
41,18,40,1,0.1601
41,18,40,3,0.0009
41,18,41,2,0.0672
41,18,41,3,0.0009
41,19,34,2,0.3655
41,19,35,3,0.0002
41,19,36,1,0.0338
41,19,36,2,0.4513
41,19,36,3,0.0002
41,19,37,1,0.0948
41,19,37,3,0.0002
41,19,38,1,0.004
41,19,38,3,0.0002
41,19,39,1,0.1155
41,19,39,3,0.0002
41,19,40,1,0.2162
41,19,40,3,0.0002
41,19,41,1,0.093
41,19,41,3,0.0002
41,20,34,1,0.0153
41,20,34,2,0.1418
41,20,35,1,0.0104
41,20,35,2,0.2027
41,20,35,3,0.001
41,20,36,1,0.0122
41,20,36,2,0.0354
41,20,36,3,0.0012
41,20,37,1,0.1995
41,20,37,3,0.001
41,20,38,3,0.001
41,20,39,1,0.1923
41,20,39,3,0.001
41,20,40,1,0.2821
41,20,40,3,0.0039
41,20,41,1,0.0369
41,20,41,2,0.3282
41,20,41,3,0.0039
41,21,34,1,0.0275
41,21,34,2,0.0383
41,21,34,3,0.0002
41,21,35,1,0.0246
41,21,35,2,0.0866
41,21,35,3,0.0004
41,21,36,1,0.0378
41,21,36,2,0.0086
41,21,36,3,0.0003
41,21,37,3,0.0003
41,21,38,2,0.0216
41,21,38,3,0.0002
41,21,39,1,0.1748
41,21,39,2,0.1068
41,21,39,3,0.0003
41,21,40,2,0.2874
41,21,40,3,0.0003
41,21,41,1,0.317
41,21,41,2,0.173
41,21,41,3,0.0003
41,22,34,2,0.1103
41,22,34,3,0.0021
41,22,35,1,0.004
41,22,35,2,0.0942
41,22,35,3,0.0019
41,22,36,1,0.0023
41,22,36,2,0.1306
41,22,36,3,0.001
41,22,37,3,0.0008
41,22,38,3,0.011
41,22,39,3,0.011
41,22,40,3,0.011
41,22,41,1,0.2654
41,22,41,3,0.011
41,23,34,1,0.0247
41,23,34,2,0.2374
41,23,34,3,0.0006
41,23,35,1,0.0445
41,23,35,2,0.0856
41,23,35,3,0.0002
41,23,36,1,0.0514
41,23,36,2,0.2607
41,23,36,3,0.0001
41,23,37,3,0.0001
41,23,38,3,0.0001
41,23,39,3,0.0001
41,23,40,3,0.0001
41,23,41,1,0.2052
41,23,41,3,0.0001
41,24,34,1,0.0246
41,24,34,2,0.2512
41,24,35,1,0.0123
41,24,35,2,0.2026
41,24,35,3,0.0045
41,24,36,1,0.0311
41,24,36,2,0.0395
41,24,36,3,0.0053
41,24,37,1,0.0695
41,24,37,3,0.0045
41,24,38,1,0.1372
41,24,38,3,0.0044
41,24,39,1,0.1613
41,24,39,3,0.0044
41,24,40,1,0.1532
41,24,40,2,0.3643
41,24,40,3,0.0047
41,24,41,1,0.0625
41,24,41,3,0.0048
41,25,34,2,0.2162
41,25,34,3,0.0079
41,25,35,1,0.0385
41,25,35,2,0.0842
41,25,35,3,0.0054
41,25,36,1,0.0005
41,25,36,2,0.1423
41,25,36,3,0.0004
41,25,37,3,0.0004
41,25,38,1,0.1828
41,25,38,3,0.0004
41,25,39,1,0.3403
41,25,39,3,0.0004
41,25,40,1,0.1978
41,25,40,3,0.0004
41,25,41,3,0.0004
42,1,34,1,0.05
42,1,34,2,0.1086
42,1,35,1,0.0232
42,1,35,2,0.279
42,1,35,3,0.0013
42,1,36,1,0.0091
42,1,36,2,0.1727
42,1,36,3,0.0015
42,1,37,3,0.0013
42,1,38,3,0.0013
42,1,39,3,0.0013
42,1,40,2,0.0161
42,1,40,3,0.0014
42,1,41,1,0.0321
42,1,41,2,0.1244
42,1,41,3,0.0014
42,1,42,1,0.171
42,1,42,2,0.0959
42,1,42,3,0.0014
42,2,34,2,0.0424
42,2,35,2,0.0446
42,2,35,3,0.0015
42,2,36,2,0.0244
42,2,36,3,0.0018
42,2,37,2,0.0114
42,2,37,3,0.0015
42,2,38,2,0.2015
42,2,38,3,0.0015
42,2,39,2,0.2526
42,2,39,3,0.0015
42,2,40,2,0.2244
42,2,40,3,0.0016
42,2,41,2,0.0565
42,2,41,3,0.0016
42,2,42,2,0.0192
42,2,42,3,0.0017
42,3,34,1,0.0126
42,3,34,2,0.2177
42,3,35,1,0.0135
42,3,35,2,0.2017
42,3,35,3,0.0019
42,3,36,1,0.0187
42,3,36,3,0.0011
42,3,37,1,0.0352
42,3,37,3,0.0009
42,3,38,1,0.0913
42,3,38,3,0.0009
42,3,39,3,0.0009
42,3,40,1,0.1215
42,3,40,3,0.001
42,3,41,1,0.2214
42,3,41,3,0.001
42,3,42,1,0.0499
42,3,42,3,0.001
42,4,34,1,0.0249
42,4,34,2,0.1026
42,4,35,1,0.0102
42,4,35,2,0.337
42,4,35,3,0.0021
42,4,36,1,0.0159
42,4,36,2,0.1389
42,4,36,3,0.0062
42,4,37,3,0.0022
42,4,38,3,0.0021
42,4,39,1,0.0957
42,4,39,3,0.0021
42,4,40,1,0.0826
42,4,40,3,0.0023
42,4,41,1,0.2578
42,4,41,3,0.0023
42,4,42,1,0.3193
42,4,42,2,0.2586
42,4,42,3,0.0024
42,5,34,1,0.0409
42,5,34,2,0.0299
42,5,35,2,0.026
42,5,35,3,0.0006
42,5,36,2,0.0984
42,5,36,3,0.0008
42,5,37,1,0.117
42,5,37,3,0.0006
42,5,38,1,0.1053
42,5,38,3,0.0006
42,5,39,2,0.0408
42,5,39,3,0.0006
42,5,40,2,0.7065
42,5,40,3,0.0007
42,5,41,1,0.2575
42,5,41,3,0.0007
42,5,42,1,0.2405
42,5,42,2,0.0031
42,5,42,3,0.0007
42,6,34,2,0.0354
42,6,35,1,0.3639
42,6,35,2,0.0455
42,6,35,3,0.0012
42,6,36,2,0.0266
42,6,36,3,0.0014
42,6,37,1,0.6361
42,6,37,3,0.0012
42,6,38,2,0.1801
42,6,38,3,0.0011
42,6,39,2,0.0849
42,6,39,3,0.0012
42,6,40,2,0.1691
42,6,40,3,0.0012
42,6,41,2,0.2084
42,6,41,3,0.0013
42,6,42,2,0.236
42,6,42,3,0.0013
42,7,34,2,0.0799
42,7,34,3,0.0007
42,7,35,1,0.1168
42,7,35,2,0.1164
42,7,35,3,0.0001
42,7,36,1,0.1044
42,7,36,2,0.0688
42,7,36,3,0.0001
42,7,37,1,0.0896
42,7,37,3,0.0001
42,7,38,1,0.1966
42,7,38,3,0.0001
42,7,39,3,0.0001
42,7,40,1,0.125
42,7,40,3,0.0001
42,7,41,1,0.1753
42,7,41,3,0.0001
42,7,42,3,0.0001
42,8,34,1,0.2095
42,8,35,2,0.0038
42,8,35,3,0.0556
42,8,36,2,0.1068
42,8,41,1,0.6324
42,9,34,1,0.1536
42,9,34,2,0.0967
42,9,35,1,0.0348
42,9,35,2,0.2394
42,9,35,3,0.0024
42,9,36,1,0.1232
42,9,36,2,0.347
42,9,36,3,0
42,9,37,1,0.0808
42,9,37,3,0
42,9,38,3,0
42,9,39,3,0
42,9,40,3,0
42,9,41,3,0
42,9,42,1,0.0052
42,9,42,3,0
42,10,34,1,0.0071
42,10,34,2,0.0266
42,10,35,1,0.0991
42,10,35,2,0.0378
42,10,35,3,0.0002
42,10,36,2,0.8057
42,10,36,3,0.0003
42,10,37,3,0.0003
42,10,38,3,0.0002
42,10,39,1,0.0897
42,10,39,3,0.0002
42,10,40,3,0.0003
42,10,41,1,0.261
42,10,41,3,0.0003
42,10,42,1,0.4423
42,10,42,3,0.0003
42,11,34,1,0.0002
42,11,34,2,0.1638
42,11,35,2,0.4385
42,11,35,3,0.0016
42,11,36,1,0.0067
42,11,36,2,0.2622
42,11,36,3,0.0015
42,11,37,1,0.0968
42,11,37,3,0.0013
42,11,38,1,0.0178
42,11,38,3,0.0012
42,11,39,1,0.1859
42,11,39,3,0.0012
42,11,40,3,0.0013
42,11,41,3,0.0013
42,11,42,1,0.5071
42,11,42,3,0.0014
42,12,34,1,0.0749
42,12,34,2,0.4201
42,12,35,2,0.0324
42,12,35,3,0.0001
42,12,36,1,0.0724
42,12,36,3,0.0001
42,12,37,3,0.0001
42,12,38,3,0.0001
42,12,39,3,0.0001
42,12,40,3,0.0001
42,12,41,3,0.0001
42,12,42,3,0.0001
42,13,34,2,0.0384
42,13,35,2,0.0486
42,13,35,3,0.0007
42,13,36,2,0.016
42,13,36,3,0.0009
42,13,37,1,0.4488
42,13,37,3,0.0007
42,13,38,3,0.0007
42,13,39,3,0.0007
42,13,40,2,0.2183
42,13,40,3,0.0008
42,13,41,2,0.281
42,13,41,3,0.0008
42,13,42,2,0.1906
42,13,42,3,0.0008
42,14,34,2,0.0244
42,14,35,2,0.0213
42,14,35,3,0.0002
42,14,36,2,0.0093
42,14,36,3,0.0003
42,14,37,1,0.0146
42,14,37,2,0.0018
42,14,37,3,0.0002
42,14,38,1,0.0426
42,14,38,2,0.1083
42,14,38,3,0.0002
42,14,39,1,0.1023
42,14,39,2,0.3138
42,14,39,3,0.0002
42,14,40,1,0.8404
42,14,40,3,0.0002
42,14,41,2,0.178
42,14,41,3,0.0003
42,14,42,2,0.1461
42,14,42,3,0.0003
42,15,34,2,0.0199
42,15,34,3,0.0867
42,15,35,2,0.015
42,15,35,3,0.0876
42,15,36,2,0.0032
42,15,36,3,0.001
42,15,37,1,0.1429
42,15,37,3,0.0009
42,15,38,1,0.8571
42,15,38,3,0.0008
42,15,39,2,0.146
42,15,39,3,0.0009
42,15,40,2,0.2319
42,15,40,3,0.0009
42,15,41,2,0.2253
42,15,41,3,0.0009
42,15,42,2,0.2678
42,15,42,3,0.001
42,16,34,2,0.0234
42,16,35,2,0.0299
42,16,35,3,0.0002
42,16,36,3,0.0002
42,16,37,1,0.1776
42,16,37,3,0.0002
42,16,38,1,0.7404
42,16,38,2,0.1253
42,16,38,3,0.0002
42,16,39,2,0.3353
42,16,39,3,0.0002
42,16,40,2,0.1051
42,16,40,3,0.0002
42,16,41,2,0.2685
42,16,41,3,0.0002
42,16,42,2,0.0862
42,16,42,3,0.0002
42,17,34,1,0.0312
42,17,34,2,0.0336
42,17,35,1,0.0156
42,17,35,2,0.0274
42,17,35,3,0.0029
42,17,36,2,0.2222
42,17,36,3,0.0034
42,17,37,1,0.0269
42,17,37,3,0.0029
42,17,38,1,0.1178
42,17,38,3,0.0028
42,17,39,1,0.0766
42,17,39,2,0.2334
42,17,39,3,0.0029
42,17,40,2,0.8785
42,17,40,3,0.0031
42,17,41,1,0.1422
42,17,41,3,0.0031
42,17,42,1,0.1248
42,17,42,3,0.0032
42,18,34,1,0.0526
42,18,34,2,0.0032
42,18,35,3,0.0008
42,18,36,1,0.0132
42,18,36,2,0.9092
42,18,36,3,0.001
42,18,37,1,0.0464
42,18,37,3,0.0008
42,18,38,1,0.0898
42,18,38,3,0.0008
42,18,39,1,0.0466
42,18,39,3,0.0008
42,18,40,1,0.1601
42,18,40,3,0.0009
42,18,41,3,0.0009
42,18,42,2,0.0672
42,18,42,3,0.0009
42,19,34,2,0.3655
42,19,35,3,0.0002
42,19,36,1,0.0338
42,19,36,2,0.4513
42,19,36,3,0.0002
42,19,37,1,0.0948
42,19,37,3,0.0002
42,19,38,1,0.004
42,19,38,3,0.0002
42,19,39,1,0.1155
42,19,39,3,0.0002
42,19,40,1,0.2162
42,19,40,3,0.0002
42,19,41,1,0.0915
42,19,41,3,0.0002
42,19,42,1,0.0015
42,19,42,3,0.0002
42,20,34,1,0.0134
42,20,34,2,0.1178
42,20,35,1,0.0091
42,20,35,2,0.1683
42,20,35,3,0.001
42,20,36,1,0.0107
42,20,36,2,0.0294
42,20,36,3,0.0012
42,20,37,1,0.1748
42,20,37,3,0.001
42,20,38,3,0.001
42,20,39,1,0.1684
42,20,39,3,0.001
42,20,40,1,0.2471
42,20,40,3,0.0039
42,20,41,2,0.2721
42,20,41,3,0.0039
42,20,42,1,0.1564
42,20,42,2,0.17
42,20,42,3,0.004
42,21,34,1,0.0276
42,21,34,2,0.0329
42,21,34,3,0.0002
42,21,35,1,0.0247
42,21,35,2,0.0745
42,21,35,3,0.0004
42,21,36,1,0.038
42,21,36,2,0.0074
