 mnumyr,mnumnr,m24,m4,LDLM
36,8,20,1,882.793
36,8,21,1,900.173
36,8,22,1,902.504
36,8,23,1,912.405
36,8,24,1,913.722
36,8,1,2,1339.927
36,8,2,2,1336.307
36,8,3,2,1313.071
36,8,4,2,1297.499
36,8,5,2,1286.573
36,8,6,2,1338.438
36,8,7,2,1373.256
36,8,8,2,1525.146
36,8,9,2,1669.935
36,8,10,2,1731.619
36,8,11,2,1762.081
36,8,12,2,1788.150
36,8,13,2,1800.195
36,8,14,2,1799.552
36,8,15,2,1777.606
36,8,16,2,1729.700
36,8,17,2,1613.149
36,8,18,2,1491.537
36,8,19,2,1369.346
36,8,20,2,1329.502
36,8,21,2,1341.619
36,8,22,2,1314.721
36,8,23,2,1333.836
36,8,24,2,1352.336
36,8,1,3,788.704
36,8,2,3,788.445
36,8,3,3,770.711
36,8,4,3,753.845
36,8,5,3,736.613
36,8,6,3,751.589
36,8,7,3,765.583
36,8,8,3,812.282
36,8,9,3,861.321
36,8,10,3,873.780
36,8,11,3,884.797
36,8,12,3,891.765
36,8,13,3,896.440
36,8,14,3,893.675
36,8,15,3,894.452
36,8,16,3,887.237
36,8,17,3,844.535
36,8,18,3,824.684
36,8,19,3,810.888
36,8,20,3,799.078
36,8,21,3,790.343
36,8,22,3,774.213
36,8,23,3,795.160
36,8,24,3,801.300
36,8,1,4,1736.481
36,8,2,4,1704.621
36,8,3,4,1644.147
36,8,4,4,1641.586
36,8,5,4,1628.627
36,8,6,4,1650.042
36,8,7,4,1661.725
36,8,8,4,1699.887
36,8,9,4,1792.251
36,8,10,4,1811.092
36,8,11,4,1833.213
36,8,12,4,1848.318
36,8,13,4,1849.672
36,8,14,4,1850.885
36,8,15,4,1847.712
36,8,16,4,1845.460
36,8,17,4,1800.152
36,8,18,4,1797.803
36,8,19,4,1734.239
36,8,20,4,1684.232
36,8,21,4,1696.333
36,8,22,4,1716.177
36,8,23,4,1714.448
36,8,24,4,1710.768
36,9,1,1,390.339
36,9,2,1,389.920
36,9,3,1,379.637
36,9,4,1,370.792
36,9,5,1,356.809
36,9,6,1,358.136
36,9,7,1,367.704
36,9,8,1,403.306
36,9,9,1,485.609
36,9,10,1,629.651
36,9,11,1,643.111
36,9,12,1,694.042
36,9,13,1,702.766
36,9,14,1,672.415
36,9,15,1,584.131
36,9,16,1,509.226
36,9,17,1,440.333
36,9,18,1,396.443
36,9,19,1,383.709
36,9,20,1,374.159
36,9,21,1,375.265
36,9,22,1,369.318
36,9,23,1,376.299
36,9,24,1,383.066
36,9,1,2,518.407
36,9,2,2,527.411
36,9,3,2,516.959
36,9,4,2,531.978
36,9,5,2,552.295
36,9,6,2,554.876
36,9,7,2,573.043
36,9,8,2,635.631
36,9,9,2,799.610
36,9,10,2,982.058
36,9,11,2,1030.287
36,9,12,2,1017.129
36,9,13,2,1016.084
36,9,14,2,919.118
36,9,15,2,867.868
36,9,16,2,813.426
36,9,17,2,644.113
36,9,18,2,568.455
36,9,19,2,523.350
36,9,20,2,525.381
36,9,21,2,529.106
36,9,22,2,541.039
36,9,23,2,532.958
36,9,24,2,523.661
36,9,1,3,296.352
36,9,2,3,298.938
36,9,3,3,293.221
36,9,4,3,300.921
36,9,5,3,307.928
36,9,6,3,320.156
36,9,7,3,334.862
36,9,8,3,368.987
36,9,9,3,406.194
36,9,10,3,504.587
36,9,11,3,523.499
36,9,12,3,553.863
36,9,13,3,530.027
36,9,14,3,474.453
36,9,15,3,440.181
36,9,16,3,393.268
36,9,17,3,337.666
36,9,18,3,330.747
36,9,19,3,327.698
36,9,20,3,326.630
36,9,21,3,325.109
36,9,22,3,318.666
36,9,23,3,308.597
36,9,24,3,297.809
36,9,1,4,661.652
36,9,2,4,668.482
36,9,3,4,672.261
36,9,4,4,709.501
36,9,5,4,736.427
36,9,6,4,730.489
36,9,7,4,734.030
36,9,8,4,745.428
36,9,9,4,849.289
36,9,10,4,1028.218
36,9,11,4,1017.143
36,9,12,4,1073.690
36,9,13,4,1167.993
36,9,14,4,1044.068
36,9,15,4,957.881
36,9,16,4,866.500
36,9,17,4,740.555
36,9,18,4,699.205
36,9,19,4,685.928
36,9,20,4,668.404
36,9,21,4,680.128
36,9,22,4,720.997
36,9,23,4,680.577
36,9,24,4,660.877
36,10,1,1,1768.459
36,10,2,1,1761.010
36,10,3,1,1700.914
36,10,4,1,1667.741
36,10,5,1,1668.858
36,10,6,1,1688.714
36,10,7,1,1873.789
36,10,8,1,2485.824
36,10,9,1,2959.102
36,10,10,1,3285.823
36,10,11,1,3387.339
36,10,12,1,3528.239
36,10,13,1,3543.675
36,10,14,1,3479.950
36,10,15,1,3249.605
36,10,16,1,3084.041
36,10,17,1,2845.564
36,10,18,1,2249.716
36,10,19,1,1810.116
36,10,20,1,1733.647
36,10,21,1,1727.860
36,10,22,1,1696.162
36,10,23,1,1723.971
36,10,24,1,1747.115
36,10,1,2,1756.335
36,10,2,2,1713.697
36,10,3,2,1671.356
36,10,4,2,1716.451
36,10,5,2,1975.635
36,10,6,2,2036.157
36,10,7,2,2319.984
36,10,8,2,3246.390
36,10,9,2,4239.305
36,10,10,2,4832.841
36,10,11,2,4961.288
36,10,12,2,5071.634
36,10,13,2,5087.559
36,10,14,2,5059.982
36,10,15,2,4891.226
36,10,16,2,4344.655
36,10,17,2,3281.613
36,10,18,2,2218.632
36,10,19,2,1781.711
36,10,20,2,1704.145
36,10,21,2,1708.875
36,10,22,2,1695.766
36,10,23,2,1719.800
36,10,24,2,1727.786
36,10,1,3,1401.090
36,10,2,3,1393.610
36,10,3,3,1357.535
36,10,4,3,1340.175
36,10,5,3,1369.693
36,10,6,3,1342.055
36,10,7,3,1559.339
36,10,8,3,2161.272
36,10,9,3,2668.909
36,10,10,3,2851.164
36,10,11,3,2932.532
36,10,12,3,3011.174
36,10,13,3,3042.442
36,10,14,3,2971.435
36,10,15,3,2888.579
36,10,16,3,2592.874
36,10,17,3,1870.783
36,10,18,3,1435.733
36,10,19,3,1376.323
36,10,20,3,1366.960
36,10,21,3,1360.106
36,10,22,3,1365.809
36,10,23,3,1370.804
36,10,24,3,1389.016
36,10,1,4,2859.789
36,10,2,4,2826.613
36,10,3,4,2807.509
36,10,4,4,2871.053
36,10,5,4,3026.569
36,10,6,4,3035.401
36,10,7,4,3004.101
36,10,8,4,3764.861
36,10,9,4,5161.823
36,10,10,4,5799.183
36,10,11,4,5966.016
36,10,12,4,6141.824
36,10,13,4,6174.611
36,10,14,4,6015.408
36,10,15,4,5877.886
36,10,16,4,5473.146
36,10,17,4,4148.767
36,10,18,4,3140.906
36,10,19,4,2858.899
36,10,20,4,2772.926
36,10,21,4,2778.599
36,10,22,4,2771.432
36,10,23,4,2762.665
36,10,24,4,2803.483
36,11,1,1,1936.252
36,11,2,1,1925.062
36,11,3,1,1890.385
36,11,4,1,1900.495
36,11,5,1,1924.134
36,11,6,1,1959.581
36,11,7,1,2231.306
36,11,8,1,2833.497
36,11,9,1,3325.779
36,11,10,1,3492.669
36,11,11,1,3566.402
36,11,12,1,3614.214
36,11,13,1,3613.514
36,11,14,1,3595.423
36,11,15,1,3517.772
36,11,16,1,3432.737
36,11,17,1,3269.158
36,11,18,1,2223.370
36,11,19,1,1704.826
36,11,20,1,1855.101
36,11,21,1,1896.637
36,11,22,1,1907.983
36,11,23,1,1907.743
36,11,24,1,1921.474
36,11,1,2,1633.981
36,11,2,2,1512.816
36,11,3,2,1525.167
36,11,4,2,1574.873
36,11,5,2,1635.296
36,11,6,2,1584.071
36,11,7,2,1734.445
36,11,8,2,3024.759
36,11,9,2,4321.281
36,11,10,2,5171.464
36,11,11,2,5480.537
36,11,12,2,5573.095
36,11,13,2,5616.723
36,11,14,2,5584.102
36,11,15,2,5441.812
36,11,16,2,4777.157
36,11,17,2,3209.564
36,11,18,2,1804.597
36,11,19,2,1235.243
36,11,20,2,1185.277
36,11,21,2,1241.011
36,11,22,2,1344.217
36,11,23,2,1404.480
36,11,24,2,1422.196
36,11,1,3,1147.132
36,11,2,3,1117.998
36,11,3,3,1105.233
36,11,4,3,1102.547
36,11,5,3,1209.457
36,11,6,3,1172.092
36,11,7,3,1327.492
36,11,8,3,2183.172
36,11,9,3,2767.243
36,11,10,3,3087.269
36,11,11,3,3250.132
36,11,12,3,3290.092
36,11,13,3,3294.104
36,11,14,3,3304.893
36,11,15,3,3220.773
36,11,16,3,2930.667
36,11,17,3,1879.823
36,11,18,3,989.461
36,11,19,3,829.674
36,11,20,3,880.700
36,11,21,3,974.059
36,11,22,3,1087.922
36,11,23,3,1110.111
36,11,24,3,1117.684
36,11,1,4,2785.457
36,11,2,4,2762.998
36,11,3,4,2794.981
36,11,4,4,2862.698
36,11,5,4,3193.269
36,11,6,4,3207.362
36,11,7,4,2982.096
36,11,8,4,3711.322
36,11,9,4,5964.415
36,11,10,4,6718.877
36,11,11,4,6840.333
36,11,12,4,6891.723
36,11,13,4,6934.630
36,11,14,4,6885.014
36,11,15,4,6742.953
36,11,16,4,6276.483
36,11,17,4,4471.927
36,11,18,4,2686.332
36,11,19,4,2606.938
36,11,20,4,2796.783
36,11,21,4,2855.212
36,11,22,4,2889.472
36,11,23,4,2829.300
36,11,24,4,2800.622
36,12,1,1,847.191
36,12,2,1,836.013
36,12,3,1,810.802
36,12,4,1,799.438
36,12,5,1,777.231
36,12,6,1,770.859
36,12,7,1,761.356
36,12,8,1,883.238
36,12,9,1,1069.382
36,12,10,1,1238.129
36,12,11,1,1388.354
36,12,12,1,1474.781
36,12,13,1,1474.363
36,12,14,1,1472.655
36,12,15,1,1329.094
36,12,16,1,1169.018
36,12,17,1,1007.574
36,12,18,1,774.936
36,12,19,1,750.824
36,12,20,1,800.852
36,12,21,1,851.089
36,12,22,1,853.319
36,12,23,1,861.456
36,12,24,1,858.096
36,12,1,2,1256.172
36,12,2,2,1237.176
36,12,3,2,1189.435
36,12,4,2,1192.053
36,12,5,2,1202.494
36,12,6,2,1170.981
36,12,7,2,1140.999
36,12,8,2,1287.918
36,12,9,2,1476.837
36,12,10,2,1655.098
36,12,11,2,1802.965
36,12,12,2,1925.846
36,12,13,2,1995.941
36,12,14,2,2003.591
36,12,15,2,1907.880
36,12,16,2,1735.690
36,12,17,2,1471.078
36,12,18,2,1121.518
36,12,19,2,1000.098
36,12,20,2,1155.887
36,12,21,2,1242.055
36,12,22,2,1256.934
36,12,23,2,1280.240
36,12,24,2,1288.818
36,12,1,3,715.774
36,12,2,3,697.923
36,12,3,3,711.294
36,12,4,3,711.120
36,12,5,3,699.670
36,12,6,3,668.229
36,12,7,3,660.842
36,12,8,3,802.661
36,12,9,3,889.787
36,12,10,3,939.992
36,12,11,3,1024.280
36,12,12,3,1092.170
36,12,13,3,1154.862
36,12,14,3,1074.598
36,12,15,3,993.588
36,12,16,3,898.356
36,12,17,3,734.822
36,12,18,3,641.571
36,12,19,3,651.649
36,12,20,3,680.141
36,12,21,3,704.838
36,12,22,3,732.961
36,12,23,3,740.926
36,12,24,3,732.133
36,12,1,4,1492.049
36,12,2,4,1473.813
36,12,3,4,1459.151
36,12,4,4,1455.802
36,12,5,4,1436.737
36,12,6,4,1426.280
36,12,7,4,1411.802
36,12,8,4,1519.256
36,12,9,4,1855.002
36,12,10,4,1971.825
36,12,11,4,2172.022
36,12,12,4,2381.693
36,12,13,4,2539.574
36,12,14,4,2439.410
36,12,15,4,2217.840
36,12,16,4,1976.582
36,12,17,4,1579.066
36,12,18,4,1421.643
36,12,19,4,1465.812
36,12,20,4,1505.115
36,12,21,4,1510.421
36,12,22,4,1498.426
36,12,23,4,1506.031
36,12,24,4,1497.738
36,13,1,1,570.535
36,13,2,1,571.037
36,13,3,1,555.113
36,13,4,1,549.383
36,13,5,1,545.312
36,13,6,1,544.344
36,13,7,1,638.822
36,13,8,1,860.320
36,13,9,1,1194.493
36,13,10,1,1932.300
36,13,11,1,2334.370
36,13,12,1,2023.998
36,13,13,1,2018.708
36,13,14,1,1845.758
36,13,15,1,1538.655
36,13,16,1,1232.082
36,13,17,1,1007.603
36,13,18,1,810.216
36,13,19,1,622.307
36,13,20,1,590.123
36,13,21,1,590.463
36,13,22,1,577.309
36,13,23,1,576.581
36,13,24,1,573.968
36,13,1,2,617.931
36,13,2,2,616.072
36,13,3,2,599.172
36,13,4,2,586.507
36,13,5,2,687.689
36,13,6,2,743.871
36,13,7,2,812.564
36,13,8,2,1370.981
36,13,9,2,1901.065
36,13,10,2,2218.421
36,13,11,2,2319.887
36,13,12,2,2412.100
36,13,13,2,2435.747
36,13,14,2,2262.011
36,13,15,2,2118.050
36,13,16,2,1995.766
36,13,17,2,1419.103
36,13,18,2,930.161
36,13,19,2,700.303
36,13,20,2,666.653
36,13,21,2,668.264
36,13,22,2,655.825
36,13,23,2,643.864
36,13,24,2,634.271
36,13,1,3,443.300
36,13,2,3,439.733
36,13,3,3,428.833
36,13,4,3,419.732
36,13,5,3,414.404
36,13,6,3,428.920
36,13,7,3,537.851
36,13,8,3,808.275
36,13,9,3,1027.981
36,13,10,3,1192.014
36,13,11,3,1210.422
36,13,12,3,1247.085
36,13,13,3,1239.247
36,13,14,3,1133.875
36,13,15,3,1110.894
36,13,16,3,960.473
36,13,17,3,734.768
36,13,18,3,510.244
36,13,19,3,475.978
36,13,20,3,477.444
36,13,21,3,474.968
36,13,22,3,458.947
36,13,23,3,455.728
36,13,24,3,448.128
36,13,1,4,941.763
36,13,2,4,933.140
36,13,3,4,923.335
36,13,4,4,920.387
36,13,5,4,941.134
36,13,6,4,947.079
36,13,7,4,992.936
36,13,8,4,1420.204
36,13,9,4,1939.297
36,13,10,4,2327.863
36,13,11,4,2321.791
36,13,12,4,2593.477
36,13,13,4,2658.411
36,13,14,4,2442.996
36,13,15,4,2211.435
36,13,16,4,2045.440
36,13,17,4,1565.024
36,13,18,4,1200.040
36,13,19,4,1023.354
36,13,20,4,969.392
36,13,21,4,950.939
36,13,22,4,932.924
36,13,23,4,934.536
36,13,24,4,934.750
36,14,1,1,1240.858
36,14,2,1,1240.482
36,14,3,1,1214.566
36,14,4,1,1194.660
36,14,5,1,1166.680
36,14,6,1,1206.311
36,14,7,1,1273.934
36,14,8,1,1579.229
36,14,9,1,2763.742
36,14,10,1,4095.632
36,14,11,1,4946.178
36,14,12,1,4463.924
36,14,13,1,3839.896
36,14,14,1,3612.362
36,14,15,1,3023.052
36,14,16,1,2038.869
36,14,17,1,1876.482
36,14,18,1,1402.177
36,14,19,1,1355.776
36,14,20,1,1310.963
36,14,21,1,1267.082
36,14,22,1,1234.089
36,14,23,1,1237.192
36,14,24,1,1238.927
36,14,1,2,1562.930
36,14,2,2,1552.590
36,14,3,2,1513.570
36,14,4,2,1483.225
36,14,5,2,1446.648
36,14,6,2,1465.667
36,14,7,2,1737.524
36,14,8,2,2452.936
36,14,9,2,4370.060
36,14,10,2,6015.279
36,14,11,2,5913.566
36,14,12,2,5166.458
36,14,13,2,5101.521
36,14,14,2,4670.454
36,14,15,2,4093.999
36,14,16,2,3744.551
36,14,17,2,2710.044
36,14,18,2,2096.581
36,14,19,2,1788.843
36,14,20,2,1724.671
36,14,21,2,1718.729
36,14,22,2,1654.343
36,14,23,2,1629.381
36,14,24,2,1593.109
36,14,1,3,856.601
36,14,2,3,853.739
36,14,3,3,832.530
36,14,4,3,817.078
36,14,5,3,796.441
36,14,6,3,828.581
36,14,7,3,1007.883
36,14,8,3,1419.215
36,14,9,3,2539.360
36,14,10,3,3413.747
36,14,11,3,3965.202
36,14,12,3,3264.653
36,14,13,3,2932.767
36,14,14,3,2574.863
36,14,15,3,2043.423
36,14,16,3,1832.961
36,14,17,3,1404.234
36,14,18,3,1103.307
36,14,19,3,946.657
36,14,20,3,932.936
36,14,21,3,922.470
36,14,22,3,898.960
36,14,23,3,887.670
36,14,24,3,874.524
36,14,1,4,1899.152
36,14,2,4,1890.602
36,14,3,4,1851.902
36,14,4,4,1823.984
36,14,5,4,1778.895
36,14,6,4,1796.074
36,14,7,4,1997.020
36,14,8,4,2574.148
36,14,9,4,3790.637
36,14,10,4,6645.282
36,14,11,4,7573.960
36,14,12,4,5984.161
36,14,13,4,6138.797
36,14,14,4,5590.991
36,14,15,4,4585.708
36,14,16,4,3785.377
36,14,17,4,2938.818
36,14,18,4,2426.120
36,14,19,4,2097.278
36,14,20,4,1991.582
36,14,21,4,1969.965
36,14,22,4,1893.752
36,14,23,4,1877.892
36,14,24,4,1884.522
36,15,1,1,1446.368
36,15,2,1,1452.665
36,15,3,1,1428.058
36,15,4,1,1415.149
36,15,5,1,1401.346
36,15,6,1,1451.785
36,15,7,1,1635.210
36,15,8,1,2211.114
36,15,9,1,3571.763
36,15,10,1,4773.498
36,15,11,1,5586.214
36,15,12,1,5509.582
36,15,13,1,4701.810
36,15,14,1,4695.406
36,15,15,1,4130.116
36,15,16,1,3123.749
36,15,17,1,2345.932
36,15,18,1,1880.074
36,15,19,1,1648.743
36,15,20,1,1513.426
36,15,21,1,1496.744
36,15,22,1,1455.758
36,15,23,1,1447.734
36,15,24,1,1447.403
36,15,1,2,1551.121
36,15,2,2,1543.038
36,15,3,2,1514.842
36,15,4,2,1498.265
36,15,5,2,1480.052
36,15,6,2,1507.773
36,15,7,2,2159.592
36,15,8,2,3484.262
36,15,9,2,5954.243
36,15,10,2,7639.678
36,15,11,2,8444.770
36,15,12,2,7650.868
36,15,13,2,7252.686
36,15,14,2,6676.161
36,15,15,2,5459.591
36,15,16,2,4687.980
36,15,17,2,3682.693
36,15,18,2,2572.739
36,15,19,2,1886.170
36,15,20,2,1714.130
36,15,21,2,1697.526
36,15,22,2,1612.154
36,15,23,2,1579.116
36,15,24,2,1563.748
36,15,1,3,947.505
36,15,2,3,946.055
36,15,3,3,929.558
36,15,4,3,921.342
36,15,5,3,913.645
36,15,6,3,954.780
36,15,7,3,1331.042
36,15,8,3,2008.389
36,15,9,3,3387.961
36,15,10,3,4428.537
36,15,11,3,5107.247
36,15,12,3,4317.631
36,15,13,3,4150.388
36,15,14,3,3911.490
36,15,15,3,3208.322
36,15,16,3,2353.014
36,15,17,3,2013.217
36,15,18,3,1498.211
36,15,19,3,1148.295
36,15,20,3,1096.905
36,15,21,3,1062.083
36,15,22,3,1003.663
36,15,23,3,971.130
36,15,24,3,948.439
36,15,1,4,2249.145
36,15,2,4,2247.456
36,15,3,4,2212.146
36,15,4,4,2193.927
36,15,5,4,2174.780
36,15,6,4,2234.568
36,15,7,4,2527.762
36,15,8,4,3426.083
36,15,9,4,5271.629
36,15,10,4,8175.257
36,15,11,4,9838.694
36,15,12,4,8985.479
36,15,13,4,8837.448
36,15,14,4,8303.103
36,15,15,4,6894.196
36,15,16,4,5090.363
36,15,17,4,4308.993
36,15,18,4,3409.707
36,15,19,4,2670.754
36,15,20,4,2401.573
36,15,21,4,2331.645
36,15,22,4,2257.142
36,15,23,4,2244.235
36,15,24,4,2243.217
36,16,1,1,859.344
36,16,2,1,853.056
36,16,3,1,838.901
36,16,4,1,835.192
36,16,5,1,831.383
36,16,6,1,834.520
36,16,7,1,954.372
36,16,8,1,1254.995
36,16,9,1,1794.135
36,16,10,1,2839.726
36,16,11,1,3660.576
36,16,12,1,3313.592
36,16,13,1,3055.525
36,16,14,1,2938.072
36,16,15,1,2340.795
36,16,16,1,1565.399
36,16,17,1,1347.002
36,16,18,1,1037.063
36,16,19,1,939.431
36,16,20,1,914.290
36,16,21,1,915.839
36,16,22,1,901.912
36,16,23,1,889.875
36,16,24,1,878.346
36,16,1,2,1001.090
36,16,2,2,995.342
36,16,3,2,980.353
36,16,4,2,971.332
36,16,5,2,953.632
36,16,6,2,1015.040
36,16,7,2,1422.002
36,16,8,2,2125.842
36,16,9,2,3322.121
36,16,10,2,4876.325
36,16,11,2,4656.342
36,16,12,2,4398.577
36,16,13,2,4501.455
36,16,14,2,3749.746
36,16,15,2,3066.636
36,16,16,2,2793.723
36,16,17,2,2221.360
36,16,18,2,1526.766
36,16,19,2,1211.291
36,16,20,2,1128.382
36,16,21,2,1129.480
36,16,22,2,1108.780
36,16,23,2,1085.879
36,16,24,2,1048.475
36,16,1,3,723.990
36,16,2,3,728.041
36,16,3,3,719.816
36,16,4,3,715.048
36,16,5,3,712.837
36,16,6,3,731.754
36,16,7,3,868.631
36,16,8,3,1148.271
36,16,9,3,1843.120
36,16,10,3,2759.575
36,16,11,3,2654.500
36,16,12,3,2482.513
36,16,13,3,2438.450
36,16,14,3,2114.973
36,16,15,3,1477.855
36,16,16,3,1320.401
36,16,17,3,1082.872
36,16,18,3,914.184
36,16,19,3,839.415
36,16,20,3,801.531
36,16,21,3,774.464
36,16,22,3,759.509
36,16,23,3,748.401
36,16,24,3,739.093
36,16,1,4,1675.281
36,16,2,4,1659.783
36,16,3,4,1631.763
36,16,4,4,1592.764
36,16,5,4,1583.169
36,16,6,4,1590.510
36,16,7,4,1675.717
36,16,8,4,2113.002
36,16,9,4,2748.966
36,16,10,4,3496.634
36,16,11,4,3600.430
36,16,12,4,3918.012
36,16,13,4,4056.385
36,16,14,4,3588.334
36,16,15,4,2999.297
36,16,16,4,2680.457
36,16,17,4,2359.932
36,16,18,4,1925.149
36,16,19,4,1782.943
36,16,20,4,1759.655
36,16,21,4,1747.390
36,16,22,4,1726.090
36,16,23,4,1709.913
36,16,24,4,1695.272
36,17,1,1,1782.832
36,17,2,1,1787.877
36,17,3,1,1778.351
36,17,4,1,1772.900
36,17,5,1,1767.872
36,17,6,1,1752.137
36,17,7,1,1770.318
36,17,8,1,1856.046
36,17,9,1,1936.028
36,17,10,1,2041.526
36,17,11,1,2156.879
36,17,12,1,2185.402
36,17,13,1,2219.251
36,17,14,1,2258.352
36,17,15,1,2303.636
36,17,16,1,2208.790
36,17,17,1,1989.400
36,17,18,1,1829.500
36,17,19,1,1793.467
36,17,20,1,1789.970
36,17,21,1,1819.451
36,17,22,1,1841.517
36,17,23,1,1838.472
36,17,24,1,1818.272
36,17,1,2,2906.854
36,17,2,2,2927.323
36,17,3,2,2912.345
36,17,4,2,2878.765
36,17,5,2,2888.011
36,17,6,2,2835.522
36,17,7,2,2791.808
36,17,8,2,2928.554
36,17,9,2,3076.165
36,17,10,2,3256.487
36,17,11,2,3344.656
36,17,12,2,3383.910
36,17,13,2,3399.989
36,17,14,2,3390.739
36,17,15,2,3386.846
36,17,16,2,3279.981
36,17,17,2,3122.701
36,17,18,2,2768.496
36,17,19,2,2617.276
36,17,20,2,2735.316
36,17,21,2,2867.105
36,17,22,2,2905.129
36,17,23,2,2925.636
36,17,24,2,2932.141
36,17,1,3,1625.521
36,17,2,3,1624.393
36,17,3,3,1608.383
36,17,4,3,1591.613
36,17,5,3,1575.225
36,17,6,3,1568.378
36,17,7,3,1598.906
36,17,8,3,1692.894
36,17,9,3,1750.236
36,17,10,3,1788.275
36,17,11,3,1821.298
36,17,12,3,1858.173
36,17,13,3,1881.472
36,17,14,3,1882.227
36,17,15,3,1869.876
36,17,16,3,1817.386
36,17,17,3,1731.599
36,17,18,3,1639.009
36,17,19,3,1591.054
36,17,20,3,1622.334
36,17,21,3,1664.626
36,17,22,3,1678.154
36,17,23,3,1671.795
36,17,24,3,1645.633
36,17,1,4,3471.360
36,17,2,4,3459.056
36,17,3,4,3430.818
36,17,4,4,3421.842
36,17,5,4,3370.156
36,17,6,4,3380.937
36,17,7,4,3420.454
36,17,8,4,3561.619
36,17,9,4,3799.105
36,17,10,4,3831.185
36,17,11,4,3830.429
36,17,12,4,3843.889
36,17,13,4,3842.652
36,17,14,4,3836.796
36,17,15,4,3828.695
36,17,16,4,3700.858
36,17,17,4,3600.100
36,17,18,4,3517.568
36,17,19,4,3523.514
36,17,20,4,3514.133
36,17,21,4,3515.394
36,17,22,4,3524.504
36,17,23,4,3519.732
36,17,24,4,3490.064
36,18,1,1,797.503
36,18,2,1,794.305
36,18,3,1,797.748
36,18,4,1,804.093
36,18,5,1,810.482
36,18,6,1,820.537
36,18,7,1,832.330
36,18,8,1,893.987
36,18,9,1,943.071
36,18,10,1,952.825
36,18,11,1,972.655
36,18,12,1,994.227
36,18,13,1,1011.073
36,18,14,1,1025.745
36,18,15,1,1021.618
36,18,16,1,971.980
36,18,17,1,897.964
36,18,18,1,843.397
36,18,19,1,797.946
36,18,20,1,784.518
36,18,21,1,813.270
36,18,22,1,818.248
36,18,23,1,818.724
36,18,24,1,808.835
36,18,1,2,1380.372
36,18,2,2,1360.427
36,18,3,2,1331.656
36,18,4,2,1320.100
36,18,5,2,1315.333
36,18,6,2,1303.527
36,18,7,2,1301.472
36,18,8,2,1363.877
36,18,9,2,1433.535
36,18,10,2,1503.348
36,18,11,2,1560.548
36,18,12,2,1593.361
36,18,13,2,1611.561
36,18,14,2,1628.934
36,18,15,2,1621.096
36,18,16,2,1596.046
36,18,17,2,1521.591
36,18,18,2,1460.228
36,18,19,2,1404.081
36,18,20,2,1393.510
36,18,21,2,1424.009
36,18,22,2,1424.807
36,18,23,2,1419.313
36,18,24,2,1397.956
36,18,1,3,733.893
36,18,2,3,726.076
36,18,3,3,721.287
36,18,4,3,719.345
36,18,5,3,718.929
36,18,6,3,728.203
36,18,7,3,748.181
36,18,8,3,799.796
36,18,9,3,844.897
36,18,10,3,871.189
36,18,11,3,890.768
36,18,12,3,909.057
36,18,13,3,915.579
36,18,14,3,919.601
36,18,15,3,894.049
36,18,16,3,848.348
36,18,17,3,786.179
36,18,18,3,749.497
36,18,19,3,742.987
36,18,20,3,751.832
36,18,21,3,754.471
36,18,22,3,745.569
36,18,23,3,740.813
36,18,24,3,736.794
36,18,1,4,1455.395
36,18,2,4,1444.376
36,18,3,4,1425.410
36,18,4,4,1417.110
36,18,5,4,1402.980
36,18,6,4,1416.072
36,18,7,4,1476.653
36,18,8,4,1609.718
36,18,9,4,1747.917
36,18,10,4,1817.386
36,18,11,4,1849.046
36,18,12,4,1847.844
36,18,13,4,1833.406
36,18,14,4,1823.364
36,18,15,4,1776.618
36,18,16,4,1677.065
36,18,17,4,1573.101
36,18,18,4,1524.377
36,18,19,4,1504.370
36,18,20,4,1479.156
36,18,21,4,1468.688
36,18,22,4,1454.016
36,18,23,4,1447.640
36,18,24,4,1440.476
36,19,1,1,580.308
36,19,2,1,571.008
36,19,3,1,577.097
36,19,4,1,578.724
36,19,5,1,573.180
36,19,6,1,563.417
36,19,7,1,531.328
36,19,8,1,601.494
36,19,9,1,672.292
36,19,10,1,681.870
36,19,11,1,692.701
36,19,12,1,710.669
36,19,13,1,725.054
36,19,14,1,723.457
36,19,15,1,714.052
36,19,16,1,697.758
36,19,17,1,644.502
36,19,18,1,539.791
36,19,19,1,515.460
36,19,20,1,519.453
36,19,21,1,553.991
36,19,22,1,577.685
36,19,23,1,592.158
36,19,24,1,588.027
36,19,1,2,1042.180
36,19,2,2,1012.283
36,19,3,2,1023.466
36,19,4,2,1010.819
36,19,5,2,1002.442
36,19,6,2,978.082
36,19,7,2,875.203
36,19,8,2,878.119
36,19,9,2,954.631
36,19,10,2,1073.276
36,19,11,2,1127.786
36,19,12,2,1160.053
36,19,13,2,1171.368
36,19,14,2,1185.783
36,19,15,2,1152.089
36,19,16,2,1114.388
36,19,17,2,939.209
36,19,18,2,727.415
36,19,19,2,751.136
36,19,20,2,867.023
36,19,21,2,957.127
36,19,22,2,1024.665
36,19,23,2,1018.530
36,19,24,2,1028.528
36,19,1,3,525.397
36,19,2,3,510.960
36,19,3,3,527.282
36,19,4,3,530.993
36,19,5,3,532.315
36,19,6,3,507.882
36,19,7,3,489.176
36,19,8,3,595.049
36,19,9,3,594.920
36,19,10,3,601.998
36,19,11,3,614.857
36,19,12,3,631.611
36,19,13,3,643.812
36,19,14,3,650.044
36,19,15,3,621.759
36,19,16,3,592.246
36,19,17,3,488.301
