Resid	Play	RRC	Reg	Depth	API	Oilvisc	Gasgrav	GOR	NGL	NGPLET	NGPLPR	NGPLBU	NGPLIS	NGPLPP	HeatVal	CO2cont	H2Scont	N2cont	Sulfur	Patsize	Noilwell	Ngaswell	Ninjwell	Latnum	Latlen	PHI	Pay	PERM	SOI	SOC	SOR	SWI	BOI	VDP	OOIP	flag	acres	Resacc	PROV	Totprod	Totinj	Totconv	Totps	Totpat	lyroil	lyrgas	numacc	OP1	OP2	OP3	OP4	OP5	OP6	OP7	OP8	OP9	OP10	OP11	OP12	OP13	OP14	OP15	OP16	OP17	OP18	OP19	OP20	OP21	OP22	OP23	OP24	OP25	OP26	OP27	OP28	OP29	OP30	OP31	OP32	OP33	OP34	OP35	OP36	OP37	OP38	OP39	OP40	GP1	GP2	GP3	GP4	GP5	GP6	GP7	GP8	GP9	GP10	GP11	GP12	GP13	GP14	GP15	GP16	GP17	GP18	GP19	GP20	GP21	GP22	GP23	GP24	GP25	GP26	GP27	GP28	GP29	GP30	GP31	GP32	GP33	GP34	GP35	GP36	GP37	GP38	GP39	GP40	CO1	CO2	CO3	CO4	CO5	CO6	CO7	CO8	CO9	CO10	CO11	CO12	CO13	CO14	CO15	CO16	CO17	CO18	CO19	CO20	CO21	CO22	CO23	CO24	CO25	CO26	CO27	CO28	CO29	CO30	CO31	CO32	CO33	CO34	CO35	CO36	CO37	CO38	CO39	CO40	WP1	WP2	WP3	WP4	WP5	WP6	WP7	WP8	WP9	WP10	WP11	WP12	WP13	WP14	WP15	WP16	WP17	WP18	WP19	WP20	WP21	WP22	WP23	WP24	WP25	WP26	WP27	WP28	WP29	WP30	WP31	WP32	WP33	WP34	WP35	WP36	WP37	WP38	WP39	WP40	WI1	WI2	WI3	WI4	WI5	WI6	WI7	WI8	WI9	WI10	WI11	WI12	WI13	WI14	WI15	WI16	WI17	WI18	WI19	WI20	WI21	WI22	WI23	WI24	WI25	WI26	WI27	WI28	WI29	WI30	WI31	WI32	WI33	WI34	WI35	WI36	WI37	WI38	WI39	WI40	II1	II2	II3	II4	II5	II6	II7	II8	II9	II10	II11	II12	II13	II14	II15	II16	II17	II18	II19	II20	II21	II22	II23	II24	II25	II26	II27	II28	II29	II30	II31	II32	II33	II34	II35	II36	II37	II38	II39	II40	decline factor
DOKS6398700	5503	0	3	2766	34	1.48	0.71	0	0	0.314	0.377	0.08	0.113	0.115	0	0	0	0	0.3	40	19	0	0	4	466.69	14.875	10	170.667	65.615	41.661	30.5	32.426	1.147	0.853	5017.178	0	1406.46	9	55	1	0	0	0	19	10.767	0	1	10.379	10.006	9.645	9.298	8.963	8.641	8.330	8.030	7.741	7.462	7.193	6.934	6.685	6.444	6.212	5.989	5.773	5.565	5.365	5.172	4.985	4.806	4.633	4.466	4.305	4.150	4.001	3.857	3.718	3.584	3.455	3.331	3.211	3.095	2.984	2.876	2.773	2.673	2.577	2.484	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429.509	412.2	397.397	384.526	373.184	363.079	353.993	345.758	338.245	331.348	324.984	319.086	313.597	308.469	303.662	299.144	294.885	290.86	287.048	283.429	279.987	276.707	273.577	270.584	267.72	264.973	262.337	259.803	257.365	255.016	252.752	250.566	248.455	246.413	244.438	242.524	240.67	238.871	237.125	235.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	0.964
DOKS6398800	5501	0	3	3169	34	0.996	0.73	0	0	0.314	0.377	0.08	0.113	0.115	0	0	0	0	0.3	41.731	19	0	0	4	476.682	12.425	15	298.7	71.8	45.525	25	28.2	1.156	0.909	7120.554	0	1033.944	9	55	1	0	0	0	19	10.767	0	1	10.379	10.006	9.645	9.298	8.963	8.641	8.330	8.030	7.741	7.462	7.193	6.934	6.685	6.444	6.212	5.989	5.773	5.565	5.365	5.172	4.985	4.806	4.633	4.466	4.305	4.150	4.001	3.857	3.718	3.584	3.455	3.331	3.211	3.095	2.984	2.876	2.773	2.673	2.577	2.484	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429.509	412.2	397.397	384.526	373.184	363.079	353.993	345.758	338.245	331.348	324.984	319.086	313.597	308.469	303.662	299.144	294.885	290.86	287.048	283.429	279.987	276.707	273.577	270.584	267.72	264.973	262.337	259.803	257.365	255.016	252.752	250.566	248.455	246.413	244.438	242.524	240.67	238.871	237.125	235.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	1.591	0.964
DOTX6696800	4411	81	4	5198	33.4	1.146	0.868	0.721	0	0.428	0.29	0.048	0.117	0.117	0	0	0	0	1.8	80	4	0	0	4	660	5	65	1	65	37.058	30.5	35	1.75	0.72	3746.004	0	640	9	44	1	0	0	0	4	10.336	8.285	1	10.099	9.866	9.640	9.418	9.201	8.990	8.783	8.581	8.383	8.191	8.002	7.818	7.638	7.463	7.291	7.123	6.960	6.799	6.643	6.490	6.341	6.195	6.053	5.913	5.777	5.645	5.515	5.388	5.264	5.143	5.025	4.909	4.796	4.686	4.578	4.473	4.370	4.269	4.171	4.075	8.094	7.908	7.726	7.549	7.375	7.205	7.040	6.878	6.720	6.565	6.414	6.267	6.122	5.982	5.844	5.710	5.578	5.450	5.325	5.202	5.083	4.966	4.851	4.740	4.631	4.524	4.420	4.319	4.219	4.122	4.027	3.935	3.844	3.756	3.669	3.585	3.503	3.422	3.343	3.266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.322	137.131	134.012	130.964	127.986	125.075	122.23	119.45	116.734	114.079	111.484	108.949	106.471	104.05	101.683	99.371	97.111	94.902	92.744	90.634	88.573	86.559	84.59	82.666	80.786	78.949	77.153	75.399	73.684	72.008	70.37	68.77	67.206	65.678	64.184	62.724	61.298	59.903	58.541	57.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.335	0.977
DOOK6319400	6001	0	3	4309	37.432	1.224	0.707	8.137	0	0.362	0.336	0.116	0.06	0.126	0	0	0	0	0.356	20.984	18	0	0	4	338.021	15.2	15	75	70	44.233	25	30	1.157	0.899	4042.224	0	377.721	9	60	1	0	0	0	18	12.492	112.937	1	11.456	10.505	9.633	8.833	8.100	7.428	6.811	6.246	5.728	5.252	4.816	4.417	4.050	3.714	3.406	3.123	2.864	2.626	2.408	2.208	2.025	1.857	1.703	1.561	1.432	1.313	1.204	1.104	1.012	0.928	0.851	0.781	0.716	0.656	0.602	0.552	0.506	0.464	0.426	0.390	103.563	94.967	87.085	79.857	73.229	67.151	61.577	56.467	51.780	47.482	43.541	39.927	36.613	33.574	30.788	28.232	25.889	23.740	21.770	19.963	18.306	16.787	15.393	14.116	12.944	11.870	10.884	9.981	9.153	8.393	7.696	7.058	6.472	5.935	5.442	4.990	4.576	4.196	3.848	3.529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260.941	239.254	219.369	201.137	184.42	169.092	155.039	142.153	130.339	119.506	109.573	100.467	92.117	84.461	77.441	71.005	65.103	59.692	54.731	50.182	46.012	42.188	38.681	35.466	32.519	29.816	27.338	25.066	22.983	21.072	19.321	17.715	16.243	14.893	13.655	12.52	11.48	10.526	9.651	8.849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	1.507	0.917
DOTX6666600	4410	8	4	2159.2	32	4.259	0.98	0.074	0	0.428	0.29	0.048	0.117	0.117	0	0	0	0	1.227	20	7	0	0	4	330	15	32	5	55	47.271	25	45	1.15	0.966	3205.741	0	740	9	44	1	0	0	0	7	11.161	0.914	1	10.625	10.115	9.629	9.167	8.727	8.308	7.909	7.530	7.168	6.824	6.497	6.185	5.888	5.605	5.336	5.080	4.836	4.604	4.383	4.173	3.972	3.782	3.600	3.427	3.263	3.106	2.957	2.815	2.680	2.551	2.429	2.312	2.201	2.096	1.995	1.899	1.808	1.721	1.639	1.560	0.870	0.828	0.789	0.751	0.715	0.680	0.648	0.617	0.587	0.559	0.532	0.507	0.482	0.459	0.437	0.416	0.396	0.377	0.359	0.342	0.325	0.310	0.295	0.281	0.267	0.254	0.242	0.231	0.219	0.209	0.199	0.189	0.180	0.172	0.163	0.156	0.148	0.141	0.134	0.128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151.418	143.283	136.357	130.368	125.119	120.47	116.315	112.57	109.173	106.073	103.228	100.606	98.178	95.922	93.817	91.849	90.002	88.265	86.627	85.079	83.613	82.222	80.899	79.64	78.44	77.293	76.196	75.146	74.139	73.172	72.243	71.35	70.489	69.66	68.86	68.088	67.341	66.619	65.921	65.244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.586	0.952
DOTX6714400	4411	72	4	3494	40	1.008	0.868	0	0	0.428	0.29	0.048	0.117	0.117	0	0	0	0	0.794	40	5	0	0	4	466.69	19	20	140	70	61.347	25	30	1.291	0.72	3196.945	0	1080	9	44	1	0	0	0	5	10.280	0	1	10.043	9.812	9.587	9.366	9.151	8.940	8.735	8.534	8.337	8.146	7.958	7.775	7.597	7.422	7.251	7.084	6.921	6.762	6.607	6.455	6.306	6.161	6.019	5.881	5.746	5.614	5.485	5.358	5.235	5.115	4.997	4.882	4.770	4.660	4.553	4.448	4.346	4.246	4.148	4.053	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.534	136.361	133.26	130.229	127.267	124.373	121.544	118.78	116.078	113.438	110.859	108.337	105.873	103.466	101.112	98.813	96.566	94.369	92.223	90.126	88.076	86.073	84.115	82.202	80.333	78.506	76.72	74.975	73.27	71.604	69.975	68.384	66.829	65.309	63.823	62.372	60.953	59.567	58.212	56.889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.977
DOMS6002500	4944	0	2	4339.6	25	2.121	0.61	0	0	0.33	0.332	0.139	0.066	0.133	0	0	0	0	1.3	40	5	0	0	4	466.69	30	16	1292.857	60	43.128	25	40	1.153	0.911	28679.705	0	1520	9	49	1	0	0	0	5	10.839	0	1	10.394	9.968	9.560	9.168	8.792	8.431	8.086	7.754	7.436	7.131	6.839	6.559	6.290	6.032	5.784	5.547	5.320	5.102	4.893	4.692	4.500	4.315	4.138	3.969	3.806	3.650	3.500	3.357	3.219	3.087	2.960	2.839	2.723	2.611	2.504	2.401	2.303	2.208	2.118	2.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165.614	164.786	163.962	163.142	162.326	161.514	160.707	159.903	159.104	158.308	157.517	156.729	155.946	155.166	154.39	153.618	152.85	152.086	151.325	150.569	149.816	149.067	148.321	147.58	146.842	146.108	145.377	144.65	143.927	143.207	142.491	141.779	141.07	140.365	139.663	138.964	138.27	137.578	136.89	136.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.419	0.959
DOOK6351000	5805	0	3	8780.6	38	0.372	0.74	5.851	0	0.362	0.336	0.116	0.06	0.126	0	0	0	0	0.1	22.083	8	0	0	4	346.759	10.767	116	45.6	64.022	37.533	25	34.5	1.639	0.93	6686.417	0	176.661	9	58	1	0	0	0	8	10.648	69.22004422	1	10.265	9.895	9.539	9.195	8.864	8.545	8.238	7.941	7.655	7.380	7.114	6.858	6.611	6.373	6.144	5.922	5.709	5.504	5.306	5.115	4.930	4.753	4.582	4.417	4.258	4.105	3.957	3.814	3.677	3.545	3.417	3.294	3.175	3.061	2.951	2.845	2.742	2.644	2.548	2.457	66.728	64.326	62.010	59.778	57.626	55.551	53.551	51.624	49.765	47.974	46.247	44.582	42.977	41.430	39.938	38.500	37.114	35.778	34.490	33.249	32.052	30.898	29.785	28.713	27.679	26.683	25.722	24.796	23.904	23.043	22.214	21.414	20.643	19.900	19.184	18.493	17.827	17.185	16.567	15.970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.56	228.412	227.27	226.134	225.003	223.878	222.759	221.645	220.537	219.434	218.337	217.245	216.159	215.078	214.003	212.933	211.868	210.809	209.755	208.706	207.662	206.624	205.591	204.563	203.54	202.522	201.51	200.502	199.5	198.502	197.51	196.522	195.54	194.562	193.589	192.621	191.658	190.7	189.746	188.797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.67	0.964
DOAR6166900	4944	0	3	2188	20	12.069	0.61	0	0	0.07	0.271	0.192	0.116	0.352	0	0	0	0	1.9	15	45	0	0	4	285.788	25	80	1292.857	65	63.294	25	35	1.05	0.72	64834.699	0	2500	9	49	1	0	0	0	45	16.800	0	1	13.911	11.518	9.537	7.896	6.538	5.414	4.483	3.712	3.073	2.545	2.107	1.745	1.444	1.196	0.990	0.820	0.679	0.562	0.465	0.385	0.319	0.264	0.219	0.181	0.150	0.124	0.103	0.085	0.071	0.058	0.048	0.040	0.033	0.027	0.023	0.019	0.016	0.013	0.011	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.917	274.537	273.165	271.799	270.44	269.088	267.742	266.404	265.072	263.746	262.427	261.115	259.81	258.511	257.218	255.932	254.652	253.379	252.112	250.852	249.597	248.349	247.108	245.872	244.643	243.419	242.202	240.991	239.786	238.587	237.395	236.208	235.027	233.851	232.682	231.519	230.361	229.209	228.063	226.923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	3.769	0.828
DOOK6286400	6004	0	3	685	30	40.69	0.7	2.098	0	0.362	0.336	0.116	0.06	0.126	0	0	0	0	0.22	29.282	43	0	0	4	399.3	15.057	13.333	22.946	65.125	42.12	25	34.333	1.017	0.66	12557.763	0	4594.491	9	60	1	0	0	0	43	12.407	28.909	1	11.365	10.410	9.536	8.735	8.001	7.329	6.713	6.149	5.633	5.160	4.726	4.329	3.966	3.632	3.327	3.048	2.792	2.557	2.343	2.146	1.965	1.800	1.649	1.511	1.384	1.268	1.161	1.064	0.974	0.892	0.817	0.749	0.686	0.628	0.575	0.527	0.483	0.442	0.405	0.371	26.481	24.256	22.219	20.352	18.643	17.077	15.642	14.328	13.125	12.022	11.012	10.087	9.240	8.464	7.753	7.102	6.505	5.959	5.458	5.000	4.580	4.195	3.843	3.520	3.224	2.953	2.705	2.478	2.270	2.079	1.905	1.745	1.598	1.464	1.341	1.228	1.125	1.031	0.944	0.865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259.058	237.192	217.171	198.84	182.057	166.69	152.62	139.738	127.943	117.144	107.256	98.203	89.914	82.324	75.376	69.014	63.188	57.855	52.971	48.5	44.406	40.658	37.226	34.084	31.207	28.573	26.161	23.953	21.931	20.08	18.385	16.833	15.413	14.112	12.921	11.83	10.831	9.917	9.08	8.314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	3.601	0.916
DOKS6427600	5305	0	3	3253.8	35	2.198	0.796	0	0	0.314	0.377	0.08	0.113	0.115	0	0	0	0	0.309	40	16	0	0	4	466.69	14.716	18	132.97	62	49.68	30.5	38	1.13	0.937	7216.145	0	1200	9	53	1	0	0	0	16	11.535	0	1	10.820	10.149	9.520	8.930	8.376	7.857	7.370	6.913	6.484	6.082	5.705	5.351	5.020	4.708	4.416	4.143	3.886	3.645	3.419	3.207	3.008	2.822	2.647	2.483	2.329	2.184	2.049	1.922	1.803	1.691	1.586	1.488	1.395	1.309	1.228	1.152	1.080	1.013	0.950	0.892	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488.071	485.631	483.203	480.787	478.383	475.991	473.611	471.243	468.887	466.542	464.209	461.888	459.579	457.281	454.995	452.72	450.456	448.204	445.963	443.733	441.514	439.307	437.11	434.925	432.75	430.586	428.433	426.291	424.16	422.039	419.929	417.829	415.74	413.661	411.593	409.535	407.487	405.45	403.423	401.405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	1.34	0.938
DOTX6188100	4937	6	2	4449.333	16	13.244	0.657	0	0	0.428	0.29	0.048	0.117	0.117	0	0	0	0	3.4	15	25	0	0	4	285.788	28	13.889	400	67	52.252	25	33	1.06	0.847	7151.2	0	2355	9	49	1	0	0	0	25	18.468	0	1	14.775	11.820	9.456	7.565	6.052	4.841	3.873	3.098	2.479	1.983	1.586	1.269	1.015	0.812	0.650	0.520	0.416	0.333	0.266	0.213	0.170	0.136	0.109	0.087	0.070	0.056	0.045	0.036	0.029	0.023	0.018	0.015	0.012	0.009	0.007	0.006	0.005	0.004	0.003	0.002	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258.76	256.466	254.192	251.939	249.705	247.492	245.298	243.123	240.968	238.832	236.715	234.616	232.536	230.475	228.432	226.407	224.399	222.41	220.438	218.484	216.547	214.628	212.725	210.839	208.97	207.118	205.281	203.462	201.658	199.87	198.098	196.342	194.602	192.877	191.167	189.472	187.792	186.128	184.478	182.842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	2.094	0.800
DOWY6774200	3304	0	5	7892	20	1.592	0.85	0	0	0.326	0.334	0.155	0.03	0.155	0	0	0	0	2.171	40	3	0	0	4	466.69	18	20	200	72.771	47.829	25	27.229	1.316	0.91	1853.259	0	240	9	33	1	0	0	0	3	10.392	0	1	10.070	9.757	9.455	9.162	8.878	8.603	8.336	8.077	7.827	7.584	7.349	7.121	6.901	6.687	6.480	6.279	6.084	5.895	5.713	5.536	5.364	5.198	5.037	4.880	4.729	4.583	4.440	4.303	4.169	4.040	3.915	3.794	3.676	3.562	3.452	3.345	3.241	3.140	3.043	2.949	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447.117	432.434	418.951	406.516	395.004	384.308	374.339	365.019	356.285	348.077	340.346	333.05	326.15	319.612	313.406	307.507	301.889	296.533	291.419	286.529	281.849	277.364	273.061	268.928	264.956	261.133	257.452	253.904	250.481	247.176	243.983	240.896	237.909	235.017	232.216	229.5	226.866	224.31	221.828	219.416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.251	0.969
