Resid	Play	RRC	Reg	Depth	API	Oilvisc	Gasgrav	GOR	NGL	NGPLET	NGPLPR	NGPLBU	NGPLIS	NGPLPP	HeatVal	CO2cont	H2Scont	N2cont	Sulfur	Patsize	Noilwell	Ngaswell	Ninjwell	Latnum	Latlen	PHI	Pay	PERM	SOI	SOC	SOR	SWI	BOI	VDP	OOIP	flag	acres	Resacc	PROV	Totprod	Totinj	Totconv	Totps	Totpat	lyroil	lyrgas	numacc	OP1	OP2	OP3	OP4	OP5	OP6	OP7	OP8	OP9	OP10	OP11	OP12	OP13	OP14	OP15	OP16	OP17	OP18	OP19	OP20	OP21	OP22	OP23	OP24	OP25	OP26	OP27	OP28	OP29	OP30	OP31	OP32	OP33	OP34	OP35	OP36	OP37	OP38	OP39	OP40	GP1	GP2	GP3	GP4	GP5	GP6	GP7	GP8	GP9	GP10	GP11	GP12	GP13	GP14	GP15	GP16	GP17	GP18	GP19	GP20	GP21	GP22	GP23	GP24	GP25	GP26	GP27	GP28	GP29	GP30	GP31	GP32	GP33	GP34	GP35	GP36	GP37	GP38	GP39	GP40	CO1	CO2	CO3	CO4	CO5	CO6	CO7	CO8	CO9	CO10	CO11	CO12	CO13	CO14	CO15	CO16	CO17	CO18	CO19	CO20	CO21	CO22	CO23	CO24	CO25	CO26	CO27	CO28	CO29	CO30	CO31	CO32	CO33	CO34	CO35	CO36	CO37	CO38	CO39	CO40	WP1	WP2	WP3	WP4	WP5	WP6	WP7	WP8	WP9	WP10	WP11	WP12	WP13	WP14	WP15	WP16	WP17	WP18	WP19	WP20	WP21	WP22	WP23	WP24	WP25	WP26	WP27	WP28	WP29	WP30	WP31	WP32	WP33	WP34	WP35	WP36	WP37	WP38	WP39	WP40	WI1	WI2	WI3	WI4	WI5	WI6	WI7	WI8	WI9	WI10	WI11	WI12	WI13	WI14	WI15	WI16	WI17	WI18	WI19	WI20	WI21	WI22	WI23	WI24	WI25	WI26	WI27	WI28	WI29	WI30	WI31	WI32	WI33	WI34	WI35	WI36	WI37	WI38	WI39	WI40	II1	II2	II3	II4	II5	II6	II7	II8	II9	II10	II11	II12	II13	II14	II15	II16	II17	II18	II19	II20	II21	II22	II23	II24	II25	II26	II27	II28	II29	II30	II31	II32	II33	II34	II35	II36	II37	II38	II39	II40	decline factor
DGCO5368012	3905	0	5	3994.4	44.327	0.001	0.789	0.063	0	0.394	0.29	0.109	0.061	0.146	1243.585	1.304	0	0	0.125	80.22	0	3	0	0	0	18.35	21.025	192.143	0	0	25.069	20.055	1.383	-1.003	0	0	1280	9	39	1	0	0	0	3	0.529961179	8.400069	0	0.482	0.438	0.398	0.362	0.329	0.299	0.272	0.247	0.225	0.204	0.186	0.169	0.153	0.139	0.127	0.115	0.105	0.095	0.086	0.079	0.071	0.065	0.059	0.054	0.049	0.044	0.040	0.037	0.033	0.030	0.028	0.025	0.023	0.021	0.019	0.017	0.016	0.014	0.013	0.012	7.636	6.941	6.309	5.735	5.213	4.739	4.308	3.916	3.559	3.235	2.941	2.673	2.430	2.209	2.008	1.825	1.659	1.508	1.371	1.246	1.133	1.030	0.936	0.851	0.773	0.703	0.639	0.581	0.528	0.480	0.436	0.397	0.360	0.328	0.298	0.271	0.246	0.224	0.203	0.185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.149	57.8	57.453	57.109	56.766	56.425	56.087	55.75	55.416	55.083	54.753	54.424	54.098	53.773	53.45	53.13	52.811	52.494	52.179	51.866	51.555	51.246	50.938	50.632	50.329	50.027	49.727	49.428	49.132	48.837	48.544	48.253	47.963	47.675	47.389	47.105	46.822	46.541	46.262	45.985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.873	0.909
DGMT5112515	2871	1	7	12628	49.637	0.001	0.738	1.221	140.887	0	0.492	0.246	0.075	0.187	1163.416	1.291	0	0.401	0.149	290.808	0	10	0	0	0	10.52	26.958	1.304	0.789	0.789	30.5	22.268	2.503	-0.611	0	4	10320	9	31	1	0	0	0	10	191.4187779	8.13804	0	177.828	165.202	153.473	142.576	132.453	123.049	114.313	106.197	98.657	91.652	85.145	79.099	73.483	68.266	63.419	58.916	54.733	50.847	47.237	43.883	40.768	37.873	35.184	32.686	30.365	28.209	26.206	24.346	22.617	21.011	19.520	18.134	16.846	15.650	14.539	13.507	12.548	11.657	10.829	10.060	7.560	7.023	6.525	6.062	5.631	5.231	4.860	4.515	4.194	3.897	3.620	3.363	3.124	2.902	2.696	2.505	2.327	2.162	2.008	1.866	1.733	1.610	1.496	1.390	1.291	1.199	1.114	1.035	0.962	0.893	0.830	0.771	0.716	0.665	0.618	0.574	0.533	0.496	0.460	0.428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.568	173.171	171.785	170.411	169.047	167.695	166.354	165.022	163.702	162.393	161.093	159.805	158.526	157.259	156	154.751	153.513	152.286	151.068	149.859	148.661	147.471	146.292	145.122	143.959	142.808	141.667	140.533	139.409	138.293	137.188	136.089	135.001	133.921	132.849	131.786	130.733	129.687	128.649	127.619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	2.91	0.929
DGND5120212	3110	0	7	9122	42.25	0.001	0.728	1.443	0	0.019	0.522	0.238	0.051	0.171	1162.462	1.4	0	0	-1	80	0	4	0	0	0	7.8	10	8.2	0.8	0.8	30.5	33.9	1.939	0.5	0	0	800	9	31	1	0	0	0	4	10.8432509	7.511976	0	9.857	8.960	8.144	7.403	6.729	6.117	5.560	5.054	4.594	4.176	3.796	3.451	3.137	2.851	2.592	2.356	2.142	1.947	1.770	1.609	1.462	1.329	1.208	1.098	0.998	0.907	0.825	0.750	0.682	0.620	0.563	0.512	0.465	0.423	0.384	0.350	0.318	0.289	0.263	0.239	6.828	6.207	5.642	5.129	4.662	4.238	3.852	3.502	3.183	2.893	2.630	2.391	2.173	1.975	1.796	1.632	1.484	1.349	1.226	1.114	1.013	0.921	0.837	0.761	0.692	0.629	0.571	0.519	0.472	0.429	0.390	0.355	0.322	0.293	0.266	0.242	0.220	0.200	0.182	0.165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.324	2.305	2.287	2.268	2.25	2.232	2.214	2.197	2.179	2.162	2.144	2.127	2.11	2.093	2.077	2.06	2.043	2.027	2.011	1.995	1.979	1.963	1.947	1.932	1.916	1.901	1.886	1.871	1.856	1.841	1.826	1.811	1.797	1.783	1.768	1.754	1.74	1.726	1.712	1.699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.909
DGCO5345014	2009	1	5	6606	51.5	0.001	0.647	4.312	0	0.394	0.29	0.109	0.061	0.146	1041.667	1.6	0	0	-1	80	0	3	0	0	0	10	10	0.4	0	0	30.5	20	1.637	-1	0	2	560	9	20	1	0	0	0	3	28.96024145	6.715464	0	28.786	28.614	28.442	28.271	28.102	27.933	27.766	27.599	27.433	27.269	27.105	26.943	26.781	26.620	26.460	26.302	26.144	25.987	25.831	25.676	25.522	25.369	25.217	25.065	24.915	24.766	24.617	24.469	24.322	24.177	24.031	23.887	23.744	23.601	23.460	23.319	23.179	23.040	22.902	22.764	6.675	6.635	6.595	6.556	6.516	6.477	6.438	6.400	6.361	6.323	6.285	6.248	6.210	6.173	6.136	6.099	6.062	6.026	5.990	5.954	5.918	5.883	5.847	5.812	5.777	5.743	5.708	5.674	5.640	5.606	5.573	5.539	5.506	5.473	5.440	5.407	5.375	5.343	5.311	5.279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335.773	333.759	331.756	329.765	327.787	325.82	323.865	321.922	319.991	318.071	316.162	314.265	312.38	310.505	308.642	306.791	304.95	303.12	301.301	299.494	297.697	295.91	294.135	292.37	290.616	288.872	287.139	285.416	283.704	282.002	280.309	278.628	276.956	275.294	273.642	272.001	270.369	268.746	267.134	265.531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.291	0.994
DGCO5345114	3776	1	5	7488.8	53.75	0.001	0.61	0	0	0.394	0.29	0.109	0.061	0.146	1028	0.8	0	3.4	-1	320	0	1	0	0	0	13.8	38	1.74	0	0	25	20	1.913	-1	0	2	80	9	37	1	0	0	0	1	0	6.715464	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.675	6.635	6.595	6.556	6.516	6.477	6.438	6.400	6.361	6.323	6.285	6.248	6.210	6.173	6.136	6.099	6.062	6.026	5.990	5.954	5.918	5.883	5.847	5.812	5.777	5.743	5.708	5.674	5.640	5.606	5.573	5.539	5.506	5.473	5.440	5.407	5.375	5.343	5.311	5.279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077	0.077	0.076	0.076	0.075	0.075	0.074	0.074	0.074	0.073	0.073	0.072	0.072	0.071	0.071	0.07	0.07	0.07	0.069	0.069	0.068	0.068	0.068	0.067	0.067	0.066	0.066	0.066	0.065	0.065	0.064	0.064	0.064	0.063	0.063	0.062	0.062	0.062	0.061	0.061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.994
DGKS5102511	5305	0	3	3395.8	42.202	0.001	0.731	0.539	0	0.314	0.377	0.08	0.113	0.115	918.185	1.577	0	0	0.219	89.354	0	17	0	0	0	15.452	4.512	139.772	1.983	1.983	32.06	30.94	1.218	0.515	0	0	4800	9	53	1	0	0	0	17	3.30990635	6.406987	0	3.181	3.057	2.938	2.823	2.713	2.607	2.505	2.408	2.314	2.224	2.137	2.054	1.973	1.896	1.822	1.751	1.683	1.617	1.554	1.494	1.436	1.380	1.326	1.274	1.224	1.177	1.131	1.087	1.044	1.003	0.964	0.927	0.891	0.856	0.822	0.790	0.760	0.730	0.702	0.674	6.157	5.917	5.686	5.464	5.251	5.047	4.850	4.661	4.479	4.304	4.136	3.975	3.820	3.671	3.528	3.390	3.258	3.131	3.009	2.891	2.779	2.670	2.566	2.466	2.370	2.278	2.189	2.103	2.021	1.942	1.867	1.794	1.724	1.657	1.592	1.530	1.470	1.413	1.358	1.305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.961
DGAR4830714	4912	1	3	8412	43.061	0.001	0.821	0.992	0	0.07	0.271	0.192	0.116	0.352	1380	1.6	0.9	0	0.6	80	0	1	0	0	0	19	20	71.936	1.8	1.8	30.5	30	2.286	0.5	0	2	1240	9	49	1	0	0	0	1	4.945150889	4.98759	0	4.752	4.567	4.389	4.218	4.053	3.895	3.743	3.597	3.457	3.322	3.193	3.068	2.948	2.833	2.723	2.617	2.515	2.417	2.322	2.232	2.145	2.061	1.981	1.903	1.829	1.758	1.689	1.623	1.560	1.499	1.441	1.385	1.331	1.279	1.229	1.181	1.135	1.091	1.048	1.007	4.793	4.606	4.427	4.254	4.088	3.929	3.775	3.628	3.487	3.351	3.220	3.094	2.974	2.858	2.746	2.639	2.536	2.437	2.342	2.251	2.163	2.079	1.998	1.920	1.845	1.773	1.704	1.637	1.574	1.512	1.453	1.396	1.342	1.290	1.239	1.191	1.145	1.100	1.057	1.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.038	5.803	5.576	5.359	5.15	4.949	4.756	4.571	4.392	4.221	4.056	3.898	3.746	3.6	3.46	3.325	3.195	3.07	2.951	2.836	2.725	2.619	2.517	2.419	2.324	2.234	2.146	2.063	1.982	1.905	1.831	1.759	1.691	1.625	1.561	1.5	1.442	1.386	1.332	1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.961
DGLA4024314	4711	0	2	14800	48.269	0.075	0.69	0.141	102.359	0.431	0.284	0.101	0.058	0.126	1052.751	0.407	0	0	-1	144.304	0	13	0	0	0	5.5	94.093	0.2	0	0	30.5	30.567	3.082	-0.291	0	2	5120	9	47	1	0	0	0	13	48.99607747	4.790223	0	48.065	47.152	46.256	45.377	44.515	43.669	42.839	42.026	41.227	40.444	39.675	38.921	38.182	37.457	36.745	36.047	35.362	34.690	34.031	33.384	32.750	32.128	31.517	30.918	30.331	29.755	29.189	28.635	28.091	27.557	27.033	26.520	26.016	25.522	25.037	24.561	24.094	23.637	23.187	22.747	4.699	4.610	4.522	4.436	4.352	4.269	4.188	4.109	4.031	3.954	3.879	3.805	3.733	3.662	3.592	3.524	3.457	3.392	3.327	3.264	3.202	3.141	3.081	3.023	2.965	2.909	2.854	2.800	2.746	2.694	2.643	2.593	2.544	2.495	2.448	2.401	2.356	2.311	2.267	2.224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.837	60.662	59.51	58.38	57.27	56.181	55.113	54.068	53.039	52.031	51.043	50.073	49.123	48.188	47.272	46.375	45.494	44.63	43.782	42.949	42.133	41.332	40.547	39.777	39.022	38.28	37.553	36.839	36.139	35.454	34.779	34.119	33.47	32.835	32.211	31.598	30.998	30.41	29.832	29.264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	3.298	0.981
DGLA5453514	4709	0	2	17035.707	48.236	0.001	0.677	0	0	0.431	0.284	0.101	0.058	0.126	1023.222	1.5	0	0	-1	320	0	1	0	0	0	21.4	100.538	100	4.1	4.1	30.5	32.5	2.51	-1	0	2	640	9	49	1	0	0	0	1	0	4.764717	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.674	4.585	4.498	4.413	4.329	4.247	4.166	4.087	4.009	3.933	3.858	3.785	3.713	3.643	3.573	3.505	3.439	3.373	3.309	3.247	3.185	3.124	3.065	3.007	2.950	2.894	2.839	2.785	2.732	2.680	2.629	2.579	2.530	2.482	2.435	2.388	2.343	2.299	2.255	2.212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.335	1.31	1.285	1.261	1.237	1.213	1.19	1.168	1.145	1.124	1.102	1.081	1.061	1.041	1.021	1.001	0.982	0.964	0.945	0.928	0.91	0.893	0.876	0.859	0.843	0.827	0.811	0.796	0.78	0.766	0.751	0.737	0.723	0.709	0.696	0.682	0.669	0.657	0.644	0.632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.097	0.981
DGLA4825511	4921	0	2	3551	48.387	0.001	0.76	0	0	0.431	0.284	0.101	0.058	0.126	1148.5	1.3	0	0	0.3	80	0	2	0	0	0	17.7	35	80.687	8	8	25	34	1.361	0.5	0	0	1280	9	49	1	0	0	0	2	0	5.635904	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.638	3.817	3.142	2.586	2.128	1.751	1.441	1.186	0.976	0.803	0.661	0.544	0.448	0.369	0.303	0.250	0.205	0.169	0.139	0.115	0.094	0.078	0.064	0.053	0.043	0.036	0.029	0.024	0.020	0.016	0.013	0.011	0.009	0.007	0.006	0.005	0.004	0.003	0.003	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.194	0.823
DGLA4527312	4722	0	2	8495.5	50.666	0.001	0.664	2.063	0	0.431	0.284	0.101	0.058	0.126	1124.955	1.4	0	0	0.1	320	0	6	0	0	0	22.8	42.5	250	4	4	25	27	1.75	0.5	0	0	6080	9	47	1	0	0	0	6	11.07003123	5.369252	0	9.111	7.498	6.171	5.079	4.180	3.440	2.831	2.330	1.918	1.578	1.299	1.069	0.880	0.724	0.596	0.490	0.404	0.332	0.273	0.225	0.185	0.152	0.125	0.103	0.085	0.070	0.058	0.047	0.039	0.032	0.026	0.022	0.018	0.015	0.012	0.010	0.008	0.007	0.006	0.005	4.419	3.637	2.993	2.463	2.027	1.668	1.373	1.130	0.930	0.765	0.630	0.518	0.427	0.351	0.289	0.238	0.196	0.161	0.133	0.109	0.090	0.074	0.061	0.050	0.041	0.034	0.028	0.023	0.019	0.016	0.013	0.011	0.009	0.007	0.006	0.005	0.004	0.003	0.003	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.141	1.119	1.098	1.077	1.057	1.037	1.017	0.998	0.979	0.96	0.942	0.924	0.906	0.889	0.872	0.856	0.839	0.823	0.808	0.792	0.777	0.763	0.748	0.734	0.72	0.706	0.693	0.68	0.667	0.654	0.642	0.629	0.618	0.606	0.594	0.583	0.572	0.561	0.55	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.582	0.823
DGWY5341212	3515	0	5	4447.8	46.667	0.001	0.655	0.347	0	0.326	0.334	0.155	0.03	0.155	1148	1.1	0	0	-1	80	0	4	0	0	0	14.5	13	62.937	0	0	25	20	1.341	-1	0	0	800	9	35	1	0	0	0	4	1.700465196	4.905872	0	1.483	1.293	1.128	0.983	0.857	0.748	0.652	0.568	0.496	0.432	0.377	0.329	0.287	0.250	0.218	0.190	0.166	0.144	0.126	0.110	0.096	0.084	0.073	0.064	0.055	0.048	0.042	0.037	0.032	0.028	0.024	0.021	0.019	0.016	0.014	0.012	0.011	0.009	0.008	0.007	4.278	3.730	3.253	2.836	2.473	2.157	1.881	1.640	1.430	1.247	1.087	0.948	0.827	0.721	0.629	0.548	0.478	0.417	0.364	0.317	0.276	0.241	0.210	0.183	0.160	0.139	0.122	0.106	0.092	0.081	0.070	0.061	0.053	0.047	0.041	0.035	0.031	0.027	0.023	0.020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.578	4.551	4.524	4.497	4.47	4.443	4.416	4.39	4.363	4.337	4.311	4.285	4.259	4.234	4.208	4.183	4.158	4.133	4.108	4.084	4.059	4.035	4.011	3.987	3.963	3.939	3.915	3.892	3.868	3.845	3.822	3.799	3.776	3.754	3.731	3.709	3.687	3.664	3.642	3.621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.388	0.872
DGCA5414211	1008	4	6	8566	50.667	0.001	0.92	1.273	200	0.003	0.453	0.000	0.273	0.271	991.654	1.7	0	0	-1	80	0	5	0	0	0	21	35	150	1	1	25	28	2.529	0.5	0	0	5840	9	10	1	0	0	0	5	6.087868106	4.783967	0	4.998	4.103	3.369	2.766	2.271	1.864	1.531	1.257	1.032	0.847	0.695	0.571	0.469	0.385	0.316	0.259	0.213	0.175	0.144	0.118	0.097	0.079	0.065	0.054	0.044	0.036	0.030	0.024	0.020	0.016	0.013	0.011	0.009	0.007	0.006	0.005	0.004	0.003	0.003	0.002	3.928	3.225	2.647	2.174	1.784	1.465	1.203	0.987	0.811	0.666	0.546	0.449	0.368	0.302	0.248	0.204	0.167	0.137	0.113	0.093	0.076	0.062	0.051	0.042	0.035	0.028	0.023	0.019	0.016	0.013	0.011	0.009	0.007	0.006	0.005	0.004	0.003	0.003	0.002	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.485	0.821
