!Resid             Play     ITEM  COUNTER
@
UGMT2168616   99925027    9545    2653
UGND2239216       3102    9546    1499
UGTX2492016       4401    9547     180
UGLA2550516       4709    9548    2337
UGTX2555716       4718    9549    1944
UGTX2558216       4720    9550    2134
UGTX2561116       4722    9551    2135
UGTX2563316       4723    9552    2871
UGTX2567016       4727    9553    1655
UGTX2569616       4729    9554    1999
UGTX2572816       4733    9555    1513
UGLA2575216       4736    9556    1234
UGMI2706416       6309    9557    2061
UGWA0002420        503    9558    2872
UONV2085610       1901    9559    2414
UOND2238210       3102    9560    2366
UOTX2498310       4406    9561    2423
UOTX2504210       4411    9562    2873
UGMT2167316   99925027    9563    2728
UGTX2491916       4401    9564    1649
UGTX2547416       4705    9565    2438
UGLA2549216       4709    9566    2101
UGTX2556116       4718    9567    1582
UGTX2558616       4720    9568    2121
UGTX2560816       4722    9569    2054
UGTX2563416       4723    9570    1231
UGTX2568216       4727    9571    2350
UGTX2569316       4729    9572    2478
UGTX2572816       4733    9573    1513
UGLA2574616       4735    9574    1585
UGLA2575216       4736    9575    1234
UGMI2706516       6309    9576    1721
UONV2085210       1901    9577    2707
UOND2238210       3102    9578    2366
UOTX2498010       4406    9579    1814
UOTX2503510       4411    9580    1476
UOMI2704910       6309    9581    2481
UGMT2168116   99925027    9582    2419
UGTX2491916       4401    9583    1649
UGTX2547016       4705    9584    1913
UGLA2550516       4709    9585    2337
UGTX2555716       4718    9586    1944
UGTX2558016       4720    9587    1997
UGTX2560516       4722    9588    2444
UGTX2561716       4723    9589    2392
UGTX2567916       4727    9590    2686
UGTX2569716       4729    9591    2312
UGTX2572816       4733    9592    1513
UGLA2574516       4735    9593    2405
UGLA2575616       4736    9594    1716
UONV2084610       1901    9595    2746
UOTX2498510       4406    9596     907
UOTX2504310       4411    9597    1817
UOTX2546510       4705    9598    2744
UGMT2168116   99925027    9599    2419
UGND2239216       3102    9600    1499
UGTX2492016       4401    9601     180
UGLA2549316       4709    9602    2874
UGTX2555116       4718    9603    2839
UGTX2557616       4720    9604    2698
UGTX2561116       4722    9605    2135
UGTX2562916       4723    9606    2875
UGTX2567916       4727    9607    2686
UGTX2569716       4729    9608    2312
UGTX2572816       4733    9609    1513
UGLA2574516       4735    9610    2405
UGLA2575216       4736    9611    1234
UGMI2706416       6309    9612    2061
UONV2086010       1901    9613    2876
UOND2238610       3102    9614    1378
UOTX2498510       4406    9615     907
UOTX2503510       4411    9616    1476
UOTX2546510       4705    9617    2744
UOTX2572310       4733    9618    2043
UOMI2704910       6309    9619    2481
UGMT2168816   99925027    9620    2334
UGTX2491516       4401    9621    2696
UGLA2550516       4709    9622    2337
UGTX2555116       4718    9623    2839
UGTX2557616       4720    9624    2698
UGTX2560716       4722    9625    2102
UGTX2562516       4723    9626    2699
UGTX2567816       4727    9627    2299
UGTX2569616       4729    9628    1999
UGLA2574516       4735    9629    2405
UGLA2575216       4736    9630    1234
UONV2085510       1901    9632    2857
UOMT2166610   99925027    9633    2751
UOND2238610       3102    9634    1378
UOTX2498110       4406    9635    2463
UOTX2503310       4411    9636    2845
UOTX2546410       4705    9637    2878
UOMI2705710       6309    9638     123
UGTX2491516       4401    9639    2696
UGLA2549516       4709    9640    2527
UGTX2555116       4718    9641    2839
UGTX2557616       4720    9642    2698
UGTX2561116       4722    9643    2135
UGTX2563216       4723    9644    1998
UGTX2567516       4727    9645    2879
UGTX2569316       4729    9646    2478
UGTX2572916       4733    9647    1335
UGLA2574516       4735    9648    2405
UGLA2575216       4736    9649    1234
UONV2085310       1901    9650    2651
UOND2238610       3102    9651    1378
UOTX2497810       4406    9652    2143
UOTX2546410       4705    9653    2878
UOTX2559810       4722    9654    1984
UOLA2574110       4735    9655      77
UGMT2168516   99925027    9656    2526
UGTX2491416       4401    9657    2535
UGTX2505016       4411    9658    2100
UGLA2549716       4709    9659    2542
UGTX2556116       4718    9660    1582
UGTX2557816       4720    9661    2710
UGTX2562516       4723    9662    2699
UGTX2567016       4727    9663    1655
UGTX2569416       4729    9664    2137
UGTX2572816       4733    9665    1513
UGLA2575216       4736    9666    1234
UGMI2706416       6309    9667    2061
UONV2085210       1901    9668    2707
UOND2238610       3102    9669    1378
UOTX2497710       4406    9670    2330
UOTX2504410       4411    9671     707
UOTX2559810       4722    9672    1984
UOLA2574110       4735    9673      77
UGMT2168516   99925027    9674    2526
UGTX2490916       4401    9675    2309
UGTX2547316       4705    9676    2362
UGLA2549616       4709    9677    2674
UGTX2556116       4718    9678    1582
UGTX2557916       4720    9679    1507
UGTX2562816       4723    9680    2855
UGTX2568216       4727    9681    2350
UGTX2569316       4729    9682    2478
UGTX2572816       4733    9683    1513
UGLA2575616       4736    9684    1716
UGMI2706216       6309    9685    2393
UONV2085310       1901    9686    2651
UOMT2166910   99925027    9687    2462
UOTX2498010       4406    9688    1814
UOTX2503710       4411    9689    2470
UOTX2572310       4733    9690    2043
UOLA2574110       4735    9691      77
UOMI2705610       6309    9692    1310
UGND2239216       3102    9693    1499
UGTX2490916       4401    9694    2309
UGTX2547016       4705    9695    1913
UGTX2556216       4718    9696    1230
UGTX2557916       4720    9697    1507
UGTX2561216       4722    9698    1583
UGTX2562416       4723    9699    2880
UGTX2567716       4727    9700    2881
UGTX2569316       4729    9701    2478
UGLA2575216       4736    9702    1234
UONV2084810       1901    9703    2319
UOND2238210       3102    9704    2366
UOTX2497810       4406    9705    2143
UOTX2504410       4411    9706     707
UOTX2559910       4722    9707    2306
UOMI2705710       6309    9708     123
UGMT2167816   99925027    9709    2715
UGTX2491516       4401    9710    2696
UGTX2547416       4705    9711    2438
UGTX2555516       4718    9712    2159
UGTX2558316       4720    9713    2372
UGTX2563116       4723    9714    1834
UGTX2567816       4727    9715    2299
UGTX2569416       4729    9716    2137
UGTX2572816       4733    9717    1513
UGLA2575616       4736    9718    1716
UONV2084810       1901    9720    2319
UOND2238210       3102    9721    2366
UOTX2498210       4406    9722    2397
UOTX2546510       4705    9723    2744
UOTX2572210       4733    9724    2145
UGMT2168516   99925027    9725    2526
UGTX2491116       4401    9726    2750
UGTX2504816       4411    9727    2673
UGTX2555416       4718    9728    2737
UGTX2558216       4720    9729    2134
UGTX2560516       4722    9730    2444
UGTX2563116       4723    9731    1834
UGTX2568316       4727    9732    1971
UGTX2569316       4729    9733    2478
UGLA2575216       4736    9734    1234
UGMI2706416       6309    9735    2061
UGWA0002720        503    9736    2883
UONV2084610       1901    9737    2746
UOMT2166210   99925027    9738    2884
UOTX2498010       4406    9739    1814
UOTX2504210       4411    9740    2873
UOMI2705610       6309    9741    1310
UGND2239216       3102    9742    1499
UGTX2491516       4401    9743    2696
UGTX2547316       4705    9744    2362
UGTX2555116       4718    9745    2839
UGTX2557616       4720    9746    2698
UGTX2561016       4722    9747    2748
UGTX2562916       4723    9748    2875
UGTX2568216       4727    9749    2350
UGTX2569816       4729    9750    2152
UGTX2572816       4733    9751    1513
UGLA2575116       4736    9752    2885
UONV2084710       1901    9753    2730
UOMT2166510   99925027    9754    2489
UOND2238610       3102    9755    1378
UOTX2497910       4406    9756    2735
UOTX2504110       4411    9757    2126
UOTX2546510       4705    9758    2744
UGTX2490916       4401    9759    2309
UGTX2555316       4718    9760    2886
UGTX2557616       4720    9761    2698
UGTX2560316       4722    9762    2708
UGTX2563416       4723    9763    1231
UGTX2568216       4727    9764    2350
UGTX2569316       4729    9765    2478
UGTX2572916       4733    9766    1335
UGLA2575216       4736    9767    1234
UGMI2706216       6309    9768    2393
UOND2238110       3102    9769    2887
UOTX2498510       4406    9770     907
UOTX2504310       4411    9771    1817
UOTX2559910       4722    9772    2306
UOTX2572210       4733    9773    2145
UGMT2167616   99925027    9774    2888
UGTX2491516       4401    9775    2696
UGTX2547016       4705    9776    1913
UGTX2555116       4718    9777    2839
UGTX2557616       4720    9778    2698
UGTX2563116       4723    9779    1834
UGTX2568116       4727    9780    2495
UGTX2569716       4729    9781    2312
UGLA2575216       4736    9782    1234
UGMI2706416       6309    9783    2061
UOND2238610       3102    9784    1378
UOTX2504110       4411    9785    2126
UGMT2167316   99925027    9786    2728
UGTX2491916       4401    9787    1649
UGTX2499116       4406    9788    2889
UGTX2547116       4705    9789    2311
UGTX2556016       4718    9790    2716
UGTX2557616       4720    9791    2698
UGTX2560316       4722    9792    2708
UGTX2563116       4723    9793    1834
UGTX2568216       4727    9794    2350
UGTX2569516       4729    9795    1752
UGTX2572816       4733    9796    1513
UGLA2575216       4736    9797    1234
UGMI2706216       6309    9798    2393
UOCA0001717   99904010    9799    2890
UOUT0034417       2103    9800    2891
UOMT0016517   99925027    9801    2892
UOMT0048217   99925027    9802    2893
UOMT0099517       2804    9803    2894
UOMT0179817   99925030    9804    2895
UOWY0058817   99949033    9807    2898
UOWY0143817   99949033    9808    2899
UOMT0381817   99925033    9809    2900
UOWY0250217   99949033    9810    2901
UOWY0347217   99949033    9811    2902
UOWY0420817   99949033    9812    2903
UOMT0462417   99925033    9813    2904
UOWY0569817   99949037    9814    2905
UOWY0668317   99949037    9815    2906
UOCO0375217   99905039    9816    2907
UOWY0929517   99949039    9817    2908
UONE0184517   99926039    9818    2909
UOTX0075017       4763    9819    2910
UOTX0420517       4473    9820    2911
UOTX0707917       4747    9821    2912
UOTX1012417       4748    9822    2913
UOTX1318917       4749    9823    2914
UGWA0001520        503    9824    2915
UGWA0001519        450    9829    2920
UGWA0005019        451    9830    2921
UGWA0012719        452    9831    2922
UGWY0003019       3550    9832    2923
UGWY0020519   99949136    9833    2924
UGMO0018019       5650    9834    2925
UOCA0013717   99904010    9835    2926
UOWY0911617   99949033    9837    2928
UOWY1063717   99949039    9838    2929
UONE0184517   99926039    9839    2930
UOTX1316917       4763    9840    2931
UOTX1678317       4747    9841    2932
UOTX2013217       4748    9842    2933
UOTX2166717       4749    9843    2934
UGWA0001520        503    9844    2935
UGWA0012519        451    9845    2936
UGMO0018019       5650    9846    2937
UOCA0013717   99904010    9847    2938
UOWY1027217   99949033    9848    2939
UOCO0375217   99905039    9849    2940
UGWA0001520        503    9850    2941
UGMO0018019       5650    9852    2943
UOCA0013717   99904010    9853    2944
UGWA0003020        503    9854    2945
UGMO0018019       5650    9855    2946
UGMO0018019       5650    9856    2947
UGMO0018019       5650    9857    2948
UGMO0018019       5650    9858    2949
UGMO0018019       5650    9859    2950
UGMO0018019       5650    9860    2951
UGMO0018019       5650    9861    2952
UGMO0018019       5650    9862    2953
UGMO0018019       5650    9863    2954
UGMO0018019       5650    9864    2955
UGMO0018019       5650    9865    2956
UGMO0018019       5650    9866    2957
UGMO0018019       5650    9867    2958
UGMO0018019       5650    9868    2959
UGMO0018019       5650    9869    2960
UGMO0018019       5650    9870    2961
UGMO0018019       5650    9871    2962
UGMO0018019       5650    9872    2963
UGMO0018019       5650    9873    2964
UGMO0018019       5650    9874    2965
UGMO0018019       5650    9875    2966
UGMO0018019       5650    9876    2967
UOND2238210       3102    9877    2366
UOTX2497710       4406    9878    2330
UOTX2502710       4411    9879    2498
UOTX2546410       4705    9880    2878
UOMI2705610       6309    9881    1310
UGMT2167616   99925027    9882    2888
UGTX2490916       4401    9883    2309
UGTX2555216       4718    9884    2502
UGTX2558616       4720    9885    2121
UGTX2560516       4722    9886    2444
UGTX2561716       4723    9887    2392
UGTX2568116       4727    9888    2495
UGTX2569716       4729    9889    2312
UGTX2572816       4733    9890    1513
UGLA2575216       4736    9891    1234
UOMT2166610   99925027    9896    2751
UOND2238210       3102    9897    2366
UOTX2497910       4406    9898    2735
UOTX2503510       4411    9899    1476
UOTX2546410       4705    9900    2878
UOTX2559610       4722    9901    2425
UOTX2572310       4733    9902    2043
UGTX2491916       4401    9903    1649
UGTX2555116       4718    9904    2839
UGTX2558216       4720    9905    2134
UGTX2563416       4723    9906    1231
UGTX2567816       4727    9907    2299
UGTX2569316       4729    9908    2478
UGLA2575216       4736    9909    1234
UGMI2706416       6309    9910    2061
UOCO0389217   99905039    9915    2976
UOND2238210       3102    9919    2366
UOTX2497810       4406    9920    2143
UOTX2502710       4411    9921    2498
UOTX2546410       4705    9922    2878
UOTX2572310       4733    9923    2043
UOMI2704910       6309    9924    2481
UGTX2491516       4401    9926    2696
UGTX2555116       4718    9927    2839
UGTX2557616       4720    9928    2698
UGTX2560716       4722    9929    2102
UGTX2563116       4723    9930    1834
UGTX2567916       4727    9931    2686
UGTX2569316       4729    9932    2478
UGWA0012919        451    9934    2981
UOTX2498610       4406    9935    1955
UOTX2503010       4411    9936    2982
UOTX2572210       4733    9937    2145
UOMI2705510       6309    9938    2983
UGMT2167416   99925027    9939    2984
UGTX2491916       4401    9940    1649
UGTX2547016       4705    9941    1913
UGTX2555716       4718    9942    1944
UGTX2557616       4720    9943    2698
UGTX2560216       4722    9944    1751
UGTX2563416       4723    9945    1231
UGTX2568116       4727    9946    2495
UGTX2569316       4729    9947    2478
UOTX2498310       4406    9949    2423
UOTX2503010       4411    9950    2982
UOTX2546410       4705    9951    2878
UOTX2572210       4733    9952    2145
UGMT2167716   99925027    9953    2076
UGTX2491216       4401    9954    2726
UGTX2555116       4718    9955    2839
UGTX2557716       4720    9956    2503
UGTX2560816       4722    9957    2054
UGTX2563316       4723    9958    2871
UGTX2568216       4727    9959    2350
UGMI2706416       6309    9960    2061
UGWA0013319        451    9962    2987
UOTX2498510       4406    9963     907
UOTX2503710       4411    9964    2470
UOTX2559810       4722    9965    1984
UOTX2572310       4733    9966    2043
UOMI2705110       6309    9967    2988
UGMT2168216   99925027    9968    1098
UGTX2490916       4401    9969    2309
UGTX2547016       4705    9970    1913
UGTX2555116       4718    9971    2839
UGTX2557616       4720    9972    2698
UGTX2562916       4723    9973    2875
UGTX2567816       4727    9974    2299
UOTX2497710       4406    9976    2330
UOTX2504310       4411    9977    1817
UOTX2546510       4705    9978    2744
UOTX2559910       4722    9979    2306
UOTX2572210       4733    9980    2145
UGMT2168116   99925027    9981    2419
UGTX2491116       4401    9982    2750
UGTX2556116       4718    9983    1582
UGTX2558216       4720    9984    2134
UGTX2563116       4723    9985    1834
UGTX2568216       4727    9986    2350
UGMI2706416       6309    9987    2061
UOMT2166710   99925027    9989    2734
UOTX2504110       4411    9990    2126
UOTX2546410       4705    9991    2878
UOTX2572210       4733    9992    2145
UOMI2705610       6309    9993    1310
UGTX2490916       4401    9994    2309
UGTX2499216       4406    9995    2346
UGTX2555316       4718    9996    2886
UGTX2557616       4720    9997    2698
UGTX2560816       4722    9998    2054
UGTX2561716       4723    9999    2392
UGTX2568116       4727   10000    2495
UOMT2166710   99925027   10002    2734
UOTX2498510       4406   10003     907
UOTX2503610       4411   10004    1680
UOTX2546410       4705   10005    2878
UOTX2572210       4733   10006    2145
UGTX2491516       4401   10007    2696
UGTX2555116       4718   10008    2839
UGTX2557616       4720   10009    2698
UGTX2560916       4722   10010    2456
UGTX2563416       4723   10011    1231
UGTX2568016       4727   10012    2430
UGMI2706416       6309   10013    2061
UOTX2498310       4406   10014    2423
UOTX2503510       4411   10015    1476
UOTX2572210       4733   10016    2145
UOMI2705710       6309   10017     123
UGMT2167816   99925027   10018    2715
UGTX2491916       4401   10019    1649
UGTX2555616       4718   10020    2494
UGTX2557616       4720   10021    2698
UGTX2561116       4722   10022    2135
UGTX2562516       4723   10023    2699
UGTX2568316       4727   10024    1971
UOTX2498510       4406   10025     907
UOTX2502710       4411   10026    2498
UOTX2572210       4733   10027    2145
UOMI2705610       6309   10028    1310
UGMT2168016   99925027   10029    2678
UGTX2490916       4401   10030    2309
UGTX2556016       4718   10031    2716
UGTX2557616       4720   10032    2698
UGTX2560216       4722   10033    1751
UGTX2562516       4723   10034    2699
UGTX2568316       4727   10035    1971
UGWA0013719        451   10036    2992
UGWA0003320        503   10037    2993
UOTX2498310       4406   10038    2423
UOTX2504010       4411   10039    2691
UGMT2168216   99925027   10040    1098
UGTX2491116       4401   10041    2750
UGTX2555516       4718   10042    2159
UGTX2557616       4720   10043    2698
UGTX2561116       4722   10044    2135
UGTX2562616       4723   10045    2870
UGTX2567116       4727   10046    2528
UGMI2706416       6309   10047    2061
UOTX2504110       4411   10050    2126
UOMI2705410       6309   10051    2861
UGMT2167716   99925027   10052    2076
UGTX2492016       4401   10053     180
UGTX2555116       4718   10054    2839
UGTX2561216       4722   10055    1583
UGTX2562516       4723   10056    2699
UGTX2567616       4727   10057    2656
UOTX2503510       4411   10058    1476
UOMI2705610       6309   10059    1310
UGMT2167616   99925027   10060    2888
UGTX2491516       4401   10061    2696
UGTX2499116       4406   10062    2889
UGTX2555116       4718   10063    2839
UGTX2561116       4722   10064    2135
UGTX2562016       4723   10065    2995
UGTX2568216       4727   10066    2350
UOTX2497710       4406   10067    2330
UOTX2504110       4411   10068    2126
UGMT2168016   99925027   10069    2678
UGTX2491916       4401   10070    1649
UGTX2555116       4718   10071    2839
UGTX2560816       4722   10072    2054
UGTX2561916       4723   10073    2867
UGTX2568316       4727   10074    1971
UGMI2706416       6309   10075    2061
UGWA0003620        503   10076    2996
UOTX2497710       4406   10077    2330
UOTX2504110       4411   10078    2126
UOMI2704910       6309   10079    2481
UGMT2168216   99925027   10080    1098
UGTX2490916       4401   10081    2309
UGTX2555516       4718   10082    2159
UGTX2560216       4722   10083    1751
UGTX2563116       4723   10084    1834
UGTX2567116       4727   10085    2528
UOMT2166310   99925027   10086    2997
UOTX2498210       4406   10087    2397
UOTX2502710       4411   10088    2498
UGTX2491316       4401   10089    1996
UGTX2555716       4718   10090    1944
UGTX2560716       4722   10091    2102
UGTX2563116       4723   10092    1834
UGTX2568216       4727   10093    2350
UGMI2706216       6309   10094    2393
UOTX2498310       4406   10095    2423
UOTX2502710       4411   10096    2498
UOMI2705410       6309   10097    2861
UGMT2167616   99925027   10098    2888
UGTX2491516       4401   10099    2696
UGTX2555416       4718   10100    2737
UGTX2561116       4722   10101    2135
UGTX2563416       4723   10102    1231
UGTX2568216       4727   10103    2350
UOTX2498010       4406   10104    1814
UOTX2503510       4411   10105    1476
UOMI2705610       6309   10106    1310
UGMT2167616   99925027   10107    2888
UGTX2491916       4401   10108    1649
UGTX2555116       4718   10109    2839
UGTX2560216       4722   10110    1751
UGTX2563416       4723   10111    1231
UGTX2567816       4727   10112    2299
UOTX2497910       4406   10113    2735
UOTX2503310       4411   10114    2845
UGMT2167516   99925027   10115    2648
UGTX2491016       4401   10116    2119
UGTX2555716       4718   10117    1944
UGTX2561116       4722   10118    2135
UGTX2563216       4723   10119    1998
UGTX2568316       4727   10120    1971
UGMI2706416       6309   10121    2061
UGWA0014119        451   10122    2998
UGWA0003920        503   10123    2999
UOTX2498010       4406   10124    1814
UOTX2503110       4411   10125    1731
UOMI2705410       6309   10126    2861
UGMT2167416   99925027   10127    2984
UGTX2490916       4401   10128    2309
UGTX2555116       4718   10129    2839
UGTX2561116       4722   10130    2135
UGTX2562516       4723   10131    2699
UGTX2568216       4727   10132    2350
UOTX2497510       4406   10133    3000
UOTX2504110       4411   10134    2126
UOMI2704910       6309   10135    2481
UGTX2491516       4401   10136    2696
UGTX2555116       4718   10137    2839
UGTX2560816       4722   10138    2054
UGTX2563316       4723   10139    2871
UGTX2568016       4727   10140    2430
UOTX2497710       4406   10141    2330
UOTX2504010       4411   10142    2691
UOMI2705510       6309   10143    2983
UGTX2490916       4401   10144    2309
UGTX2555116       4718   10145    2839
UGTX2561216       4722   10146    1583
UGTX2561916       4723   10147    2867
UGTX2568216       4727   10148    2350
UGWA0004220        503   10149    3001
UOTX2498310       4406   10150    2423
UOTX2504110       4411   10151    2126
UOMI2705710       6309   10152     123
UGTX2491516       4401   10153    2696
UGTX2555116       4718   10154    2839
UGTX2560816       4722   10155    2054
UGTX2562416       4723   10156    2880
UGTX2567316       4727   10157    2543
UOTX2497710       4406   10158    2330
UOMI2704910       6309   10159    2481
UGTX2491516       4401   10160    2696
UGTX2504816       4411   10161    2673
UGTX2555116       4718   10162    2839
UGTX2561016       4722   10163    2748
UGTX2563116       4723   10164    1834
UGTX2567016       4727   10165    1655
UOTX2180717       4749   10166    3002
UOTX2498510       4406   10167     907
UOTX2559710       4722   10168    2520
UOMI2705710       6309   10169     123
UGTX2491916       4401   10170    1649
UGTX2504916       4411   10171    2158
UGTX2555116       4718   10172    2839
UGTX2562516       4723   10173    2699
UGTX2567616       4727   10174    2656
UOCA0002017   99904010   10175    3003
UOUT0037617       2103   10176    3004
UOMT0051817   99925027   10177    3005
UOMT0103717       2804   10178    3006
UOMT0184117   99925030   10179    3007
UOWY0064817   99949033   10182    3010
UOWY0150017   99949033   10183    3011
UOWY0256617   99949033   10184    3012
UOWY0353817   99949033   10185    3013
UOWY0427617   99949033   10186    3014
UOMT0469317   99925033   10187    3015
UOWY0677417   99949037   10188    3016
UOCO0389217   99905039   10189    3017
UOWY0943617   99949039   10190    3018
UONE0198717   99926039   10191    3019
UOTX0090017       4763   10192    3020
UOTX0435617       4473   10193    3021
UOTX0723117       4747   10194    3022
UOTX1027717       4748   10195    3023
UOTX1334317       4749   10196    3024
UGWA0001820        503   10197    3025
UGWA0001819        450   10202    3030
UGWA0005419        451   10203    3031
UGWA0013219        452   10204    3032
UGWY0021719   99949136   10205    3033
UGMO0021619       5650   10206    3034
UOCA0014017   99904010   10207    3035
UOWY0918417   99949033   10208    3036
UOWY1077817   99949039   10209    3037
UONE0198717   99926039   10210    3038
UOTX1331917       4763   10211    3039
UOTX1693517       4747   10212    3040
UOTX2182117       4749   10213    3041
UGWA0001820        503   10214    3042
UGMO0021619       5650   10215    3043
UOCA0014017   99904010   10216    3044
UOWY1034017   99949033   10217    3045
UOCO0389217   99905039   10218    3046
UGWA0001820        503   10219    3047
UGMO0021619       5650   10221    3049
UOCA0014017   99904010   10222    3050
UGMO0021619       5650   10223    3051
UGMO0021619       5650   10224    3052
UGMO0021619       5650   10225    3053
UGMO0021619       5650   10226    3054
UGMO0021619       5650   10227    3055
UGMO0021619       5650   10228    3056
UGMO0021619       5650   10229    3057
UGMO0021619       5650   10230    3058
UGMO0021619       5650   10231    3059
UGMO0021619       5650   10232    3060
UGMO0021619       5650   10233    3061
UGMO0021619       5650   10234    3062
UGMO0021619       5650   10235    3063
UGMO0021619       5650   10236    3064
UGMO0021619       5650   10237    3065
UGMO0021619       5650   10238    3066
UGMO0021619       5650   10239    3067
UGMO0021619       5650   10240    3068
UGMO0021619       5650   10241    3069
UGMO0021619       5650   10242    3070
UGMO0021619       5650   10243    3071
UGMO0021619       5650   10244    3072
UOTX2497810       4406   10245    2143
UOTX2502810       4411   10246    2533
UGTX2491416       4401   10247    2535
UGTX2561216       4722   10248    1583
UGTX2562516       4723   10249    2699
UGTX2567316       4727   10250    2543
UGMI2706216       6309   10251    2393
UGWY0003619       3550   10253    3074
UOTX2028517       4748   10254    3075
UOTX2498310       4406   10255    2423
UOTX2503510       4411   10256    1476
UOMI2705410       6309   10257    2861
UGTX2491516       4401   10258    2696
UGTX2560616       4722   10259    2858
UGTX2562116       4723   10260    2655
UGTX2567816       4727   10261    2299
UOCO0403217   99905039   10265    3079
UGWA0014519        451   10268    3082
UOTX2498310       4406   10270    2423
UOTX2503510       4411   10271    1476
UGTX2491516       4401   10272    2696
UGTX2560616       4722   10273    2858
UGTX2563116       4723   10274    1834
UGTX2568016       4727   10275    2430
UGMI2706516       6309   10276    1721
UOTX2498310       4406   10279    2423
UOTX2503510       4411   10280    1476
UOTX2559510       4722   10281    3086
UOMI2704910       6309   10282    2481
UGTX2491316       4401   10283    1996
UGTX2561716       4723   10284    2392
UGTX2567816       4727   10285    2299
UOTX2497810       4406   10288    2143
UOTX2503610       4411   10289    1680
UOMI2705410       6309   10290    2861
UGTX2490916       4401   10291    2309
UGTX2560816       4722   10292    2054
UGTX2562616       4723   10293    2870
UGTX2567116       4727   10294    2528
UOTX2497710       4406   10296    2330
UOTX2503510       4411   10297    1476
UGTX2491616       4401   10298    2541
UGTX2561116       4722   10299    2135
UGTX2563116       4723   10300    1834
UGTX2568116       4727   10301    2495
UGMI2706416       6309   10302    2061
UOTX2497810       4406   10304    2143
UOTX2502910       4411   10305    2331
UOTX2559710       4722   10306    2520
UGTX2491316       4401   10307    1996
UGTX2562316       4723   10308    3091
UGTX2567516       4727   10309    2879
UGMI2706216       6309   10310    2393
UOTX2497710       4406   10312    2330
UOTX2502710       4411   10313    2498
UOMI2704910       6309   10314    2481
UGTX2490816       4401   10315    3093
UGTX2560916       4722   10316    2456
UGTX2563116       4723   10317    1834
UGTX2567116       4727   10318    2528
UOTX2497910       4406   10320    2735
UOTX2503110       4411   10321    1731
UGTX2491616       4401   10322    2541
UGTX2560216       4722   10323    1751
UGTX2562816       4723   10324    2855
UGTX2567916       4727   10325    2686
UGMI2706216       6309   10326    2393
UOTX2498310       4406   10327    2423
UOTX2503510       4411   10328    1476
UOTX2559610       4722   10329    2425
UGTX2491216       4401   10330    2726
UGTX2563116       4723   10331    1834
UGTX2567716       4727   10332    2881
UGMI2706416       6309   10333    2061
UOMT0559017       2804   10334    3095
UOTX2503210       4411   10335    2509
UOMI2705010       6309   10336    1966
UGTX2491216       4401   10337    2726
UGTX2499116       4406   10338    2889
UGTX2560816       4722   10339    2054
UGTX2562116       4723   10340    2655
UGTX2567016       4727   10341    1655
UOTX2497710       4406   10342    2330
UOTX2504110       4411   10343    2126
UGTX2491916       4401   10344    1649
UGTX2560216       4722   10345    1751
UGTX2563016       4723   10346    3096
UGTX2567016       4727   10347    1655
UGMI2706516       6309   10348    1721
UOTX2498010       4406   10350    1814
UOTX2503210       4411   10351    2509
UGTX2491916       4401   10352    1649
UGTX2560516       4722   10353    2444
UGTX2562516       4723   10354    2699
UGTX2567616       4727   10355    2656
UGMI2706216       6309   10356    2393
UGWA0004520        503   10357    3098
UOTX2497710       4406   10358    2330
UOTX2502710       4411   10359    2498
UGTX2491016       4401   10360    2119
UGTX2561016       4722   10361    2748
UGTX2562316       4723   10362    3091
UGTX2567016       4727   10363    1655
UGMI2706416       6309   10364    2061
UOTX2497710       4406   10365    2330
UOTX2502910       4411   10366    2331
UOMI2704910       6309   10367    2481
UGTX2491616       4401   10368    2541
UGTX2560016       4722   10369    3099
UGTX2562516       4723   10370    2699
UGTX2567516       4727   10371    2879
UOTX2497710       4406   10372    2330
UOTX2502710       4411   10373    2498
UOMI2705710       6309   10374     123
UGTX2490916       4401   10375    2309
UGTX2560616       4722   10376    2858
UGTX2562516       4723   10377    2699
UGTX2567616       4727   10378    2656
UOTX2497710       4406   10379    2330
UOTX2503410       4411   10380    3100
UOMI2705410       6309   10381    2861
UGTX2491516       4401   10382    2696
UGTX2560516       4722   10383    2444
UGTX2561716       4723   10384    2392
UGTX2567816       4727   10385    2299
UOTX2497710       4406   10386    2330
UOTX2502710       4411   10387    2498
UGTX2491516       4401   10388    2696
UGTX2560216       4722   10389    1751
UGTX2561716       4723   10390    2392
UGTX2567016       4727   10391    1655
UGMI2706416       6309   10392    2061
UOTX2503510       4411   10393    1476
UOTX2559610       4722   10394    2425
UGTX2491516       4401   10395    2696
UGTX2562816       4723   10396    2855
UGTX2567816       4727   10397    2299
UGMI2706216       6309   10398    2393
UGWA0004820        503   10399    3101
UOTX2503510       4411   10400    1476
UOMI2705410       6309   10401    2861
UGTX2491316       4401   10402    1996
UGTX2560516       4722   10403    2444
UGTX2561716       4723   10404    2392
UGTX2567016       4727   10405    1655
UOTX2503510       4411   10406    1476
UOTX2559510       4722   10407    3086
UOMI2705410       6309   10408    2861
UGTX2491516       4401   10409    2696
UGTX2562516       4723   10410    2699
UGTX2567016       4727   10411    1655
UOTX2502510       4411   10412    3102
UGTX2490916       4401   10413    2309
UGTX2560216       4722   10414    1751
UGTX2561716       4723   10415    2392
UGTX2567016       4727   10416    1655
UGMI2706216       6309   10417    2393
UOTX2502710       4411   10418    2498
UOMI2704910       6309   10419    2481
